BarNumber,Time,Direction,Families,Entry,Segment,Prime,Ambiguous,Outcome,RoomTicks,PullbackBars,ImpulseBars,DepthRatio,SpeedRatio,ImpulseTicks,PullbackDepthTicks,ImpulseSeconds,PullbackSeconds
42551,2026-09-04 02:59:34.872,-1,EMA50,7758.5,LATER,False,False,STOP,,1,1,4.0,62.438852470571646,1.0,4.0,885.82,56.748
42656,2026-09-04 05:30:01.116,-1,EMA8,7754.75,LATER,False,True,NONE,25.0,2,6,0.24242424242424243,3.6363636363636362,33.0,8.0,0.06,0.004
42702,2026-09-04 05:30:01.260,-1,EMA8,7745.25,LATER,False,True,NONE,,1,1,0.5,,2.0,1.0,0.0,0.0
42709,2026-09-04 05:30:01.336,-1,EMA8,7742.0,LATER,False,True,NONE,,1,1,0.75,2.25,4.0,3.0,0.024,0.008
42735,2026-09-04 05:30:01.644,-1,EMA50,7742.5,LATER,False,True,NONE,13.0,1,1,0.75,,4.0,3.0,0.0,0.0
42790,2026-09-04 05:30:01.856,-1,EMA24,7740.0,LATER,False,True,NONE,10.0,2,1,4.0,,2.0,8.0,0.0,0.004
42794,2026-09-04 05:30:01.856,-1,EMA24,7739.5,LATER,False,True,NONE,8.0,2,2,0.8,,10.0,8.0,0.048,0.0
42835,2026-09-04 05:30:03.588,-1,EMA8,7734.75,LATER,False,True,TARGET,,1,4,0.2857142857142857,0.6587301587301587,14.0,4.0,0.664,0.288
42860,2026-09-04 05:30:06.216,1,EMA8,7740.25,LATER,False,True,STOP,3.0,1,1,3.0,105.00000000000001,1.0,3.0,0.14,0.004
42862,2026-09-04 05:30:06.220,1,EMA8,7740.0,LATER,False,True,STOP,4.0,1,1,1.0,2.0,4.0,4.0,0.008,0.004
42922,2026-09-04 05:30:25.932,1,EMA8,7740.75,LATER,False,False,TARGET,2.0,1,1,1.0,0.22549019607843138,3.0,3.0,0.092,0.408
42929,2026-09-04 05:30:30.028,1,EMA8,7743.0,LATER,False,True,STOP,,1,2,0.8,3.820895522388059,5.0,4.0,1.28,0.268
42944,2026-09-04 05:30:41.312,1,EMA24,7742.75,LATER,False,True,STOP,,2,4,0.5714285714285714,0.543042270904042,14.0,8.0,1.76,1.852
42947,2026-09-04 05:30:46.204,1,EMA50,7741.75,LATER,False,True,STOP,10.0,2,1,2.0,0.6088840736728062,3.0,6.0,1.124,3.692
42968,2026-09-04 05:31:29.928,1,EMA8,7743.0,LATER,False,False,STOP,5.0,1,2,0.14285714285714285,0.24103623052374695,7.0,1.0,5.136,3.044
42973,2026-09-04 05:31:35.576,1,EMA50,7742.0,LATER,False,False,STOP,9.0,1,1,1.0,0.334061135371179,4.0,4.0,0.612,1.832
42999,2026-09-04 05:33:03.112,-1,EMA24,7736.5,LATER,False,False,TARGET,9.0,4,2,1.7142857142857142,1.6030146498433397,7.0,12.0,12.62,13.496
43057,2026-09-04 05:39:11.624,1,EMA50,7740.0,LATER,False,False,TARGET,13.0,1,1,1.0,2.5561497326203204,3.0,3.0,3.824,1.496
43065,2026-09-04 05:40:23.920,1,EMA50,7741.0,LATER,False,False,TARGET,7.0,1,1,0.75,0.05575035063113604,4.0,3.0,2.968,39.928
43095,2026-09-04 05:47:55.824,-1,EMA8,7733.0,LATER,False,False,TARGET,,2,5,0.42105263157894735,1.5452353628620463,19.0,8.0,73.384,19.996
43185,2026-09-04 06:27:40.120,1,EMA8,7742.0,LATER,False,False,TARGET,,2,2,0.8333333333333334,0.3568466625902264,6.0,5.0,81.236,189.708
43196,2026-09-04 06:30:02.292,1,EMA24,7742.5,LATER,False,True,TARGET,,2,2,1.4,10.094736842105263,5.0,7.0,14.796,2.052
43213,2026-09-04 06:31:14.084,1,EMA24,7744.5,LATER,True,False,TARGET,,2,4,0.625,1.2983995869901908,8.0,5.0,16.096,7.748
43226,2026-09-04 06:32:11.324,1,EMA24,7746.5,LATER,True,False,TARGET,,2,2,1.3333333333333333,0.47950057026232074,6.0,8.0,7.988,22.212
43233,2026-09-04 06:33:52.528,1,EMA8,7749.0,LATER,True,False,TARGET,,1,1,1.0,0.4063234909851058,3.0,3.0,6.22,15.308
43294,2026-09-04 06:46:03.104,-1,EMA8,7741.25,LATER,False,False,STOP,,1,3,0.3333333333333333,4.253115264797509,9.0,3.0,43.688,3.424
43347,2026-09-04 07:03:35.924,-1,EMA24,7742.25,LATER,True,False,TARGET,10.0,3,3,1.0,1.7454198473282443,12.0,12.0,36.584,20.96
43356,2026-09-04 07:06:33.380,-1,EMA50,7742.0,LATER,True,False,TARGET,9.0,1,1,3.0,9.735618115055079,1.0,3.0,31.816,9.804
43409,2026-09-04 07:22:17.208,-1,EMA24,7733.0,LATER,True,False,TARGET,10.0,3,1,3.0,0.3140666470067827,4.0,12.0,7.1,67.82
43472,2026-09-04 07:47:11.120,-1,EMA8,7724.25,LATER,True,False,TARGET,,1,5,0.5,4.56564062088924,4.0,2.0,138.832,15.204
43476,2026-09-04 07:47:41.676,-1,EMA8,7723.5,LATER,True,False,TARGET,,2,2,0.6666666666666666,0.5950168918918919,9.0,6.0,16.908,18.944
43478,2026-09-04 07:48:24.976,-1,EMA8,7723.0,LATER,True,False,TARGET,,1,1,0.25,0.05432117683113699,4.0,1.0,8.508,39.156
43488,2026-09-04 07:51:35.100,-1,EMA24,7722.5,LATER,True,False,TARGET,12.0,3,1,10.0,6.793641562469711,1.0,10.0,28.036,41.268
43491,2026-09-04 07:52:24.320,-1,EMA8,7721.0,LATER,True,False,TARGET,6.0,1,2,0.2857142857142857,0.8817080870114218,7.0,2.0,30.724,9.956
43502,2026-09-04 07:56:29.648,-1,EMA8,7718.5,LATER,True,False,TARGET,,2,5,0.34782608695652173,0.6878104297828389,23.0,8.0,104.552,52.872
43516,2026-09-04 08:00:20.364,-1,EMA24,7717.0,LATER,False,False,TARGET,8.0,2,4,0.6428571428571429,1.5042492917847026,14.0,9.0,66.08,28.24
43602,2026-09-04 08:34:11.724,-1,EMA50,7714.5,LATER,False,False,TARGET,9.0,3,2,8.0,11.702113233133687,1.0,8.0,51.776,35.396
43618,2026-09-04 08:45:34.448,1,EMA8,7721.25,LATER,False,False,TARGET,,1,8,0.10714285714285714,0.5100996489715067,28.0,3.0,403.784,84.812
43626,2026-09-04 08:49:53.960,1,EMA24,7720.0,LATER,False,False,TARGET,11.0,1,2,3.0,1.8437467886137087,1.0,3.0,47.844,77.848
43717,2026-09-04 10:26:54.984,-1,EMA8,7723.0,LATER,False,False,TARGET,,1,3,0.2727272727272727,1.0775340183282422,11.0,3.0,284.548,72.02
43730,2026-09-04 10:36:02.940,-1,EMA8,7718.25,LATER,False,False,TARGET,7.0,1,3,1.0,10.85918491484185,4.0,4.0,142.82,13.152
43736,2026-09-04 10:40:16.324,-1,EMA8,7717.75,LATER,False,False,TARGET,2.0,1,2,1.3333333333333333,3.2568192625253967,3.0,4.0,75.34,30.844
43739,2026-09-04 10:41:29.052,-1,EMA8,7716.75,LATER,False,False,TARGET,,1,2,0.4444444444444444,1.9121447028423773,9.0,4.0,51.06,11.868
43748,2026-09-04 10:47:59.940,-1,EMA24,7716.0,LATER,False,False,TARGET,12.0,3,3,1.1666666666666667,1.1011787100080535,12.0,14.0,120.328,127.484
43761,2026-09-04 11:01:14.928,-1,EMA50,7716.75,LATER,True,False,TARGET,9.0,2,1,2.25,0.25038811056418026,4.0,9.0,23.512,211.28
43784,2026-09-04 11:27:31.416,1,EMA8,7720.5,LATER,True,False,TARGET,,1,1,1.0,1.8463626827913864,4.0,4.0,119.696,64.828
43788,2026-09-04 11:33:22.028,1,EMA8,7721.5,LATER,True,False,TARGET,,1,1,0.3333333333333333,0.1365765372477331,3.0,1.0,60.068,146.604
43803,2026-09-04 12:00:10.772,1,EMA8,7725.5,LATER,True,False,STOP,,1,2,0.5714285714285714,1.631148556560525,7.0,4.0,157.98,55.344
43821,2026-09-04 12:19:21.332,-1,EMA8,7718.25,LATER,True,False,STOP,3.0,1,2,0.4444444444444444,0.49835689744859657,9.0,4.0,159.992,142.684
43823,2026-09-04 12:22:37.860,-1,EMA8,7718.75,LATER,True,False,STOP,5.0,1,1,2.0,2.5500115393491805,2.0,4.0,110.492,86.66
43855,2026-09-04 12:55:08.732,1,EMA8,7725.5,LATER,True,False,STOP,,1,3,0.3333333333333333,185.2,12.0,4.0,100.008,0.18
43859,2026-09-04 12:55:55.200,1,EMA24,7724.0,LATER,True,False,TARGET,11.0,3,1,,,,,,
43899,2026-09-04 13:48:29.140,-1,EMA8,7715.25,LATER,False,False,STOP,6.0,1,1,1.0,1.38108171025064,4.0,4.0,142.384,103.096
43959,2026-09-06 17:50:43.052,-1,EMA50,7718.75,LATER,False,False,TARGET,,2,2,1.4285714285714286,0.5055621591328024,7.0,10.0,122.324,345.652
44060,2026-09-06 23:31:07.608,1,EMA8,7720.0,LATER,False,False,TARGET,,1,1,0.5,0.44732760351088485,4.0,2.0,196.112,219.204
44074,2026-09-07 00:00:51.984,1,EMA8,7723.75,LATER,False,False,TARGET,5.0,1,3,0.3076923076923077,7.3855180022064,13.0,4.0,589.128,24.544
44127,2026-09-07 01:03:15.792,1,EMA50,7723.0,LATER,False,False,TARGET,8.0,1,1,1.3333333333333333,0.45316763088350825,3.0,4.0,31.724,93.34
44165,2026-09-07 02:53:06.328,-1,EMA24,7718.0,LATER,False,False,TARGET,12.0,3,2,1.4444444444444444,2.740958464956408,9.0,13.0,575.872,303.476
44170,2026-09-07 03:05:00.460,-1,EMA24,7718.0,LATER,False,False,TARGET,12.0,2,3,1.1428571428571428,15.536043301905256,7.0,8.0,1150.98,84.668
44192,2026-09-07 03:56:20.968,-1,EMA8,7712.5,LATER,False,False,TARGET,3.0,1,1,0.75,1.6512723845428838,4.0,3.0,9.344,4.244
44196,2026-09-07 04:00:34.288,-1,EMA8,7711.5,LATER,False,False,TARGET,,1,3,0.4444444444444444,0.35827940220922677,9.0,4.0,68.924,85.5
44207,2026-09-07 04:06:56.440,-1,EMA24,7710.5,LATER,False,False,TARGET,11.0,3,2,1.5,0.43779549365986825,6.0,9.0,59.016,202.204
44228,2026-09-07 04:33:10.200,-1,EMA24,7708.0,LATER,False,False,TARGET,11.0,3,6,0.6666666666666666,0.8094745266876414,21.0,14.0,469.288,386.496
44254,2026-09-07 05:34:40.048,-1,EMA24,7706.25,LATER,False,False,TARGET,10.0,3,1,3.0,0.25757736731069864,4.0,12.0,45.256,527.096
44285,2026-09-07 06:30:00.164,1,EMA8,7714.75,LATER,False,False,TARGET,,2,4,0.4375,0.7496147609019782,16.0,7.0,445.876,260.228
44287,2026-09-07 06:30:47.048,1,EMA8,7715.25,LATER,False,False,TARGET,5.0,1,1,0.5,2.233835252435784,4.0,2.0,40.352,9.032
44291,2026-09-07 06:33:49.640,1,EMA8,7716.5,LATER,True,False,STOP,,1,3,0.36363636363636365,0.6874729966706483,11.0,4.0,108.2,57.232
44330,2026-09-07 07:40:14.212,-1,EMA24,7710.0,LATER,True,False,TARGET,14.0,3,3,0.7857142857142857,4.786701711363874,14.0,11.0,1334.428,219.04
44346,2026-09-07 08:11:44.724,-1,EMA8,7705.5,LATER,False,False,TARGET,4.0,1,2,0.5,0.45683331928167936,6.0,3.0,173.392,189.776
44363,2026-09-07 08:53:11.748,-1,EMA50,7706.75,LATER,False,False,TARGET,2.0,1,1,1.3333333333333333,0.6752266406616825,3.0,4.0,149.56,295.328
44420,2026-09-07 16:16:56.520,-1,EMA24,7703.0,LATER,False,False,TARGET,18.0,4,8,0.85,187.12933884297522,20.0,17.0,1811.412,8.228
44445,2026-09-07 16:53:48.212,1,EMA8,7711.75,LATER,False,False,TARGET,,1,2,0.4444444444444444,0.20358313618915413,9.0,4.0,62.476,136.392
44447,2026-09-07 16:59:46.044,1,EMA8,7711.75,LATER,False,False,TARGET,5.0,1,1,,,,,,
44452,2026-09-07 17:01:56.072,1,EMA8,7712.25,LATER,False,False,TARGET,2.0,1,2,1.3333333333333333,3.6653433318629616,3.0,4.0,49.856,18.136
44495,2026-09-07 17:46:13.996,1,EMA8,7712.0,LATER,False,False,STOP,,2,3,0.5833333333333334,0.29749588090458773,12.0,7.0,257.116,504.156
44544,2026-09-07 19:23:48.640,1,EMA8,7719.75,LATER,False,False,TARGET,6.0,1,2,0.8,0.9326387804635714,5.0,4.0,328.536,281.812
44576,2026-09-07 21:05:14.688,1,EMA8,7722.75,LATER,False,False,TARGET,2.0,1,2,0.42857142857142855,1.0186666666666666,7.0,3.0,342.272,144.0
44589,2026-09-07 21:57:07.136,1,EMA24,7723.75,LATER,False,False,STOP,,2,1,2.25,0.9722892077478483,4.0,9.0,244.424,565.628
44624,2026-09-07 22:38:04.544,-1,EMA8,7712.75,LATER,False,False,STOP,,1,4,0.23529411764705882,0.31270637152990094,17.0,4.0,204.56,153.92
44627,2026-09-07 22:40:15.292,-1,EMA24,7715.0,LATER,False,False,TARGET,14.0,2,1,,,,,,
44635,2026-09-07 22:50:26.668,-1,EMA8,7710.0,LATER,False,False,TARGET,,1,7,0.13043478260869565,0.7872270724851496,23.0,3.0,458.184,75.916
44651,2026-09-07 23:01:52.588,-1,EMA8,7705.25,LATER,False,False,TARGET,,1,2,0.375,0.19893676552881925,8.0,3.0,18.96,35.74
44656,2026-09-07 23:05:11.252,-1,EMA8,7703.75,LATER,False,False,TARGET,,2,3,0.6666666666666666,0.21910860562275372,12.0,8.0,48.04,146.168
44662,2026-09-07 23:07:05.244,-1,EMA8,7702.5,LATER,False,False,TARGET,,1,2,0.8,2.315529753265603,5.0,4.0,63.816,22.048
44665,2026-09-07 23:09:13.900,-1,EMA24,7703.5,LATER,False,False,TARGET,8.0,2,1,6.0,0.931697985821987,1.0,6.0,11.04,71.096
44670,2026-09-07 23:16:01.436,-1,EMA8,7701.25,LATER,False,False,TARGET,,1,4,0.3076923076923077,4.0891994253624135,13.0,4.0,250.488,18.848
44673,2026-09-07 23:17:18.012,-1,EMA8,7701.5,LATER,False,False,TARGET,,1,2,1.6666666666666667,26.7026586044726,3.0,5.0,222.572,13.892
44796,2026-09-08 00:49:10.696,-1,EMA8,7695.5,LATER,False,False,TARGET,7.0,1,2,0.375,0.16478679949726452,8.0,3.0,95.1,216.416
44813,2026-09-08 01:00:04.856,-1,EMA8,7691.5,LATER,False,False,STOP,4.0,1,1,,,,,,
44827,2026-09-08 01:02:42.912,-1,EMA8,7689.5,LATER,False,False,TARGET,,2,5,0.3888888888888889,0.9146763586015924,18.0,7.0,42.28,17.976
44945,2026-09-08 01:46:45.756,1,EMA8,7694.75,LATER,False,False,STOP,4.0,1,1,0.6666666666666666,0.6038997214484679,3.0,2.0,13.008,14.36
45006,2026-09-08 02:41:21.816,1,EMA8,7703.75,LATER,False,False,TARGET,,2,3,0.46153846153846156,7.84640736906598,13.0,6.0,247.596,14.564
45022,2026-09-08 02:55:39.256,1,EMA8,7706.75,LATER,False,False,TARGET,,1,1,0.75,0.8122216035634744,4.0,3.0,46.68,43.104
45030,2026-09-08 03:06:45.304,1,EMA24,7707.0,LATER,False,False,STOP,,3,1,2.75,0.47506501888869906,4.0,11.0,36.4,210.708
45058,2026-09-08 03:20:28.012,1,EMA8,7716.0,LATER,False,False,STOP,9.0,1,2,1.0,2.9966777408637877,3.0,3.0,3.608,1.204
45088,2026-09-08 03:40:36.172,-1,EMA8,7703.5,LATER,False,False,TARGET,8.0,3,5,0.5,0.7655270417119452,22.0,11.0,366.32,239.26
45090,2026-09-08 03:43:43.244,-1,EMA8,7703.0,LATER,False,False,TARGET,6.0,1,1,0.5,0.4356666418706142,4.0,2.0,140.56,161.316
45232,2026-09-08 05:39:39.868,1,EMA8,7708.75,LATER,False,False,TARGET,5.0,2,1,1.0,1.1144463835563312,3.0,3.0,114.944,103.14
45236,2026-09-08 05:41:56.416,1,EMA8,7709.5,LATER,False,False,TARGET,2.0,1,1,1.3333333333333333,0.6582556689701811,3.0,4.0,31.148,63.092
45238,2026-09-08 05:44:38.476,1,EMA8,7709.75,LATER,False,False,TARGET,,1,1,0.5,0.04390088634249058,4.0,2.0,7.172,81.684
45241,2026-09-08 05:48:49.032,1,EMA8,7710.0,LATER,False,False,TARGET,,2,1,1.0,0.3540980139919291,3.0,3.0,80.376,226.988
45245,2026-09-08 05:52:43.964,1,EMA8,7711.75,LATER,False,False,TARGET,,1,3,0.21428571428571427,1.287868743785217,14.0,3.0,155.42,25.86
45252,2026-09-08 05:59:13.432,1,EMA8,7713.75,LATER,False,False,STOP,,1,1,0.5,0.6967403670178564,2.0,1.0,112.688,80.868
45261,2026-09-08 06:05:58.024,1,EMA8,7713.75,LATER,False,False,TARGET,,1,3,0.5,5.192017738359202,8.0,4.0,187.328,18.04
45350,2026-09-08 06:39:22.004,-1,EMA50,7706.75,LATER,True,False,TARGET,19.0,2,1,,,,,,
45368,2026-09-08 06:42:43.928,-1,EMA8,7693.5,LATER,True,False,TARGET,,2,16,0.14754098360655737,2.05815768930523,61.0,9.0,210.92,15.12
45427,2026-09-08 06:54:43.028,-1,EMA24,7691.5,LATER,False,False,STOP,12.0,3,1,4.666666666666667,1.841012457979039,3.0,14.0,15.96,40.456
45442,2026-09-08 06:56:51.928,1,EMA8,7698.75,LATER,False,False,TARGET,,2,1,1.6666666666666667,0.40181250750210057,3.0,5.0,5.356,22.216
45445,2026-09-08 06:57:34.152,1,EMA8,7699.0,LATER,False,False,TARGET,5.0,1,2,1.0,7.2650392327811675,4.0,4.0,33.332,4.588
45474,2026-09-08 07:03:06.468,-1,EMA8,7687.75,LATER,True,False,TARGET,,1,1,0.75,0.9964788732394366,4.0,3.0,15.848,11.928
45498,2026-09-08 07:05:59.064,-1,EMA50,7689.5,LATER,True,False,TARGET,7.0,1,2,0.5714285714285714,0.3583337383949837,7.0,4.0,7.372,11.756
45519,2026-09-08 07:10:55.004,-1,EMA8,7682.75,LATER,True,False,TARGET,,2,5,0.2631578947368421,0.9774354399688923,19.0,5.0,68.372,18.408
45524,2026-09-08 07:11:45.268,-1,EMA8,7682.25,LATER,True,False,TARGET,5.0,1,2,0.6666666666666666,3.959145775301764,6.0,4.0,25.584,4.308
45558,2026-09-08 07:19:30.756,-1,EMA50,7684.0,LATER,True,False,STOP,10.0,1,1,,,,,,
45631,2026-09-08 07:38:48.616,1,EMA50,7688.5,LATER,True,False,TARGET,4.0,1,1,,,,,,
45682,2026-09-08 07:55:00.168,1,EMA8,7696.75,LATER,True,False,TARGET,4.0,1,3,0.2727272727272727,0.10720771520735035,11.0,3.0,34.476,87.704
45703,2026-09-08 08:05:21.568,1,EMA24,7697.75,LATER,False,False,TARGET,8.0,2,3,0.6666666666666666,0.8887808238607581,12.0,8.0,87.728,65.804
45748,2026-09-08 08:25:59.032,1,EMA24,7701.25,LATER,False,False,TARGET,14.0,4,10,0.4358974358974359,11.045289422745475,39.0,17.0,196.024,7.736
45753,2026-09-08 08:28:42.728,1,EMA50,7701.0,LATER,False,False,STOP,6.0,1,1,0.75,3.7014098690835846,4.0,3.0,58.808,11.916
45814,2026-09-08 09:15:02.212,-1,EMA8,7692.5,LATER,False,False,TARGET,,2,5,0.25,0.2983895863346368,20.0,5.0,185.584,155.488
45821,2026-09-08 09:19:11.596,-1,EMA8,7690.0,LATER,False,False,TARGET,,2,3,0.46153846153846156,0.38472228971281397,13.0,6.0,79.172,94.98
45857,2026-09-08 09:45:19.740,-1,EMA24,7690.5,LATER,False,False,STOP,7.0,2,1,1.3333333333333333,0.7299698712681457,3.0,4.0,66.628,121.7
45885,2026-09-08 09:59:23.180,-1,EMA8,7688.75,LATER,False,True,TARGET,6.0,1,2,0.8,30.70357470210816,5.0,4.0,167.488,4.364
46015,2026-09-08 11:48:15.808,-1,EMA8,7688.75,LATER,True,False,TARGET,,2,10,0.125,3.9660874439461886,32.0,4.0,169.812,5.352
46017,2026-09-08 11:48:21.080,-1,EMA8,7688.75,LATER,True,False,TARGET,7.0,1,1,3.0,8.01547987616099,1.0,3.0,6.904,2.584
46019,2026-09-08 11:48:28.844,-1,EMA8,7688.0,LATER,True,False,TARGET,4.0,1,1,0.3333333333333333,0.12763532763532764,3.0,1.0,2.688,7.02
46021,2026-09-08 11:48:37.004,-1,EMA8,7687.5,LATER,True,False,TARGET,2.0,1,1,0.5,0.058564231738035266,4.0,2.0,0.744,6.352
46023,2026-09-08 11:48:42.204,-1,EMA8,7687.25,LATER,True,False,TARGET,1.0,1,1,0.75,0.545016077170418,4.0,3.0,1.808,2.488
46043,2026-09-08 11:49:23.908,-1,EMA24,7682.25,LATER,True,False,TARGET,21.0,1,1,,,,,,
46049,2026-09-08 11:49:46.620,-1,EMA50,7684.25,LATER,True,False,TARGET,29.0,1,1,1.0,1.3890160183066362,4.0,4.0,2.428,1.748
46083,2026-09-08 11:56:56.552,1,EMA8,7690.25,LATER,True,False,TARGET,4.0,1,1,1.3333333333333333,0.28338123260800147,3.0,4.0,6.212,29.228
46143,2026-09-08 12:38:18.196,1,EMA50,7689.75,LATER,True,False,TARGET,10.0,1,1,,,,,,
46160,2026-09-08 12:49:20.008,-1,EMA8,7685.5,LATER,True,False,TARGET,,2,1,1.5,1.8166344294003869,4.0,6.0,75.136,62.04
46178,2026-09-08 12:50:37.784,-1,EMA24,7682.5,LATER,True,False,TARGET,14.0,4,3,1.4545454545454546,0.11981201907352258,11.0,16.0,1.74,21.124
46210,2026-09-08 12:57:11.856,-1,EMA50,7680.0,LATER,True,False,TARGET,10.0,1,1,0.25,0.09035029428517181,4.0,1.0,15.228,42.136
46226,2026-09-08 12:59:42.000,-1,EMA50,7678.5,LATER,True,False,STOP,24.0,1,1,1.3333333333333333,7.145539906103287,3.0,4.0,3.044,0.568
46270,2026-09-08 13:42:40.472,-1,EMA24,7676.5,LATER,False,False,STOP,9.0,3,6,0.5789473684210527,0.49339386750586905,19.0,11.0,305.24,358.168
46370,2026-09-08 18:06:31.928,1,EMA8,7682.75,LATER,False,False,TARGET,4.0,1,1,1.5,1.3266622006364093,2.0,3.0,63.372,71.652
46378,2026-09-08 18:33:25.552,1,EMA8,7686.0,LATER,False,False,TARGET,,2,6,0.3888888888888889,1.5922885411971757,18.0,7.0,1356.608,331.328
46386,2026-09-08 18:54:12.196,1,EMA24,7685.0,LATER,False,False,TARGET,12.0,3,1,5.0,3.499483645017174,1.0,5.0,249.404,356.344
46394,2026-09-08 19:19:04.144,1,EMA50,7684.25,LATER,False,False,TARGET,15.0,3,1,4.0,0.715571641350727,3.0,12.0,99.448,555.908
46469,2026-09-08 23:11:01.940,1,EMA24,7689.0,LATER,False,False,TARGET,10.0,3,1,2.5,0.5235715638420702,4.0,10.0,137.128,654.772
46582,2026-09-09 01:42:50.440,-1,EMA8,7681.25,LATER,False,False,TARGET,,2,5,0.3157894736842105,1.3298384508398418,19.0,6.0,472.34,112.164
46590,2026-09-09 01:48:35.632,-1,EMA8,7679.25,LATER,False,False,STOP,,1,1,0.75,0.3154613076634579,4.0,3.0,26.916,63.992
46594,2026-09-09 01:52:33.524,-1,EMA50,7682.0,LATER,False,False,TARGET,15.0,3,1,14.0,6.407462718871069,1.0,14.0,84.584,184.812
46613,2026-09-09 02:15:35.036,-1,EMA50,7680.5,LATER,False,False,TARGET,10.0,1,1,,,,,,
46646,2026-09-09 02:47:34.020,-1,EMA8,7670.5,LATER,False,False,TARGET,4.0,1,1,1.3333333333333333,2.67942147819155,3.0,4.0,23.528,11.708
46686,2026-09-09 03:02:17.304,-1,EMA24,7658.75,LATER,False,False,STOP,,3,1,3.5,0.3440133862171542,4.0,14.0,3.172,32.272
46718,2026-09-09 03:14:37.356,-1,EMA50,7660.75,LATER,False,False,TARGET,11.0,3,4,1.0,8.35605765485002,14.0,14.0,85.8,10.268
46720,2026-09-09 03:14:57.860,-1,EMA50,7660.5,LATER,False,False,TARGET,10.0,1,1,0.75,0.05644444444444444,4.0,3.0,1.016,13.5
46726,2026-09-09 03:16:47.896,-1,EMA50,7660.5,LATER,False,False,STOP,12.0,3,3,0.9166666666666666,1.063718595736466,12.0,11.0,56.104,48.348
46735,2026-09-09 03:21:54.868,1,EMA8,7664.25,LATER,False,False,STOP,,1,2,0.3333333333333333,0.7402621899462417,9.0,3.0,94.188,42.412
46774,2026-09-09 03:49:05.216,-1,EMA8,7653.25,LATER,False,False,TARGET,,1,1,0.6666666666666666,0.4520994700366898,3.0,2.0,13.308,19.624
46781,2026-09-09 03:50:27.116,-1,EMA8,7653.0,LATER,False,False,TARGET,,1,1,1.0,0.6953354632587859,1.0,1.0,21.764,31.3
46784,2026-09-09 03:51:19.188,-1,EMA8,7651.75,LATER,False,False,TARGET,,1,2,0.3333333333333333,1.381331211880138,9.0,3.0,41.672,10.056
46795,2026-09-09 03:56:11.916,-1,EMA24,7651.5,LATER,False,False,TARGET,16.0,2,1,5.0,2.1337778703896646,1.0,5.0,24.576,57.588
46801,2026-09-09 03:59:54.008,-1,EMA24,7650.5,LATER,False,False,TARGET,12.0,2,4,0.75,0.4271903441271826,12.0,9.0,58.328,102.404
46811,2026-09-09 04:02:37.028,-1,EMA50,7651.25,LATER,False,False,TARGET,8.0,2,1,2.6666666666666665,0.6661467810415042,3.0,8.0,7.688,30.776
46889,2026-09-09 04:49:05.652,1,EMA8,7658.25,LATER,False,False,TARGET,,2,7,0.3,36.91960784313726,30.0,9.0,150.632,1.224
46894,2026-09-09 04:49:43.496,1,EMA24,7657.25,LATER,False,False,TARGET,11.0,3,2,1.625,0.23107798165137616,8.0,13.0,1.86,13.08
46917,2026-09-09 04:51:30.520,1,EMA50,7659.5,LATER,False,False,STOP,11.0,1,1,1.0,5.989473684210527,4.0,4.0,22.76,3.8
46940,2026-09-09 05:04:56.740,-1,EMA8,7650.25,LATER,False,False,TARGET,,1,3,0.25,1.3323026180169038,8.0,2.0,103.408,19.404
46988,2026-09-09 05:42:22.532,1,EMA8,7652.5,LATER,False,False,TARGET,7.0,3,1,7.0,3.8554712065402925,1.0,7.0,98.092,178.096
46990,2026-09-09 05:43:50.436,1,EMA50,7652.0,LATER,False,False,TARGET,9.0,1,1,1.0,1.2235596212485957,4.0,4.0,30.496,24.924
46999,2026-09-09 05:55:57.324,1,EMA8,7655.0,LATER,False,False,TARGET,7.0,1,1,2.0,11.164755977726825,2.0,4.0,68.172,12.212
47013,2026-09-09 06:09:30.760,1,EMA24,7656.75,LATER,False,False,TARGET,11.0,4,5,0.8235294117647058,0.32990769306812423,17.0,14.0,160.188,399.868
47015,2026-09-09 06:11:31.372,1,EMA24,7656.5,LATER,False,False,TARGET,12.0,1,1,1.0,0.11134127395132057,4.0,4.0,9.46,84.964
47038,2026-09-09 06:30:04.576,1,EMA24,7659.5,LATER,False,False,STOP,8.0,3,2,4.0,33.06105263157895,2.0,8.0,15.704,1.9
47095,2026-09-09 06:35:30.800,1,EMA24,7660.0,LATER,True,False,TARGET,15.0,1,1,1.0,0.6450617283950617,3.0,3.0,2.508,3.888
47278,2026-09-09 07:17:40.312,-1,EMA8,7652.0,LATER,True,False,TARGET,3.0,1,1,1.0,0.2933104631217839,4.0,4.0,4.104,13.992
47280,2026-09-09 07:18:01.908,-1,EMA8,7651.75,LATER,True,False,TARGET,2.0,1,1,0.75,0.05907975460122699,4.0,3.0,1.284,16.3
47314,2026-09-09 07:24:52.240,-1,EMA8,7647.0,LATER,True,False,TARGET,,1,2,0.1111111111111111,0.3232804232804233,9.0,1.0,2.444,0.84
47317,2026-09-09 07:24:58.740,-1,EMA8,7646.25,LATER,True,False,TARGET,,1,2,0.8,4.073126142595978,5.0,4.0,11.14,2.188
47320,2026-09-09 07:25:07.004,-1,EMA8,7645.75,LATER,True,False,STOP,,1,2,0.5,0.5684848484848485,8.0,4.0,3.752,3.3
