Scope,Family,Segment,Rule,Selection,Selected,Targets,Stops,Unresolved,TargetRate,TotalProxyTicks,ProxyTicksPerSelected,NetAtHalfTick,NetAtOneTick,NetAtOneHalfTicks
ALL_HOURS,EMA24,ALL,BASELINE,ALL,508,384,118,6,76.49402390438247,740,1.4566929133858268,0.9566929133858268,0.45669291338582685,-0.04330708661417315
ALL_HOURS,EMA24,ALL,ROOM,ELIGIBLE,508,384,118,6,76.49402390438247,740,1.4566929133858268,0.9566929133858268,0.45669291338582685,-0.04330708661417315
ALL_HOURS,EMA24,ALL,ROOM,KEPT,503,380,117,6,76.45875251509054,730,1.4512922465208749,0.9512922465208749,0.45129224652087485,-0.04870775347912515
ALL_HOURS,EMA24,ALL,ROOM,DROPPED,5,4,1,0,80.0,10,2.0,1.5,1.0,0.5
ALL_HOURS,EMA24,ALL,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA24,ALL,DEPTH,ELIGIBLE,473,359,109,5,76.7094017094017,705,1.4904862579281184,0.9904862579281184,0.4904862579281184,-0.009513742071881603
ALL_HOURS,EMA24,ALL,DEPTH,KEPT,24,20,4,0,83.33333333333333,60,2.5,2.0,1.5,1.0
ALL_HOURS,EMA24,ALL,DEPTH,DROPPED,449,339,105,5,76.35135135135135,645,1.4365256124721604,0.9365256124721604,0.4365256124721604,-0.06347438752783963
ALL_HOURS,EMA24,ALL,DEPTH,MISSING,35,25,9,1,73.52941176470588,35,1.0,0.5,0.0,-0.5
ALL_HOURS,EMA24,ALL,SPEED,ELIGIBLE,469,359,108,2,76.87366167023555,715,1.5245202558635393,1.0245202558635393,0.5245202558635393,0.024520255863539342
ALL_HOURS,EMA24,ALL,SPEED,KEPT,223,172,50,1,77.47747747747748,360,1.6143497757847534,1.1143497757847534,0.6143497757847534,0.11434977578475336
ALL_HOURS,EMA24,ALL,SPEED,DROPPED,246,187,58,1,76.3265306122449,355,1.443089430894309,0.943089430894309,0.44308943089430897,-0.05691056910569103
ALL_HOURS,EMA24,ALL,SPEED,MISSING,39,25,10,4,71.42857142857143,25,0.6410256410256411,0.14102564102564108,-0.3589743589743589,-0.8589743589743589
ALL_HOURS,EMA24,DEV,BASELINE,ALL,235,177,57,1,75.64102564102564,315,1.3404255319148937,0.8404255319148937,0.34042553191489366,-0.15957446808510634
ALL_HOURS,EMA24,DEV,ROOM,ELIGIBLE,235,177,57,1,75.64102564102564,315,1.3404255319148937,0.8404255319148937,0.34042553191489366,-0.15957446808510634
ALL_HOURS,EMA24,DEV,ROOM,KEPT,232,175,56,1,75.75757575757575,315,1.3577586206896552,0.8577586206896552,0.35775862068965525,-0.14224137931034475
ALL_HOURS,EMA24,DEV,ROOM,DROPPED,3,2,1,0,66.66666666666667,0,0.0,-0.5,-1.0,-1.5
ALL_HOURS,EMA24,DEV,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA24,DEV,DEPTH,ELIGIBLE,223,169,54,0,75.7847533632287,305,1.3677130044843049,0.8677130044843049,0.3677130044843049,-0.13228699551569512
ALL_HOURS,EMA24,DEV,DEPTH,KEPT,12,10,2,0,83.33333333333333,30,2.5,2.0,1.5,1.0
ALL_HOURS,EMA24,DEV,DEPTH,DROPPED,211,159,52,0,75.35545023696683,275,1.3033175355450237,0.8033175355450237,0.3033175355450237,-0.19668246445497628
ALL_HOURS,EMA24,DEV,DEPTH,MISSING,12,8,3,1,72.72727272727273,10,0.8333333333333334,0.33333333333333337,-0.16666666666666663,-0.6666666666666666
ALL_HOURS,EMA24,DEV,SPEED,ELIGIBLE,222,169,53,0,76.12612612612612,315,1.4189189189189189,0.9189189189189189,0.41891891891891886,-0.08108108108108114
ALL_HOURS,EMA24,DEV,SPEED,KEPT,107,84,23,0,78.50467289719626,190,1.7757009345794392,1.2757009345794392,0.7757009345794392,0.2757009345794392
ALL_HOURS,EMA24,DEV,SPEED,DROPPED,115,85,30,0,73.91304347826087,125,1.0869565217391304,0.5869565217391304,0.08695652173913038,-0.4130434782608696
ALL_HOURS,EMA24,DEV,SPEED,MISSING,13,8,4,1,66.66666666666667,0,0.0,-0.5,-1.0,-1.5
ALL_HOURS,EMA24,LATER,BASELINE,ALL,273,207,61,5,77.23880597014926,425,1.5567765567765568,1.0567765567765568,0.5567765567765568,0.0567765567765568
ALL_HOURS,EMA24,LATER,ROOM,ELIGIBLE,273,207,61,5,77.23880597014926,425,1.5567765567765568,1.0567765567765568,0.5567765567765568,0.0567765567765568
ALL_HOURS,EMA24,LATER,ROOM,KEPT,271,205,61,5,77.06766917293233,415,1.5313653136531364,1.0313653136531364,0.5313653136531364,0.03136531365313644
ALL_HOURS,EMA24,LATER,ROOM,DROPPED,2,2,0,0,100.0,10,5.0,4.5,4.0,3.5
ALL_HOURS,EMA24,LATER,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA24,LATER,DEPTH,ELIGIBLE,250,190,55,5,77.55102040816327,400,1.6,1.1,0.6000000000000001,0.10000000000000009
ALL_HOURS,EMA24,LATER,DEPTH,KEPT,12,10,2,0,83.33333333333333,30,2.5,2.0,1.5,1.0
ALL_HOURS,EMA24,LATER,DEPTH,DROPPED,238,180,53,5,77.25321888412017,370,1.5546218487394958,1.0546218487394958,0.5546218487394958,0.054621848739495826
ALL_HOURS,EMA24,LATER,DEPTH,MISSING,23,17,6,0,73.91304347826087,25,1.0869565217391304,0.5869565217391304,0.08695652173913038,-0.4130434782608696
ALL_HOURS,EMA24,LATER,SPEED,ELIGIBLE,247,190,55,2,77.55102040816327,400,1.6194331983805668,1.1194331983805668,0.6194331983805668,0.11943319838056676
ALL_HOURS,EMA24,LATER,SPEED,KEPT,116,88,27,1,76.52173913043478,170,1.4655172413793103,0.9655172413793103,0.4655172413793103,-0.034482758620689724
ALL_HOURS,EMA24,LATER,SPEED,DROPPED,131,102,28,1,78.46153846153847,230,1.7557251908396947,1.2557251908396947,0.7557251908396947,0.2557251908396947
ALL_HOURS,EMA24,LATER,SPEED,MISSING,26,17,6,3,73.91304347826087,25,0.9615384615384616,0.46153846153846156,-0.038461538461538436,-0.5384615384615384
ALL_HOURS,EMA24,LONG,BASELINE,ALL,241,182,59,0,75.51867219917013,320,1.3278008298755186,0.8278008298755186,0.3278008298755186,-0.17219917012448138
ALL_HOURS,EMA24,LONG,ROOM,ELIGIBLE,241,182,59,0,75.51867219917013,320,1.3278008298755186,0.8278008298755186,0.3278008298755186,-0.17219917012448138
ALL_HOURS,EMA24,LONG,ROOM,KEPT,240,181,59,0,75.41666666666667,315,1.3125,0.8125,0.3125,-0.1875
ALL_HOURS,EMA24,LONG,ROOM,DROPPED,1,1,0,0,100.0,5,5.0,4.5,4.0,3.5
ALL_HOURS,EMA24,LONG,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA24,LONG,DEPTH,ELIGIBLE,222,170,52,0,76.57657657657657,330,1.4864864864864864,0.9864864864864864,0.4864864864864864,-0.013513513513513598
ALL_HOURS,EMA24,LONG,DEPTH,KEPT,16,13,3,0,81.25,35,2.1875,1.6875,1.1875,0.6875
ALL_HOURS,EMA24,LONG,DEPTH,DROPPED,206,157,49,0,76.2135922330097,295,1.4320388349514563,0.9320388349514563,0.43203883495145634,-0.06796116504854366
ALL_HOURS,EMA24,LONG,DEPTH,MISSING,19,12,7,0,63.1578947368421,-10,-0.5263157894736842,-1.026315789473684,-1.526315789473684,-2.026315789473684
ALL_HOURS,EMA24,LONG,SPEED,ELIGIBLE,221,170,51,0,76.92307692307692,340,1.5384615384615385,1.0384615384615385,0.5384615384615385,0.03846153846153855
ALL_HOURS,EMA24,LONG,SPEED,KEPT,105,82,23,0,78.0952380952381,180,1.7142857142857142,1.2142857142857142,0.7142857142857142,0.2142857142857142
ALL_HOURS,EMA24,LONG,SPEED,DROPPED,116,88,28,0,75.86206896551724,160,1.3793103448275863,0.8793103448275863,0.3793103448275863,-0.1206896551724137
ALL_HOURS,EMA24,LONG,SPEED,MISSING,20,12,8,0,60.0,-20,-1.0,-1.5,-2.0,-2.5
ALL_HOURS,EMA24,SHORT,BASELINE,ALL,267,202,59,6,77.39463601532567,420,1.5730337078651686,1.0730337078651686,0.5730337078651686,0.0730337078651686
ALL_HOURS,EMA24,SHORT,ROOM,ELIGIBLE,267,202,59,6,77.39463601532567,420,1.5730337078651686,1.0730337078651686,0.5730337078651686,0.0730337078651686
ALL_HOURS,EMA24,SHORT,ROOM,KEPT,263,199,58,6,77.43190661478599,415,1.5779467680608366,1.0779467680608366,0.5779467680608366,0.07794676806083656
ALL_HOURS,EMA24,SHORT,ROOM,DROPPED,4,3,1,0,75.0,5,1.25,0.75,0.25,-0.25
ALL_HOURS,EMA24,SHORT,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA24,SHORT,DEPTH,ELIGIBLE,251,189,57,5,76.82926829268293,375,1.4940239043824701,0.9940239043824701,0.4940239043824701,-0.005976095617529875
ALL_HOURS,EMA24,SHORT,DEPTH,KEPT,8,7,1,0,87.5,25,3.125,2.625,2.125,1.625
ALL_HOURS,EMA24,SHORT,DEPTH,DROPPED,243,182,56,5,76.47058823529412,350,1.440329218106996,0.940329218106996,0.440329218106996,-0.05967078189300401
ALL_HOURS,EMA24,SHORT,DEPTH,MISSING,16,13,2,1,86.66666666666667,45,2.8125,2.3125,1.8125,1.3125
ALL_HOURS,EMA24,SHORT,SPEED,ELIGIBLE,248,189,57,2,76.82926829268293,375,1.5120967741935485,1.0120967741935485,0.5120967741935485,0.012096774193548487
ALL_HOURS,EMA24,SHORT,SPEED,KEPT,118,90,27,1,76.92307692307692,180,1.5254237288135593,1.0254237288135593,0.5254237288135593,0.025423728813559254
ALL_HOURS,EMA24,SHORT,SPEED,DROPPED,130,99,30,1,76.74418604651163,195,1.5,1.0,0.5,0.0
ALL_HOURS,EMA24,SHORT,SPEED,MISSING,19,13,2,4,86.66666666666667,45,2.3684210526315788,1.8684210526315788,1.3684210526315788,0.8684210526315788
ALL_HOURS,EMA24,UNAMBIGUOUS,BASELINE,ALL,486,371,114,1,76.49484536082474,715,1.47119341563786,0.9711934156378601,0.4711934156378601,-0.028806584362139898
ALL_HOURS,EMA24,UNAMBIGUOUS,ROOM,ELIGIBLE,486,371,114,1,76.49484536082474,715,1.47119341563786,0.9711934156378601,0.4711934156378601,-0.028806584362139898
ALL_HOURS,EMA24,UNAMBIGUOUS,ROOM,KEPT,481,367,113,1,76.45833333333333,705,1.4656964656964657,0.9656964656964657,0.4656964656964657,-0.03430353430353428
ALL_HOURS,EMA24,UNAMBIGUOUS,ROOM,DROPPED,5,4,1,0,80.0,10,2.0,1.5,1.0,0.5
ALL_HOURS,EMA24,UNAMBIGUOUS,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA24,UNAMBIGUOUS,DEPTH,ELIGIBLE,453,347,105,1,76.76991150442478,685,1.5121412803532008,1.0121412803532008,0.5121412803532008,0.012141280353200834
ALL_HOURS,EMA24,UNAMBIGUOUS,DEPTH,KEPT,22,19,3,0,86.36363636363636,65,2.9545454545454546,2.4545454545454546,1.9545454545454546,1.4545454545454546
ALL_HOURS,EMA24,UNAMBIGUOUS,DEPTH,DROPPED,431,328,102,1,76.27906976744185,620,1.4385150812064966,0.9385150812064966,0.4385150812064966,-0.061484918793503374
ALL_HOURS,EMA24,UNAMBIGUOUS,DEPTH,MISSING,33,24,9,0,72.72727272727273,30,0.9090909090909091,0.40909090909090906,-0.09090909090909094,-0.5909090909090909
ALL_HOURS,EMA24,UNAMBIGUOUS,SPEED,ELIGIBLE,453,347,105,1,76.76991150442478,685,1.5121412803532008,1.0121412803532008,0.5121412803532008,0.012141280353200834
ALL_HOURS,EMA24,UNAMBIGUOUS,SPEED,KEPT,213,164,49,0,76.99530516431925,330,1.5492957746478873,1.0492957746478873,0.5492957746478873,0.04929577464788726
ALL_HOURS,EMA24,UNAMBIGUOUS,SPEED,DROPPED,240,183,56,1,76.56903765690376,355,1.4791666666666667,0.9791666666666667,0.47916666666666674,-0.02083333333333326
ALL_HOURS,EMA24,UNAMBIGUOUS,SPEED,MISSING,33,24,9,0,72.72727272727273,30,0.9090909090909091,0.40909090909090906,-0.09090909090909094,-0.5909090909090909
ALL_HOURS,EMA50,ALL,BASELINE,ALL,358,282,72,4,79.66101694915254,690,1.9273743016759777,1.4273743016759777,0.9273743016759777,0.4273743016759777
ALL_HOURS,EMA50,ALL,ROOM,ELIGIBLE,358,282,72,4,79.66101694915254,690,1.9273743016759777,1.4273743016759777,0.9273743016759777,0.4273743016759777
ALL_HOURS,EMA50,ALL,ROOM,KEPT,333,262,67,4,79.63525835866261,640,1.921921921921922,1.421921921921922,0.9219219219219219,0.4219219219219219
ALL_HOURS,EMA50,ALL,ROOM,DROPPED,25,20,5,0,80.0,50,2.0,1.5,1.0,0.5
ALL_HOURS,EMA50,ALL,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA50,ALL,DEPTH,ELIGIBLE,304,241,61,2,79.80132450331126,595,1.957236842105263,1.457236842105263,0.957236842105263,0.45723684210526305
ALL_HOURS,EMA50,ALL,DEPTH,KEPT,33,26,7,0,78.78787878787878,60,1.8181818181818181,1.3181818181818181,0.8181818181818181,0.3181818181818181
ALL_HOURS,EMA50,ALL,DEPTH,DROPPED,271,215,54,2,79.92565055762081,535,1.9741697416974169,1.4741697416974169,0.9741697416974169,0.4741697416974169
ALL_HOURS,EMA50,ALL,DEPTH,MISSING,54,41,11,2,78.84615384615384,95,1.7592592592592593,1.2592592592592593,0.7592592592592593,0.2592592592592593
ALL_HOURS,EMA50,ALL,SPEED,ELIGIBLE,302,240,61,1,79.734219269103,590,1.9536423841059603,1.4536423841059603,0.9536423841059603,0.45364238410596025
ALL_HOURS,EMA50,ALL,SPEED,KEPT,125,101,23,1,81.45161290322581,275,2.2,1.7000000000000002,1.2000000000000002,0.7000000000000002
ALL_HOURS,EMA50,ALL,SPEED,DROPPED,177,139,38,0,78.53107344632768,315,1.7796610169491525,1.2796610169491525,0.7796610169491525,0.27966101694915246
ALL_HOURS,EMA50,ALL,SPEED,MISSING,56,42,11,3,79.24528301886792,100,1.7857142857142858,1.2857142857142858,0.7857142857142858,0.2857142857142858
ALL_HOURS,EMA50,DEV,BASELINE,ALL,163,130,33,0,79.75460122699387,320,1.9631901840490797,1.4631901840490797,0.9631901840490797,0.46319018404907975
ALL_HOURS,EMA50,DEV,ROOM,ELIGIBLE,163,130,33,0,79.75460122699387,320,1.9631901840490797,1.4631901840490797,0.9631901840490797,0.46319018404907975
ALL_HOURS,EMA50,DEV,ROOM,KEPT,148,118,30,0,79.72972972972973,290,1.9594594594594594,1.4594594594594594,0.9594594594594594,0.45945945945945943
ALL_HOURS,EMA50,DEV,ROOM,DROPPED,15,12,3,0,80.0,30,2.0,1.5,1.0,0.5
ALL_HOURS,EMA50,DEV,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA50,DEV,DEPTH,ELIGIBLE,134,108,26,0,80.59701492537313,280,2.08955223880597,1.58955223880597,1.08955223880597,0.58955223880597
ALL_HOURS,EMA50,DEV,DEPTH,KEPT,16,13,3,0,81.25,35,2.1875,1.6875,1.1875,0.6875
ALL_HOURS,EMA50,DEV,DEPTH,DROPPED,118,95,23,0,80.50847457627118,245,2.0762711864406778,1.5762711864406778,1.0762711864406778,0.5762711864406778
ALL_HOURS,EMA50,DEV,DEPTH,MISSING,29,22,7,0,75.86206896551724,40,1.3793103448275863,0.8793103448275863,0.3793103448275863,-0.1206896551724137
ALL_HOURS,EMA50,DEV,SPEED,ELIGIBLE,134,108,26,0,80.59701492537313,280,2.08955223880597,1.58955223880597,1.08955223880597,0.58955223880597
ALL_HOURS,EMA50,DEV,SPEED,KEPT,55,45,10,0,81.81818181818181,125,2.272727272727273,1.772727272727273,1.272727272727273,0.7727272727272729
ALL_HOURS,EMA50,DEV,SPEED,DROPPED,79,63,16,0,79.74683544303798,155,1.9620253164556962,1.4620253164556962,0.9620253164556962,0.4620253164556962
ALL_HOURS,EMA50,DEV,SPEED,MISSING,29,22,7,0,75.86206896551724,40,1.3793103448275863,0.8793103448275863,0.3793103448275863,-0.1206896551724137
ALL_HOURS,EMA50,LATER,BASELINE,ALL,195,152,39,4,79.58115183246073,370,1.8974358974358974,1.3974358974358974,0.8974358974358974,0.39743589743589736
ALL_HOURS,EMA50,LATER,ROOM,ELIGIBLE,195,152,39,4,79.58115183246073,370,1.8974358974358974,1.3974358974358974,0.8974358974358974,0.39743589743589736
ALL_HOURS,EMA50,LATER,ROOM,KEPT,185,144,37,4,79.55801104972376,350,1.8918918918918919,1.3918918918918919,0.8918918918918919,0.3918918918918919
ALL_HOURS,EMA50,LATER,ROOM,DROPPED,10,8,2,0,80.0,20,2.0,1.5,1.0,0.5
ALL_HOURS,EMA50,LATER,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA50,LATER,DEPTH,ELIGIBLE,170,133,35,2,79.16666666666667,315,1.8529411764705883,1.3529411764705883,0.8529411764705883,0.3529411764705883
ALL_HOURS,EMA50,LATER,DEPTH,KEPT,17,13,4,0,76.47058823529412,25,1.4705882352941178,0.9705882352941178,0.47058823529411775,-0.02941176470588225
ALL_HOURS,EMA50,LATER,DEPTH,DROPPED,153,120,31,2,79.47019867549669,290,1.8954248366013071,1.3954248366013071,0.8954248366013071,0.3954248366013071
ALL_HOURS,EMA50,LATER,DEPTH,MISSING,25,19,4,2,82.6086956521739,55,2.2,1.7000000000000002,1.2000000000000002,0.7000000000000002
ALL_HOURS,EMA50,LATER,SPEED,ELIGIBLE,168,132,35,1,79.04191616766467,310,1.8452380952380953,1.3452380952380953,0.8452380952380953,0.34523809523809534
ALL_HOURS,EMA50,LATER,SPEED,KEPT,70,56,13,1,81.15942028985508,150,2.142857142857143,1.6428571428571428,1.1428571428571428,0.6428571428571428
ALL_HOURS,EMA50,LATER,SPEED,DROPPED,98,76,22,0,77.55102040816327,160,1.6326530612244898,1.1326530612244898,0.6326530612244898,0.13265306122448983
ALL_HOURS,EMA50,LATER,SPEED,MISSING,27,20,4,3,83.33333333333333,60,2.2222222222222223,1.7222222222222223,1.2222222222222223,0.7222222222222223
ALL_HOURS,EMA50,LONG,BASELINE,ALL,155,124,29,2,81.04575163398692,330,2.129032258064516,1.629032258064516,1.129032258064516,0.629032258064516
ALL_HOURS,EMA50,LONG,ROOM,ELIGIBLE,155,124,29,2,81.04575163398692,330,2.129032258064516,1.629032258064516,1.129032258064516,0.629032258064516
ALL_HOURS,EMA50,LONG,ROOM,KEPT,145,117,26,2,81.81818181818181,325,2.2413793103448274,1.7413793103448274,1.2413793103448274,0.7413793103448274
ALL_HOURS,EMA50,LONG,ROOM,DROPPED,10,7,3,0,70.0,5,0.5,0.0,-0.5,-1.0
ALL_HOURS,EMA50,LONG,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA50,LONG,DEPTH,ELIGIBLE,133,108,25,0,81.203007518797,290,2.180451127819549,1.6804511278195489,1.1804511278195489,0.6804511278195489
ALL_HOURS,EMA50,LONG,DEPTH,KEPT,7,6,1,0,85.71428571428571,20,2.857142857142857,2.357142857142857,1.8571428571428572,1.3571428571428572
ALL_HOURS,EMA50,LONG,DEPTH,DROPPED,126,102,24,0,80.95238095238095,270,2.142857142857143,1.6428571428571428,1.1428571428571428,0.6428571428571428
ALL_HOURS,EMA50,LONG,DEPTH,MISSING,22,16,4,2,80.0,40,1.8181818181818181,1.3181818181818181,0.8181818181818181,0.3181818181818181
ALL_HOURS,EMA50,LONG,SPEED,ELIGIBLE,133,108,25,0,81.203007518797,290,2.180451127819549,1.6804511278195489,1.1804511278195489,0.6804511278195489
ALL_HOURS,EMA50,LONG,SPEED,KEPT,47,40,7,0,85.1063829787234,130,2.765957446808511,2.265957446808511,1.7659574468085109,1.2659574468085109
ALL_HOURS,EMA50,LONG,SPEED,DROPPED,86,68,18,0,79.06976744186046,160,1.8604651162790697,1.3604651162790697,0.8604651162790697,0.36046511627906974
ALL_HOURS,EMA50,LONG,SPEED,MISSING,22,16,4,2,80.0,40,1.8181818181818181,1.3181818181818181,0.8181818181818181,0.3181818181818181
ALL_HOURS,EMA50,SHORT,BASELINE,ALL,203,158,43,2,78.60696517412936,360,1.7733990147783252,1.2733990147783252,0.7733990147783252,0.2733990147783252
ALL_HOURS,EMA50,SHORT,ROOM,ELIGIBLE,203,158,43,2,78.60696517412936,360,1.7733990147783252,1.2733990147783252,0.7733990147783252,0.2733990147783252
ALL_HOURS,EMA50,SHORT,ROOM,KEPT,188,145,41,2,77.95698924731182,315,1.675531914893617,1.175531914893617,0.675531914893617,0.17553191489361697
ALL_HOURS,EMA50,SHORT,ROOM,DROPPED,15,13,2,0,86.66666666666667,45,3.0,2.5,2.0,1.5
ALL_HOURS,EMA50,SHORT,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA50,SHORT,DEPTH,ELIGIBLE,171,133,36,2,78.69822485207101,305,1.7836257309941521,1.2836257309941521,0.7836257309941521,0.2836257309941521
ALL_HOURS,EMA50,SHORT,DEPTH,KEPT,26,20,6,0,76.92307692307692,40,1.5384615384615385,1.0384615384615385,0.5384615384615385,0.03846153846153855
ALL_HOURS,EMA50,SHORT,DEPTH,DROPPED,145,113,30,2,79.02097902097903,265,1.8275862068965518,1.3275862068965518,0.8275862068965518,0.3275862068965518
ALL_HOURS,EMA50,SHORT,DEPTH,MISSING,32,25,7,0,78.125,55,1.71875,1.21875,0.71875,0.21875
ALL_HOURS,EMA50,SHORT,SPEED,ELIGIBLE,169,132,36,1,78.57142857142857,300,1.7751479289940828,1.2751479289940828,0.7751479289940828,0.2751479289940828
ALL_HOURS,EMA50,SHORT,SPEED,KEPT,78,61,16,1,79.22077922077922,145,1.858974358974359,1.358974358974359,0.858974358974359,0.35897435897435903
ALL_HOURS,EMA50,SHORT,SPEED,DROPPED,91,71,20,0,78.02197802197803,155,1.7032967032967032,1.2032967032967032,0.7032967032967032,0.20329670329670324
ALL_HOURS,EMA50,SHORT,SPEED,MISSING,34,26,7,1,78.78787878787878,60,1.7647058823529411,1.2647058823529411,0.7647058823529411,0.2647058823529411
ALL_HOURS,EMA50,UNAMBIGUOUS,BASELINE,ALL,347,273,71,3,79.36046511627907,655,1.8876080691642652,1.3876080691642652,0.8876080691642652,0.38760806916426516
ALL_HOURS,EMA50,UNAMBIGUOUS,ROOM,ELIGIBLE,347,273,71,3,79.36046511627907,655,1.8876080691642652,1.3876080691642652,0.8876080691642652,0.38760806916426516
ALL_HOURS,EMA50,UNAMBIGUOUS,ROOM,KEPT,323,254,66,3,79.375,610,1.888544891640867,1.388544891640867,0.8885448916408669,0.3885448916408669
ALL_HOURS,EMA50,UNAMBIGUOUS,ROOM,DROPPED,24,19,5,0,79.16666666666667,45,1.875,1.375,0.875,0.375
ALL_HOURS,EMA50,UNAMBIGUOUS,ROOM,MISSING,0,0,0,0,,0,,,,
ALL_HOURS,EMA50,UNAMBIGUOUS,DEPTH,ELIGIBLE,296,235,60,1,79.66101694915254,575,1.9425675675675675,1.4425675675675675,0.9425675675675675,0.44256756756756754
ALL_HOURS,EMA50,UNAMBIGUOUS,DEPTH,KEPT,30,23,7,0,76.66666666666667,45,1.5,1.0,0.5,0.0
ALL_HOURS,EMA50,UNAMBIGUOUS,DEPTH,DROPPED,266,212,53,1,80.0,530,1.9924812030075187,1.4924812030075187,0.9924812030075187,0.49248120300751874
ALL_HOURS,EMA50,UNAMBIGUOUS,DEPTH,MISSING,51,38,11,2,77.55102040816327,80,1.5686274509803921,1.0686274509803921,0.5686274509803921,0.06862745098039214
ALL_HOURS,EMA50,UNAMBIGUOUS,SPEED,ELIGIBLE,296,235,60,1,79.66101694915254,575,1.9425675675675675,1.4425675675675675,0.9425675675675675,0.44256756756756754
ALL_HOURS,EMA50,UNAMBIGUOUS,SPEED,KEPT,122,99,22,1,81.81818181818181,275,2.2540983606557377,1.7540983606557377,1.2540983606557377,0.7540983606557377
ALL_HOURS,EMA50,UNAMBIGUOUS,SPEED,DROPPED,174,136,38,0,78.16091954022988,300,1.7241379310344827,1.2241379310344827,0.7241379310344827,0.22413793103448265
ALL_HOURS,EMA50,UNAMBIGUOUS,SPEED,MISSING,51,38,11,2,77.55102040816327,80,1.5686274509803921,1.0686274509803921,0.5686274509803921,0.06862745098039214
PRIME,COMBINED,ALL,BASELINE,ALL,632,501,129,2,79.52380952380952,1215,1.9224683544303798,1.4224683544303798,0.9224683544303798,0.4224683544303798
PRIME,COMBINED,ALL,ROOM,ELIGIBLE,632,501,129,2,79.52380952380952,1215,1.9224683544303798,1.4224683544303798,0.9224683544303798,0.4224683544303798
PRIME,COMBINED,ALL,ROOM,KEPT,529,422,105,2,80.07590132827325,1060,2.003780718336484,1.503780718336484,1.003780718336484,0.503780718336484
PRIME,COMBINED,ALL,ROOM,DROPPED,103,79,24,0,76.69902912621359,155,1.5048543689320388,1.0048543689320388,0.5048543689320388,0.004854368932038833
PRIME,COMBINED,ALL,ROOM,MISSING,0,0,0,0,,0,,,,
PRIME,COMBINED,ALL,DEPTH,ELIGIBLE,583,463,118,2,79.69018932874354,1135,1.946826758147513,1.446826758147513,0.9468267581475129,0.44682675814751294
PRIME,COMBINED,ALL,DEPTH,KEPT,184,133,50,1,72.6775956284153,165,0.8967391304347826,0.3967391304347826,-0.1032608695652174,-0.6032608695652174
PRIME,COMBINED,ALL,DEPTH,DROPPED,399,330,68,1,82.91457286432161,970,2.431077694235589,1.9310776942355892,1.4310776942355892,0.9310776942355892
PRIME,COMBINED,ALL,DEPTH,MISSING,49,38,11,0,77.55102040816327,80,1.6326530612244898,1.1326530612244898,0.6326530612244898,0.13265306122448983
PRIME,COMBINED,ALL,SPEED,ELIGIBLE,580,461,118,1,79.62003454231433,1125,1.9396551724137931,1.4396551724137931,0.9396551724137931,0.43965517241379315
PRIME,COMBINED,ALL,SPEED,KEPT,289,235,54,0,81.31487889273356,635,2.1972318339100347,1.6972318339100347,1.1972318339100347,0.6972318339100347
PRIME,COMBINED,ALL,SPEED,DROPPED,291,226,64,1,77.93103448275862,490,1.6838487972508591,1.1838487972508591,0.6838487972508591,0.18384879725085912
PRIME,COMBINED,ALL,SPEED,MISSING,52,40,11,1,78.43137254901961,90,1.7307692307692308,1.2307692307692308,0.7307692307692308,0.23076923076923084
PRIME,COMBINED,DEV,BASELINE,ALL,306,241,65,0,78.75816993464052,555,1.8137254901960784,1.3137254901960784,0.8137254901960784,0.3137254901960784
PRIME,COMBINED,DEV,ROOM,ELIGIBLE,306,241,65,0,78.75816993464052,555,1.8137254901960784,1.3137254901960784,0.8137254901960784,0.3137254901960784
PRIME,COMBINED,DEV,ROOM,KEPT,247,197,50,0,79.75708502024291,485,1.9635627530364372,1.4635627530364372,0.9635627530364372,0.46356275303643724
PRIME,COMBINED,DEV,ROOM,DROPPED,59,44,15,0,74.57627118644068,70,1.1864406779661016,0.6864406779661016,0.18644067796610164,-0.31355932203389836
PRIME,COMBINED,DEV,ROOM,MISSING,0,0,0,0,,0,,,,
PRIME,COMBINED,DEV,DEPTH,ELIGIBLE,286,227,59,0,79.37062937062937,545,1.9055944055944056,1.4055944055944056,0.9055944055944056,0.4055944055944056
PRIME,COMBINED,DEV,DEPTH,KEPT,88,63,25,0,71.5909090909091,65,0.7386363636363636,0.23863636363636365,-0.26136363636363635,-0.7613636363636364
PRIME,COMBINED,DEV,DEPTH,DROPPED,198,164,34,0,82.82828282828282,480,2.4242424242424243,1.9242424242424243,1.4242424242424243,0.9242424242424243
PRIME,COMBINED,DEV,DEPTH,MISSING,20,14,6,0,70.0,10,0.5,0.0,-0.5,-1.0
