bar,time,direction,entry,families,segment,outcome
50118,2026-08-31 07:26:57.972,-1,7675.5,EMA8,HOLD,STOP
50185,2026-08-31 07:41:11.028,1,7685.75,EMA8,HOLD,TARGET
50190,2026-08-31 07:42:26.996,1,7687.0,EMA8,HOLD,TARGET
50192,2026-08-31 07:42:50.764,1,7688.5,PIN7,HOLD,STOP
50251,2026-08-31 07:57:13.892,1,7690.0,PIN,HOLD,TARGET
50763,2026-08-31 11:33:55.184,-1,7690.0,PIN7,HOLD,TARGET
50764,2026-08-31 11:34:49.392,-1,7689.25,PIN7,HOLD,TARGET
50775,2026-08-31 11:38:19.020,-1,7682.75,PIN,HOLD,TARGET
50776,2026-08-31 11:38:43.524,-1,7682.25,PIN,HOLD,TARGET
50780,2026-08-31 11:40:09.864,-1,7682.0,EMA8,HOLD,TARGET
50798,2026-08-31 11:45:09.236,-1,7681.0,EMA24,HOLD,TARGET
50839,2026-08-31 12:10:03.204,1,7689.0,PIN7,HOLD,TARGET
50843,2026-08-31 12:12:01.472,1,7688.75,EMA8,HOLD,TARGET
50845,2026-08-31 12:13:43.040,1,7688.5,EMA8,HOLD,TARGET
50849,2026-08-31 12:16:11.772,1,7689.5,EMA8,HOLD,TARGET
50852,2026-08-31 12:18:55.180,1,7688.75,EMA24,HOLD,TARGET
50859,2026-08-31 12:23:21.248,1,7691.5,PIN7,HOLD,TARGET
50876,2026-08-31 12:30:46.656,1,7692.25,EMA24,HOLD,STOP
50886,2026-08-31 12:36:18.448,1,7693.5,PIN7,HOLD,TARGET
50895,2026-08-31 12:42:44.644,1,7697.75,PIN,HOLD,TARGET
50897,2026-08-31 12:43:39.508,1,7698.5,PIN,HOLD,TARGET
50920,2026-08-31 12:50:00.316,1,7700.25,PIN,HOLD,TARGET
50921,2026-08-31 12:50:01.252,1,7700.75,PIN,HOLD,TARGET
50926,2026-08-31 12:50:05.016,1,7703.25,PIN,HOLD,TARGET
50927,2026-08-31 12:50:06.416,1,7704.0,PIN,HOLD,STOP
50988,2026-08-31 12:59:19.024,1,7707.25,PIN,HOLD,TARGET
50989,2026-08-31 12:59:21.024,1,7707.75,PIN,HOLD,STOP
51018,2026-08-31 12:59:55.520,-1,7697.75,PIN7,HOLD,TARGET
51024,2026-08-31 12:59:58.792,-1,7694.75,PIN7,HOLD,STOP
52429,2026-09-01 06:34:59.360,1,7646.25,EMA24,HOLD,TARGET
52431,2026-09-01 06:35:02.400,1,7646.25,EMA50,HOLD,TARGET
52434,2026-09-01 06:35:15.024,1,7648.75,PIN7,HOLD,TARGET
52435,2026-09-01 06:35:19.228,1,7649.5,PIN7,HOLD,TARGET
52453,2026-09-01 06:37:09.096,1,7647.75,EMA50,HOLD,TARGET
52481,2026-09-01 06:39:51.436,-1,7645.5,EMA50,HOLD,TARGET
52487,2026-09-01 06:40:20.200,-1,7645.25,EMA50,HOLD,TARGET
52506,2026-09-01 06:42:03.320,-1,7643.5,EMA24,HOLD,STOP
52659,2026-09-01 07:00:59.036,1,7647.75,PIN7,HOLD,TARGET
52660,2026-09-01 07:01:01.408,1,7648.5,PIN7,HOLD,TARGET
52664,2026-09-01 07:01:38.968,1,7651.5,PIN,HOLD,TARGET
52665,2026-09-01 07:01:42.044,1,7652.25,PIN,HOLD,STOP
52700,2026-09-01 07:07:20.032,1,7655.25,PIN,HOLD,TARGET
52703,2026-09-01 07:07:56.152,1,7654.75,EMA8,HOLD,TARGET
52712,2026-09-01 07:09:40.940,1,7655.25,EMA8,HOLD,TARGET
52719,2026-09-01 07:11:04.044,1,7656.5,EMA8,HOLD,STOP
52745,2026-09-01 07:16:21.684,1,7661.0,PIN,HOLD,TARGET
52762,2026-09-01 07:20:25.012,1,7661.75,PIN7,HOLD,TARGET
52763,2026-09-01 07:21:02.780,1,7662.5,PIN7,HOLD,TARGET
52768,2026-09-01 07:22:20.512,1,7662.5,EMA8,HOLD,TARGET
52802,2026-09-01 07:29:51.588,1,7664.5,EMA50,HOLD,TARGET
52805,2026-09-01 07:30:20.184,1,7666.75,PIN7,HOLD,TARGET
52815,2026-09-01 07:33:36.132,1,7671.5,PIN7,HOLD,TARGET
52816,2026-09-01 07:34:09.432,1,7672.25,PIN7,HOLD,STOP
52861,2026-09-01 07:47:54.652,1,7669.75,PIN7,HOLD,TARGET
52884,2026-09-01 07:53:51.600,-1,7663.75,EMA8,HOLD,TARGET
52896,2026-09-01 07:59:32.044,-1,7661.5,EMA8,HOLD,STOP
53538,2026-09-01 11:05:16.024,-1,7642.5,PIN7,HOLD,TARGET
53547,2026-09-01 11:10:04.320,-1,7643.0,EMA50,HOLD,TARGET
53549,2026-09-01 11:10:35.396,-1,7643.0,EMA50,HOLD,TARGET
53553,2026-09-01 11:12:59.448,-1,7642.5,EMA50,HOLD,TARGET
53578,2026-09-01 11:25:46.520,-1,7641.5,EMA8,HOLD,TARGET
53580,2026-09-01 11:26:44.444,-1,7642.0,EMA50,HOLD,TARGET
53589,2026-09-01 11:31:36.172,-1,7637.25,PIN7,HOLD,TARGET
53591,2026-09-01 11:31:57.192,-1,7636.0,PIN7,HOLD,STOP
53597,2026-09-01 11:34:13.560,-1,7634.75,PIN7,HOLD,TARGET
53602,2026-09-01 11:36:57.100,-1,7635.0,EMA8,HOLD,TARGET
53610,2026-09-01 11:41:00.256,-1,7632.25,EMA8,HOLD,TARGET
53615,2026-09-01 11:42:52.112,-1,7628.0,PIN,HOLD,TARGET
53621,2026-09-01 11:44:16.892,-1,7625.5,PIN,HOLD,TARGET
53682,2026-09-01 11:57:58.700,1,7633.25,EMA8,HOLD,TARGET
53691,2026-09-01 12:00:28.164,1,7636.75,PIN7,HOLD,STOP
53697,2026-09-01 12:01:53.960,1,7634.5,EMA24,HOLD,TARGET
53699,2026-09-01 12:03:00.472,1,7634.75,EMA24,HOLD,TARGET
53703,2026-09-01 12:04:16.932,1,7637.75,PIN7,HOLD,TARGET
53733,2026-09-01 12:12:23.568,1,7639.25,EMA24,HOLD,TARGET
53736,2026-09-01 12:13:38.732,1,7640.5,EMA8,HOLD,TARGET
53803,2026-09-01 12:36:32.744,-1,7636.5,PIN7,HOLD,TARGET
53836,2026-09-01 12:49:52.212,1,7639.5,EMA24,HOLD,STOP
53856,2026-09-01 12:53:01.056,-1,7636.0,PIN7,HOLD,TARGET
53865,2026-09-01 12:54:40.016,-1,7634.75,EMA8,HOLD,TARGET
53886,2026-09-01 12:58:02.048,-1,7635.75,EMA50,HOLD,STOP
53912,2026-09-01 12:59:50.476,1,7642.5,EMA8,HOLD,TARGET
53917,2026-09-01 12:59:57.908,1,7643.5,EMA8,HOLD,TARGET
55215,2026-09-02 06:34:46.304,1,7649.0,EMA50,HOLD,TARGET
55239,2026-09-02 06:36:57.332,-1,7645.5,PIN7,HOLD,TARGET
55245,2026-09-02 06:37:31.124,-1,7645.75,EMA24,HOLD,STOP
55280,2026-09-02 06:41:24.140,1,7652.25,EMA8,HOLD,TARGET
55283,2026-09-02 06:41:42.072,1,7652.25,EMA8,HOLD,TARGET
55300,2026-09-02 06:44:45.036,1,7654.25,PIN7,HOLD,TARGET
55415,2026-09-02 07:00:38.972,1,7657.0,EMA8,HOLD,TARGET
55432,2026-09-02 07:02:37.172,1,7658.75,EMA24,HOLD,TARGET
55452,2026-09-02 07:04:36.212,1,7661.25,EMA24,HOLD,TARGET
55457,2026-09-02 07:05:38.932,1,7665.0,PIN7,HOLD,TARGET
55461,2026-09-02 07:06:32.676,1,7664.5,EMA8,HOLD,TARGET
55482,2026-09-02 07:10:30.016,1,7667.0,PIN7,HOLD,STOP
55509,2026-09-02 07:16:59.008,1,7670.25,PIN7,HOLD,TARGET
55510,2026-09-02 07:17:18.524,1,7670.5,PIN7,HOLD,TARGET
55520,2026-09-02 07:19:03.848,1,7674.25,PIN7,HOLD,TARGET
55522,2026-09-02 07:19:24.944,1,7675.75,PIN,HOLD,TARGET
55525,2026-09-02 07:20:25.100,1,7675.0,EMA8,HOLD,TARGET
55529,2026-09-02 07:21:05.772,1,7675.25,EMA8,HOLD,TARGET
55535,2026-09-02 07:21:51.852,1,7679.0,PIN,HOLD,TARGET
55536,2026-09-02 07:22:21.324,1,7679.5,PIN,HOLD,STOP
55539,2026-09-02 07:23:00.560,1,7679.0,EMA8,HOLD,STOP
55554,2026-09-02 07:27:35.008,1,7681.0,EMA8,HOLD,STOP
55584,2026-09-02 07:34:25.780,1,7680.0,PIN7,HOLD,TARGET
55585,2026-09-02 07:34:40.684,1,7680.5,PIN7,HOLD,TARGET
55590,2026-09-02 07:35:11.648,1,7683.5,PIN,HOLD,TARGET
55599,2026-09-02 07:37:57.496,1,7684.0,EMA8,HOLD,STOP
55603,2026-09-02 07:39:03.052,1,7682.5,EMA24,HOLD,TARGET
55616,2026-09-02 07:42:05.240,1,7686.75,EMA8,HOLD,TARGET
55618,2026-09-02 07:42:26.836,1,7688.25,PIN7,HOLD,STOP
55625,2026-09-02 07:44:25.308,1,7689.75,PIN7,HOLD,STOP
55633,2026-09-02 07:47:59.028,1,7686.0,EMA50,HOLD,STOP
55677,2026-09-02 07:58:26.612,-1,7681.5,EMA50,HOLD,TARGET
56130,2026-09-02 11:08:23.744,1,7678.5,EMA24,HOLD,TARGET
56132,2026-09-02 11:10:35.752,1,7678.5,EMA24,HOLD,TARGET
56149,2026-09-02 11:18:47.884,1,7685.25,PIN,HOLD,TARGET
56160,2026-09-02 11:18:57.400,1,7684.0,EMA24,HOLD,STOP
56192,2026-09-02 11:36:35.336,-1,7678.75,PIN7,HOLD,TARGET
56197,2026-09-02 11:41:01.264,-1,7674.25,PIN,HOLD,TARGET
56211,2026-09-02 11:49:58.332,-1,7675.5,EMA24,HOLD,TARGET
56231,2026-09-02 12:04:07.156,-1,7675.25,EMA50,HOLD,STOP
56242,2026-09-02 12:13:38.084,1,7680.75,PIN7,HOLD,STOP
56246,2026-09-02 12:17:06.680,1,7679.75,EMA8,HOLD,TARGET
56253,2026-09-02 12:21:13.876,1,7678.25,EMA50,HOLD,TARGET
56323,2026-09-02 12:56:24.640,-1,7675.5,EMA8,HOLD,STOP
56326,2026-09-02 12:57:15.596,-1,7676.25,EMA24,HOLD,TARGET
56333,2026-09-02 12:59:15.032,-1,7677.0,EMA50,HOLD,TARGET
57821,2026-09-03 06:31:08.660,1,7709.5,EMA24,HOLD,STOP
57829,2026-09-03 06:31:31.384,1,7711.0,PIN7,HOLD,STOP
57850,2026-09-03 06:32:58.904,1,7711.0,EMA24,HOLD,TARGET
57856,2026-09-03 06:33:27.860,1,7714.5,PIN7,HOLD,TARGET
57858,2026-09-03 06:33:33.316,1,7716.5,PIN,HOLD,TARGET
57866,2026-09-03 06:34:15.688,1,7717.0,EMA8,HOLD,TARGET
57868,2026-09-03 06:34:21.168,1,7717.5,EMA8,HOLD,STOP
57913,2026-09-03 06:38:15.124,1,7720.0,PIN,HOLD,TARGET
57919,2026-09-03 06:38:58.784,1,7720.25,EMA8,HOLD,TARGET
57921,2026-09-03 06:39:14.552,1,7720.5,EMA8,HOLD,TARGET
57924,2026-09-03 06:39:41.600,1,7721.25,EMA8,HOLD,TARGET
57932,2026-09-03 06:40:27.880,1,7721.0,EMA24,HOLD,TARGET
57950,2026-09-03 06:42:37.212,1,7722.5,EMA24,HOLD,STOP
57957,2026-09-03 06:44:15.216,1,7721.25,EMA50,HOLD,TARGET
58069,2026-09-03 07:00:21.620,-1,7717.25,EMA8,HOLD,STOP
58079,2026-09-03 07:01:03.396,-1,7713.25,PIN,HOLD,TARGET
58091,2026-09-03 07:02:16.660,-1,7708.25,PIN,HOLD,STOP
58105,2026-09-03 07:03:12.132,-1,7709.75,EMA24,HOLD,STOP
58125,2026-09-03 07:05:22.888,-1,7707.25,EMA8,HOLD,TARGET
58153,2026-09-03 07:08:21.068,-1,7703.25,EMA8,HOLD,TARGET
58161,2026-09-03 07:09:01.432,-1,7702.25,EMA8,HOLD,STOP
58172,2026-09-03 07:10:23.568,-1,7701.75,PIN7,HOLD,TARGET
58205,2026-09-03 07:13:42.280,1,7707.75,PIN7,HOLD,TARGET
58206,2026-09-03 07:13:46.292,1,7708.25,PIN7,HOLD,STOP
58223,2026-09-03 07:15:47.264,1,7712.0,PIN7,HOLD,STOP
58225,2026-09-03 07:16:11.004,1,7711.5,EMA8,HOLD,STOP
58230,2026-09-03 07:16:48.320,1,7710.0,EMA24,HOLD,STOP
58246,2026-09-03 07:19:21.376,1,7711.0,PIN7,HOLD,TARGET
58247,2026-09-03 07:19:31.948,1,7711.25,PIN7,HOLD,TARGET
58251,2026-09-03 07:20:15.052,1,7714.5,PIN,HOLD,TARGET
58317,2026-09-03 07:33:20.444,-1,7710.25,EMA24,HOLD,TARGET
58326,2026-09-03 07:34:48.976,-1,7705.5,PIN,HOLD,TARGET
58327,2026-09-03 07:34:55.352,-1,7705.0,PIN,HOLD,TARGET
58416,2026-09-03 07:48:26.052,1,7710.75,EMA8,HOLD,TARGET
58422,2026-09-03 07:49:17.260,1,7712.75,EMA8,HOLD,TARGET
58456,2026-09-03 07:56:11.128,1,7713.5,PIN7,HOLD,STOP
58474,2026-09-03 07:56:22.164,-1,7702.0,PIN,HOLD,TARGET
58478,2026-09-03 07:56:22.876,-1,7700.5,PIN,HOLD,STOP
58483,2026-09-03 07:56:23.768,-1,7703.75,EMA24,HOLD,STOP
58501,2026-09-03 07:56:44.900,1,7710.0,EMA8,HOLD,TARGET
58503,2026-09-03 07:56:48.456,1,7709.5,EMA8,HOLD,TARGET
58512,2026-09-03 07:57:37.284,1,7709.0,EMA50,HOLD,TARGET
58517,2026-09-03 07:58:01.788,1,7712.5,PIN7,HOLD,TARGET
58518,2026-09-03 07:58:12.116,1,7713.0,PIN7,HOLD,TARGET
58522,2026-09-03 07:58:51.920,1,7715.25,PIN,HOLD,TARGET
58523,2026-09-03 07:59:09.700,1,7715.75,PIN,HOLD,TARGET
58934,2026-09-03 11:00:49.348,1,7762.0,PIN7,HOLD,TARGET
58978,2026-09-03 11:35:03.244,1,7764.75,PIN7,HOLD,STOP
59071,2026-09-03 12:55:05.988,-1,7755.5,PIN7,HOLD,TARGET
59081,2026-09-03 12:59:03.160,-1,7754.0,EMA8,HOLD,TARGET
60330,2026-09-04 06:31:10.056,1,7744.25,EMA24,HOLD,TARGET
60336,2026-09-04 06:31:29.392,1,7746.25,PIN7,HOLD,STOP
60339,2026-09-04 06:31:38.104,1,7745.25,EMA24,HOLD,TARGET
60361,2026-09-04 06:34:01.056,1,7749.0,EMA8,HOLD,TARGET
60412,2026-09-04 06:41:31.132,-1,7744.75,EMA24,HOLD,TARGET
60443,2026-09-04 06:44:41.892,-1,7741.75,EMA8,HOLD,STOP
60528,2026-09-04 07:01:44.120,-1,7742.5,PIN7,HOLD,TARGET
60538,2026-09-04 07:03:27.368,-1,7742.5,EMA24,HOLD,TARGET
60540,2026-09-04 07:04:25.480,-1,7742.25,EMA24,HOLD,TARGET
60571,2026-09-04 07:10:58.800,-1,7735.0,PIN,HOLD,TARGET
60576,2026-09-04 07:12:21.488,-1,7732.25,PIN,HOLD,TARGET
60607,2026-09-04 07:18:17.972,-1,7733.5,PIN7,HOLD,TARGET
60610,2026-09-04 07:19:01.168,-1,7734.25,EMA24,HOLD,TARGET
60612,2026-09-04 07:19:37.432,-1,7732.75,PIN7,HOLD,TARGET
60613,2026-09-04 07:19:56.608,-1,7732.0,PIN7,HOLD,TARGET
60638,2026-09-04 07:26:44.220,-1,7730.25,PIN7,HOLD,STOP
60659,2026-09-04 07:31:36.228,-1,7730.5,PIN7,HOLD,TARGET
60672,2026-09-04 07:34:50.156,-1,7730.25,PIN7,HOLD,STOP
60717,2026-09-04 07:45:55.476,-1,7725.5,EMA8,HOLD,TARGET
60719,2026-09-04 07:46:48.144,-1,7724.25,PIN7,HOLD,TARGET
60721,2026-09-04 07:47:05.688,-1,7724.5,EMA8,HOLD,TARGET
60726,2026-09-04 07:47:40.440,-1,7723.75,EMA8,HOLD,TARGET
60733,2026-09-04 07:49:21.724,-1,7722.75,EMA8,HOLD,TARGET
60735,2026-09-04 07:49:34.724,-1,7721.25,PIN7,HOLD,TARGET
60737,2026-09-04 07:49:49.640,-1,7719.75,PIN7,HOLD,STOP
60761,2026-09-04 07:54:07.748,-1,7719.75,PIN7,HOLD,TARGET
60762,2026-09-04 07:54:33.788,-1,7719.5,PIN7,HOLD,TARGET
60763,2026-09-04 07:54:49.616,-1,7718.75,PIN7,HOLD,TARGET
60773,2026-09-04 07:56:49.788,-1,7716.75,PIN7,HOLD,TARGET
61186,2026-09-04 11:16:14.352,1,7718.5,EMA8,HOLD,TARGET
61200,2026-09-04 11:33:16.240,1,7721.25,EMA8,HOLD,TARGET
61203,2026-09-04 11:40:22.352,1,7720.75,EMA24,HOLD,TARGET
61212,2026-09-04 11:46:30.688,1,7723.75,PIN7,HOLD,TARGET
61213,2026-09-04 11:48:03.376,1,7724.25,PIN7,HOLD,TARGET
61214,2026-09-04 11:52:30.748,1,7724.5,PIN7,HOLD,TARGET
61224,2026-09-04 12:01:00.048,1,7723.75,EMA24,HOLD,STOP
61226,2026-09-04 12:01:51.008,1,7724.0,EMA24,HOLD,STOP
61243,2026-09-04 12:17:59.568,-1,7718.5,EMA8,HOLD,STOP
61247,2026-09-04 12:22:35.724,-1,7719.0,EMA24,HOLD,TARGET
61276,2026-09-04 12:49:17.024,1,7723.75,PIN7,HOLD,TARGET
61277,2026-09-04 12:50:00.016,1,7724.25,PIN7,HOLD,TARGET
61278,2026-09-04 12:50:00.048,1,7724.5,PIN7,HOLD,TARGET
61285,2026-09-04 12:50:29.588,1,7723.5,EMA24,HOLD,TARGET
61298,2026-09-04 12:55:05.476,1,7725.25,EMA24,HOLD,TARGET
61322,2026-09-04 12:59:46.992,-1,7721.5,EMA24,HOLD,STOP
61928,2026-09-07 06:31:37.976,1,7715.5,EMA8,HOLD,TARGET
61932,2026-09-07 06:33:48.920,1,7716.25,EMA8,HOLD,STOP
61939,2026-09-07 06:37:38.320,1,7713.5,EMA50,HOLD,TARGET
61980,2026-09-07 07:20:09.380,-1,7709.25,PIN7,HOLD,TARGET
61987,2026-09-07 07:35:07.616,-1,7707.25,PIN7,HOLD,STOP
62001,2026-09-07 07:56:39.152,-1,7707.75,PIN7,HOLD,TARGET
62002,2026-09-07 07:57:37.212,-1,7707.0,PIN7,HOLD,TARGET
62003,2026-09-07 07:58:19.540,-1,7706.75,PIN7,HOLD,TARGET
63386,2026-09-08 06:31:14.496,-1,7711.75,PIN7,HOLD,TARGET
63392,2026-09-08 06:31:40.196,-1,7710.25,EMA8,HOLD,TARGET
63399,2026-09-08 06:32:18.884,-1,7710.75,EMA24,HOLD,TARGET
63403,2026-09-08 06:32:35.876,-1,7711.5,EMA50,HOLD,TARGET
63409,2026-09-08 06:33:03.152,-1,7708.75,PIN7,HOLD,TARGET
63410,2026-09-08 06:33:05.812,-1,7708.25,PIN7,HOLD,TARGET
63416,2026-09-08 06:33:48.992,-1,7708.5,EMA8,HOLD,STOP
63431,2026-09-08 06:35:10.372,-1,7707.5,PIN7,HOLD,TARGET
63437,2026-09-08 06:35:44.868,-1,7706.5,EMA8,HOLD,TARGET
63456,2026-09-08 06:38:33.112,-1,7706.25,EMA50,HOLD,TARGET
63458,2026-09-08 06:38:39.444,-1,7706.25,EMA50,HOLD,TARGET
63468,2026-09-08 06:40:10.064,-1,7701.0,PIN,HOLD,TARGET
63472,2026-09-08 06:40:47.968,-1,7699.0,PIN,HOLD,TARGET
63477,2026-09-08 06:41:20.560,-1,7696.0,PIN,HOLD,TARGET
63484,2026-09-08 06:42:16.136,-1,7693.0,PIN,HOLD,TARGET
63491,2026-09-08 06:42:55.136,-1,7693.25,EMA8,HOLD,TARGET
63500,2026-09-08 06:44:10.344,-1,7694.5,EMA24,HOLD,TARGET
63656,2026-09-08 07:02:00.316,-1,7688.75,PIN,HOLD,TARGET
63657,2026-09-08 07:02:08.636,-1,7688.25,PIN,HOLD,TARGET
63673,2026-09-08 07:03:53.564,-1,7688.0,EMA8,HOLD,TARGET
63681,2026-09-08 07:04:26.564,-1,7687.0,EMA8,HOLD,STOP
63687,2026-09-08 07:05:02.244,-1,7689.5,EMA50,HOLD,TARGET
63724,2026-09-08 07:10:25.364,-1,7681.25,PIN,HOLD,STOP
63774,2026-09-08 07:19:04.524,-1,7682.75,EMA8,HOLD,STOP
63793,2026-09-08 07:21:54.196,1,7687.5,EMA8,HOLD,TARGET
63795,2026-09-08 07:22:20.844,1,7687.75,EMA8,HOLD,TARGET
63805,2026-09-08 07:23:58.324,1,7689.75,PIN7,HOLD,TARGET
63806,2026-09-08 07:24:16.764,1,7690.5,PIN7,HOLD,TARGET
63810,2026-09-08 07:25:28.704,1,7691.75,PIN7,HOLD,STOP
63866,2026-09-08 07:34:13.348,1,7688.5,PIN7,HOLD,TARGET
63875,2026-09-08 07:35:49.580,1,7688.75,EMA24,HOLD,TARGET
63914,2026-09-08 07:43:51.392,1,7690.5,EMA50,HOLD,TARGET
63916,2026-09-08 07:44:10.292,1,7690.5,EMA50,HOLD,TARGET
63918,2026-09-08 07:44:34.204,1,7692.0,PIN7,HOLD,STOP
63937,2026-09-08 07:47:49.420,1,7692.25,PIN7,HOLD,STOP
63961,2026-09-08 07:54:51.440,1,7696.5,EMA8,HOLD,TARGET
63974,2026-09-08 07:59:10.904,1,7695.0,EMA50,HOLD,TARGET
64404,2026-09-08 11:07:00.016,1,7698.5,PIN7,HOLD,TARGET
64412,2026-09-08 11:19:58.172,1,7698.25,EMA24,HOLD,TARGET
64429,2026-09-08 11:36:00.192,-1,7693.75,PIN7,HOLD,TARGET
64433,2026-09-08 11:39:04.388,-1,7694.0,EMA8,HOLD,TARGET
64436,2026-09-08 11:41:45.556,-1,7691.75,PIN7,HOLD,STOP
64468,2026-09-08 11:48:35.576,-1,7687.75,EMA8,HOLD,TARGET
64470,2026-09-08 11:48:41.672,-1,7687.5,EMA8,HOLD,TARGET
64472,2026-09-08 11:48:44.980,-1,7686.0,PIN7,HOLD,TARGET
64474,2026-09-08 11:48:54.040,-1,7684.5,PIN,HOLD,TARGET
64486,2026-09-08 11:49:04.424,-1,7677.25,PIN,HOLD,STOP
64525,2026-09-08 11:50:57.796,1,7687.75,EMA8,HOLD,TARGET
64530,2026-09-08 11:51:29.932,1,7689.0,EMA8,HOLD,TARGET
64628,2026-09-08 12:29:17.404,1,7690.5,PIN7,HOLD,STOP
64690,2026-09-08 12:50:11.936,-1,7682.0,EMA8,HOLD,TARGET
64709,2026-09-08 12:51:21.372,-1,7680.25,PIN7,HOLD,STOP
64724,2026-09-08 12:53:50.380,-1,7678.75,EMA8,HOLD,TARGET
64730,2026-09-08 12:54:40.096,-1,7676.25,PIN7,HOLD,STOP
64732,2026-09-08 12:54:50.020,-1,7676.5,EMA8,HOLD,STOP
64736,2026-09-08 12:55:00.088,-1,7678.5,EMA24,HOLD,STOP
64755,2026-09-08 12:58:01.020,-1,7678.0,PIN7,HOLD,TARGET
64759,2026-09-08 12:59:00.140,-1,7674.5,PIN,HOLD,TARGET
64778,2026-09-08 12:59:53.048,1,7682.25,PIN7,HOLD,STOP
66031,2026-09-09 06:32:00.932,1,7658.5,PIN7,HOLD,STOP
66043,2026-09-09 06:32:50.344,-1,7655.0,PIN7,HOLD,TARGET
66044,2026-09-09 06:32:54.536,-1,7654.5,PIN7,HOLD,STOP
66059,2026-09-09 06:34:38.020,1,7663.25,PIN,HOLD,STOP
66066,2026-09-09 06:35:17.304,1,7659.75,EMA24,HOLD,TARGET
66135,2026-09-09 06:43:27.576,-1,7655.25,PIN7,HOLD,TARGET
66245,2026-09-09 07:00:10.904,1,7661.5,EMA8,HOLD,STOP
66312,2026-09-09 07:15:45.056,-1,7656.25,PIN7,HOLD,TARGET
66313,2026-09-09 07:15:56.420,-1,7655.75,PIN7,HOLD,TARGET
66314,2026-09-09 07:16:07.588,-1,7655.5,PIN7,HOLD,TARGET
66322,2026-09-09 07:17:24.628,-1,7652.25,EMA8,HOLD,TARGET
66324,2026-09-09 07:17:40.256,-1,7652.25,EMA8,HOLD,TARGET
66330,2026-09-09 07:18:26.936,-1,7649.25,PIN,HOLD,TARGET
66333,2026-09-09 07:19:05.988,-1,7650.0,EMA8,HOLD,TARGET
66342,2026-09-09 07:20:21.216,-1,7650.5,EMA24,HOLD,TARGET
66344,2026-09-09 07:20:29.836,-1,7650.25,EMA24,HOLD,TARGET
66397,2026-09-09 07:27:25.388,1,7651.25,EMA8,HOLD,TARGET
66400,2026-09-09 07:27:43.520,1,7652.25,EMA8,HOLD,TARGET
66402,2026-09-09 07:27:51.160,1,7653.75,PIN7,HOLD,TARGET
66406,2026-09-09 07:28:44.104,1,7656.25,PIN,HOLD,TARGET
66407,2026-09-09 07:28:51.268,1,7657.0,PIN,HOLD,TARGET
66409,2026-09-09 07:29:01.596,1,7658.75,PIN,HOLD,TARGET
66410,2026-09-09 07:29:14.148,1,7659.25,PIN,HOLD,TARGET
66416,2026-09-09 07:29:59.616,1,7659.75,EMA8,HOLD,STOP
66418,2026-09-09 07:30:15.004,1,7659.25,EMA8,HOLD,TARGET
66423,2026-09-09 07:31:23.140,1,7657.5,EMA24,HOLD,TARGET
66486,2026-09-09 07:44:31.836,1,7658.0,PIN7,HOLD,TARGET
66506,2026-09-09 07:50:33.288,1,7657.75,PIN7,HOLD,STOP
67213,2026-09-09 11:00:13.504,1,7650.75,EMA24,HOLD,TARGET
67227,2026-09-09 11:13:35.960,-1,7645.75,PIN7,HOLD,TARGET
67230,2026-09-09 11:15:36.056,-1,7643.5,PIN,HOLD,STOP
67231,2026-09-09 11:16:06.676,-1,7643.0,PIN,HOLD,STOP
67241,2026-09-09 11:22:11.416,-1,7647.0,EMA50,HOLD,STOP
67275,2026-09-09 11:53:50.152,1,7653.25,PIN7,HOLD,TARGET
67276,2026-09-09 11:55:05.032,1,7653.5,PIN7,HOLD,STOP
67305,2026-09-09 12:18:07.752,1,7652.0,PIN7,HOLD,TARGET
67308,2026-09-09 12:21:40.288,1,7652.5,EMA8,HOLD,TARGET
67310,2026-09-09 12:23:34.232,1,7652.25,EMA8,HOLD,TARGET
67316,2026-09-09 12:30:34.684,1,7652.0,EMA24,HOLD,STOP
67326,2026-09-09 12:42:35.748,-1,7647.25,PIN7,HOLD,TARGET
67337,2026-09-09 12:49:40.024,-1,7648.75,EMA24+EMA50,HOLD,TARGET
67352,2026-09-09 12:54:47.588,-1,7645.5,EMA24,HOLD,TARGET
67356,2026-09-09 12:55:01.588,-1,7642.0,PIN7,HOLD,STOP
68758,2026-09-10 06:32:05.396,-1,7595.5,PIN7,HOLD,STOP
68808,2026-09-10 06:34:26.772,1,7599.75,EMA24,HOLD,TARGET
68853,2026-09-10 06:36:27.596,1,7603.0,EMA8,HOLD,TARGET
68918,2026-09-10 06:41:01.528,1,7603.75,EMA24,HOLD,TARGET
68924,2026-09-10 06:41:23.492,1,7605.0,EMA24,HOLD,TARGET
68953,2026-09-10 06:43:34.632,1,7605.75,PIN7,HOLD,STOP
69157,2026-09-10 07:01:48.432,1,7593.0,PIN7,HOLD,TARGET
69161,2026-09-10 07:02:13.164,1,7596.25,PIN,HOLD,STOP
69213,2026-09-10 07:08:47.044,-1,7586.75,PIN,HOLD,TARGET
69215,2026-09-10 07:09:02.268,-1,7587.5,EMA8,HOLD,TARGET
69220,2026-09-10 07:09:45.176,-1,7586.5,EMA8,HOLD,STOP
69223,2026-09-10 07:10:04.432,-1,7587.75,EMA24,HOLD,STOP
69254,2026-09-10 07:12:55.148,1,7594.25,EMA8,HOLD,TARGET
69257,2026-09-10 07:13:16.192,1,7596.75,PIN,HOLD,STOP
69262,2026-09-10 07:13:57.920,1,7595.5,EMA8,HOLD,STOP
