bar,time,direction,tail,body_ticks,distance8,close_extension,slope8,slope24,slope50,gap824,gap2450,body_depth,close_depth,strong_fan,moderate_fan,segment,outcome
29760,2026-08-26 06:34:08.404,1,4.0,1.0,0.34431599999879836,2.0,47.549484,31.357169,25.769097,3.894803999999567,5.025408000001335,10,10,False,True,HOLD,TARGET
29761,2026-08-26 06:34:20.020,1,3.0,2.0,1.4900239999988116,3.0,57.849332,39.600734,30.733223,4.769964000002801,5.327499999999418,10,10,False,True,HOLD,TARGET
29762,2026-08-26 06:34:24.420,1,1.0,4.0,3.936684000000241,5.0,63.182856,45.784795,35.066733,6.022504000000481,5.781731999999465,10,10,False,True,HOLD,TARGET
29764,2026-08-26 06:34:43.184,1,4.0,1.0,-1.4086720000013884,0.0,58.516364,46.285501,36.386868,6.530932000001485,6.254499999999098,0,0,False,True,HOLD,TARGET
29765,2026-08-26 06:34:51.556,1,1.0,4.0,1.682143999998516,5.0,54.811226,45.442613,36.284449,7.230332000002818,6.625979999997071,1,1,False,True,HOLD,STOP
29767,2026-08-26 06:35:01.308,1,4.0,1.0,-2.167592000001605,0.0,51.406574,45.375075,37.038094,7.250312000000122,7.030248000002757,0,0,False,True,HOLD,STOP
29783,2026-08-26 06:36:22.296,-1,4.0,1.0,-1.6389080000008107,2.0,28.357046,33.479025,18.482513,5.814812000000529,0.9547879999990982,1,1,False,False,HOLD,STOP
29791,2026-08-26 06:37:17.844,1,1.0,4.0,0.3805160000010801,3.0,60.201985,33.932767,17.598418,2.4129959999991115,0.3482479999984207,0,0,False,False,HOLD,TARGET
29792,2026-08-26 06:37:32.020,1,3.0,2.0,1.51817999999912,3.0,56.421269,33.913402,18.309035,3.4118520000010903,0.7747960000015155,1,10,False,False,HOLD,TARGET
29794,2026-08-26 06:37:56.008,1,3.0,2.0,-2.093939999998838,1.0,49.191226,33.794841,19.605874,3.8795199999985925,1.2875800000001618,0,0,False,False,HOLD,TARGET
29795,2026-08-26 06:37:58.972,1,0.0,5.0,1.9269359999998414,6.0,50.125802,35.845591,21.53015,4.835795999999391,1.7585400000025402,1,10,False,True,HOLD,TARGET
29797,2026-08-26 06:38:29.132,1,0.0,5.0,2.3014799999982642,4.0,61.840904,46.393565,30.234335,6.334496000003128,2.6887360000000626,0,0,False,True,HOLD,TARGET
29798,2026-08-26 06:38:38.468,1,3.0,2.0,3.0122599999995145,3.0,63.105279,49.053609,33.082801,7.292840000001888,3.2617799999970885,1,10,False,True,HOLD,STOP
29812,2026-08-26 06:40:53.032,1,1.0,4.0,2.5546079999985523,5.0,49.576776,32.791582,25.187831,4.2741080000014335,4.422763999999006,10,10,False,True,HOLD,STOP
29825,2026-08-26 06:42:57.424,1,1.0,4.0,1.560779999999795,5.0,41.875069,20.350798,17.967529,2.0768520000019635,3.858591999996861,5,10,False,False,HOLD,TARGET
29826,2026-08-26 06:43:30.880,1,3.0,2.0,2.4361639999988256,3.0,58.938075,34.524572,25.711304,3.2704560000020138,4.181907999998657,10,10,False,True,HOLD,TARGET
29827,2026-08-26 06:43:34.524,1,2.0,3.0,3.8947919999991427,4.0,65.359983,43.617796,31.777821,4.635300000001735,4.617707999997947,10,10,False,True,HOLD,TARGET
29828,2026-08-26 06:43:34.524,1,0.0,5.0,6.584839999999531,6.0,69.387155,50.735706,37.420737,6.38284399999975,5.23314400000163,10,10,False,True,HOLD,TARGET
29829,2026-08-26 06:43:34.524,1,0.0,5.0,8.677095999999437,6.0,72.912232,57.207077,43.358338,8.373171999999613,6.005428000000393,10,10,True,True,HOLD,TARGET
29830,2026-08-26 06:43:34.524,1,0.0,5.0,10.304407999999967,6.0,75.488311,62.339918,48.8062,10.501840000000811,6.913931999999477,10,10,True,True,HOLD,TARGET
29831,2026-08-26 06:43:34.616,1,4.0,1.0,8.458984000000783,2.0,76.103765,64.836691,52.017359,12.122763999999734,7.776856000000407,10,10,True,True,HOLD,STOP
29833,2026-08-26 06:43:35.636,1,3.0,2.0,1.4998799999993935,1.0,68.97363,61.904049,50.646256,12.68691200000103,8.875111999997898,0,0,True,True,HOLD,TARGET
29835,2026-08-26 06:43:43.896,1,2.0,3.0,-1.3272319999996398,2.0,50.844648,55.189257,46.40547,11.867731999998796,9.515876000001299,0,0,False,True,HOLD,TARGET
29838,2026-08-26 06:44:08.452,1,2.0,3.0,-0.8329799999992247,4.0,26.652757,46.679588,41.902626,10.192227999999886,10.005131999998412,1,3,False,False,HOLD,TARGET
29839,2026-08-26 06:44:24.848,1,3.0,2.0,0.5743519999996352,3.0,46.588491,50.557576,44.415107,10.396155999998882,10.320760000002338,4,6,False,True,HOLD,STOP
29901,2026-08-26 07:00:29.820,1,2.0,3.0,-1.4842239999998128,4.0,3.841195,22.585678,25.628952,4.652876000000106,7.011404000000766,1,2,False,False,HOLD,TARGET
29907,2026-08-26 07:04:52.948,1,3.0,2.0,0.02991200000178651,3.0,40.458022,30.649658,28.890592,4.364347999999154,6.828215999998065,1,10,False,False,HOLD,STOP
29929,2026-08-26 07:13:22.948,-1,2.0,3.0,3.1607199999998556,4.0,63.435375,49.205801,28.34876,7.2364679999991495,0.549620000001596,1,10,False,False,HOLD,STOP
29933,2026-08-26 07:14:54.580,-1,2.0,3.0,-0.6724759999997332,4.0,29.341344,37.066263,22.864473,6.811779999999999,2.0347279999987222,1,2,False,False,HOLD,TARGET
29936,2026-08-26 07:16:10.640,-1,1.0,4.0,1.9332519999989017,5.0,48.528405,43.185163,28.873395,7.390328000001318,3.1961799999990035,1,10,False,True,HOLD,STOP
29945,2026-08-26 07:19:47.776,-1,1.0,4.0,1.5179080000016256,5.0,46.95968,35.571728,26.519614,5.141695999998774,4.3069199999990815,1,7,False,True,HOLD,TARGET
29946,2026-08-26 07:20:58.876,-1,5.0,0.0,0.8472599999986414,1.0,56.302092,41.922853,30.840884,5.799576000001252,4.654332000001887,10,10,False,True,HOLD,TARGET
29947,2026-08-26 07:21:05.428,-1,1.0,4.0,3.43675599999915,5.0,63.217137,48.226093,35.658035,6.878336000001582,5.150735999999597,10,10,False,True,HOLD,TARGET
29949,2026-08-26 07:21:53.088,-1,0.0,5.0,0.7950759999985166,4.0,59.298051,48.490453,36.971433,7.462016000001313,5.785759999998845,0,0,False,True,HOLD,TARGET
29950,2026-08-26 07:22:16.216,-1,3.0,2.0,1.8406160000013188,3.0,56.866666,48.227543,37.324355,8.115907999999763,6.22190000000046,1,10,False,True,HOLD,TARGET
29951,2026-08-26 07:22:19.328,-1,1.0,4.0,4.209367999999813,5.0,64.328364,53.470333,41.65085,9.150635999998485,6.791816000000836,10,10,True,True,HOLD,TARGET
29955,2026-08-26 07:24:11.004,-1,0.0,5.0,1.976328000000649,6.0,45.711058,46.853521,38.950028,9.03421199999866,7.886775999999372,1,10,False,True,HOLD,TARGET
29956,2026-08-26 07:24:20.104,-1,1.0,4.0,4.314920000000711,5.0,61.403067,53.569766,43.820358,10.014775999999983,8.434391999999207,10,10,True,True,HOLD,TARGET
29957,2026-08-26 07:25:01.820,-1,4.0,1.0,3.800495999999839,2.0,67.29243,57.883977,47.51675,10.822823999998946,8.973548000001756,10,10,True,True,HOLD,TARGET
29958,2026-08-26 07:25:46.456,-1,5.0,0.0,2.6226080000014917,1.0,67.806666,59.222709,49.082095,11.350847999998223,9.462748000001739,10,10,True,True,HOLD,TARGET
29959,2026-08-26 07:25:55.736,-1,2.0,3.0,4.039804000000004,4.0,67.590486,59.990284,50.193557,12.095775999998295,10.02861600000324,10,10,True,True,HOLD,TARGET
29960,2026-08-26 07:26:00.040,-1,2.0,3.0,5.142071999998734,4.0,68.608454,61.383358,51.795162,12.982660000001488,10.660476000000926,10,10,True,True,HOLD,TARGET
29961,2026-08-26 07:26:18.648,-1,1.0,4.0,6.777168000000529,5.0,71.265234,63.807059,54.280761,14.097588000000542,11.389463999999862,10,10,True,True,HOLD,TARGET
29962,2026-08-26 07:27:01.112,-1,4.0,1.0,5.715572000000975,2.0,72.164819,65.193986,55.952567,14.929204000000027,12.079671999999846,10,10,True,True,HOLD,TARGET
29964,2026-08-26 07:27:33.420,-1,2.0,3.0,2.4328759999989416,2.0,67.780933,64.089653,55.966487,15.266460000002553,13.122808000000077,0,0,True,True,HOLD,TARGET
29965,2026-08-26 07:27:57.020,-1,3.0,2.0,3.1144600000006903,3.0,65.559685,63.440235,55.862495,15.528932000001078,13.656315999996878,1,1,True,True,HOLD,STOP
29967,2026-08-26 07:28:26.072,-1,3.0,2.0,-0.523352000000159,1.0,58.813526,61.215028,54.946691,14.762316000000283,14.307207999998354,0,0,False,True,HOLD,STOP
29977,2026-08-26 07:31:44.040,-1,2.0,3.0,-0.23327200000130688,4.0,28.209198,36.240775,41.053831,6.748196000000462,12.868679999999586,2,8,False,False,HOLD,STOP
30010,2026-08-26 07:48:30.908,-1,5.0,0.0,-4.141835999998875,1.0,-4.929447,-1.431838,5.570372,0.12842799999998533,2.6013639999982843,1,1,False,False,HOLD,STOP
30016,2026-08-26 07:52:18.816,1,4.0,1.0,4.312848000001395,2.0,68.827922,50.78474,29.479604,6.429291999997076,0.4644960000005085,10,10,False,False,HOLD,TARGET
30023,2026-08-26 07:56:05.824,1,1.0,4.0,-0.7696639999994659,5.0,17.117669,29.253053,19.650787,5.486291999997775,2.590760000002774,1,4,False,False,HOLD,TARGET
30024,2026-08-26 07:58:00.068,1,3.0,2.0,0.6235919999999169,3.0,44.429428,38.023837,25.351538,6.07570399999895,3.0077999999994063,5,6,False,False,HOLD,TARGET
30280,2026-08-26 11:07:41.860,1,3.0,2.0,-2.8445040000005974,3.0,3.449224,10.864143,20.794944,2.091844000002311,6.967055999997683,2,3,False,False,HOLD,TARGET
30281,2026-08-26 11:09:01.580,1,3.0,2.0,-0.9901720000016212,3.0,29.483715,19.962728,24.530722,2.6577240000005986,6.989416000000347,4,4,False,False,HOLD,STOP
30289,2026-08-26 11:20:17.976,1,2.0,3.0,1.3066480000015872,4.0,42.72503,14.483257,17.697456,0.8097280000001774,4.924319999998261,5,6,False,False,HOLD,TARGET
30290,2026-08-26 11:20:48.584,1,1.0,4.0,3.7940600000001723,5.0,61.33848,32.52327,26.686701,2.35300400000051,5.225367999999435,7,10,False,True,HOLD,STOP
30308,2026-08-26 11:45:13.680,1,0.0,5.0,2.8770519999998214,6.0,51.734238,29.942,22.605725,3.2578880000000936,3.8608639999984007,1,10,False,False,HOLD,TARGET
30309,2026-08-26 11:45:33.756,1,2.0,3.0,4.237708000000566,4.0,63.697066,42.09007,30.24454,4.686435999999958,4.326723999998649,10,10,False,True,HOLD,TARGET
30310,2026-08-26 11:46:43.044,1,2.0,3.0,5.295996000000741,4.0,69.040095,50.295832,36.61961,6.194215999999869,4.888075999999273,10,10,False,True,HOLD,TARGET
30311,2026-08-26 11:47:01.720,1,2.0,3.0,6.11910799999896,4.0,71.091304,54.996858,41.053079,7.731888000002073,5.532063999999082,10,10,True,True,HOLD,TARGET
30312,2026-08-26 11:47:47.612,1,2.0,3.0,6.759303999999247,4.0,72.436949,58.529556,44.816749,9.263612000002468,6.247083999998722,10,10,True,True,HOLD,TARGET
30314,2026-08-26 11:50:26.544,1,3.0,2.0,1.0766159999984666,1.0,66.926689,57.319051,45.175947,10.09798000000228,7.189979999999196,0,0,True,True,HOLD,TARGET
30317,2026-08-26 11:53:15.572,1,2.0,3.0,0.9029880000016419,4.0,46.610961,49.197153,40.668689,9.796424000000115,8.087607999998,1,3,False,True,HOLD,TARGET
30318,2026-08-26 11:53:33.060,1,1.0,4.0,3.4801039999983914,5.0,59.705631,54.184094,44.490009,10.563356000002386,8.614659999999276,4,10,False,True,HOLD,TARGET
30322,2026-08-26 11:57:41.724,1,2.0,3.0,0.15390000000115833,4.0,37.842755,46.666703,41.12012,9.506263999999646,9.451263999999355,1,2,False,False,HOLD,TARGET
30323,2026-08-26 11:58:42.396,1,5.0,0.0,-0.21363600000040606,1.0,50.119852,49.922321,43.329202,9.62098799999876,9.719312000001082,3,3,False,True,HOLD,TARGET
30325,2026-08-26 12:00:32.056,1,1.0,4.0,-0.9810880000004545,3.0,46.260456,48.564479,43.063886,9.242672000000312,10.04603599999973,0,0,False,True,HOLD,TARGET
30326,2026-08-26 12:00:54.440,1,1.0,4.0,2.014707999998791,5.0,51.501028,50.246781,44.315347,9.785948000000644,10.396864000002097,1,10,False,True,HOLD,TARGET
30327,2026-08-26 12:00:56.524,1,1.0,4.0,4.34477600000173,5.0,62.740143,55.45788,47.933596,10.711827999999514,10.87826800000039,10,10,True,True,HOLD,TARGET
30328,2026-08-26 12:00:59.196,1,2.0,3.0,5.379268000000593,4.0,68.560636,59.678706,51.286059,11.752808000001096,11.432799999998679,10,10,True,True,HOLD,TARGET
30331,2026-08-26 12:02:03.048,1,0.0,5.0,0.5748840000014752,4.0,58.018134,56.909698,50.54613,11.953495999998268,12.39122800000041,0,0,False,True,HOLD,TARGET
30332,2026-08-26 12:02:20.300,1,0.0,5.0,4.002688000000489,6.0,59.386907,57.534931,51.247655,12.64342399999805,12.864884000002348,1,10,False,True,HOLD,TARGET
30333,2026-08-26 12:02:29.032,1,2.0,3.0,5.113199999999779,4.0,66.961884,61.205259,54.071864,13.481220000001485,13.406339999997726,10,10,True,True,HOLD,TARGET
30335,2026-08-26 12:04:24.280,1,2.0,3.0,0.25366399999984424,2.0,62.44319,60.120073,53.980624,13.171055999999226,13.96006800000032,0,0,True,True,HOLD,TARGET
30336,2026-08-26 12:04:56.904,1,1.0,4.0,2.9750720000010915,5.0,59.720616,59.255661,53.686879,13.575667999997677,14.367976000001363,1,10,False,True,HOLD,STOP
30349,2026-08-26 12:19:03.784,1,3.0,2.0,-0.8313119999984337,3.0,27.912468,29.826239,37.068428,5.022323999997752,11.821796000000177,1,10,False,False,HOLD,STOP
30376,2026-08-26 12:49:03.520,1,1.0,4.0,0.8526319999982661,5.0,42.506368,14.218859,13.145677,0.6265360000033979,2.9218439999967813,1,10,False,False,HOLD,TARGET
30377,2026-08-26 12:49:58.044,1,2.0,3.0,2.6631559999987076,4.0,56.791678,27.764623,20.212695,1.9776760000022477,3.234651999999187,10,10,False,False,HOLD,TARGET
30389,2026-08-26 12:54:40.012,-1,0.0,5.0,3.501408000000083,4.0,66.667126,51.120074,30.467252,7.143656000000192,0.8080760000011651,0,0,False,False,HOLD,TARGET
30390,2026-08-26 12:54:42.056,-1,0.0,5.0,6.278871999998955,6.0,68.540134,54.609923,34.835011,8.634588000000804,1.659168000001955,1,10,False,True,HOLD,TARGET
30391,2026-08-26 12:54:45.628,-1,1.0,4.0,7.661344000000099,5.0,72.065396,59.461251,40.850365,10.259035999999469,2.610184000001027,10,10,False,True,HOLD,TARGET
30394,2026-08-26 12:55:00.044,-1,0.0,0.0,2.4236520000013115,-1.0,54.704094,53.734287,38.557923,10.407599999998638,4.308047999998962,0,0,False,True,HOLD,TARGET
30396,2026-08-26 12:55:10.284,-1,1.0,4.0,2.7747999999992317,5.0,55.354213,53.813724,40.042758,11.071171999999933,5.471772000000783,1,3,False,True,HOLD,STOP
30403,2026-08-26 12:58:07.116,-1,0.0,5.0,0.3385119999984454,6.0,17.511337,30.892005,27.622093,6.031784000002517,6.140540000000328,3,4,False,False,HOLD,TARGET
30404,2026-08-26 12:58:32.832,-1,1.0,4.0,3.0410679999986314,5.0,53.60294,43.544276,34.947242,7.019604000000982,6.567384000001766,5,6,False,True,HOLD,TARGET
30405,2026-08-26 12:59:00.164,-1,4.0,1.0,2.809720000001107,2.0,63.640059,50.684019,40.076098,7.886095999998361,7.005651999999827,10,10,True,True,HOLD,TARGET
30406,2026-08-26 12:59:08.340,-1,2.0,3.0,4.185335999998642,4.0,67.247113,54.783314,43.596227,8.934816000000865,7.534200000001874,10,10,True,True,HOLD,TARGET
30408,2026-08-26 12:59:21.920,-1,0.0,5.0,1.2479200000016135,4.0,61.657849,53.569174,43.721911,9.383375999997952,8.20111199999883,0,0,True,True,HOLD,TARGET
30409,2026-08-26 12:59:30.660,-1,2.0,3.0,2.970603999998275,4.0,60.088475,53.534379,44.161065,10.090188000001945,8.680152000000817,1,10,True,True,HOLD,TARGET
30410,2026-08-26 12:59:32.256,-1,1.0,4.0,5.088248000000021,5.0,66.636699,57.857888,47.803638,11.127680000001419,9.280271999999968,10,10,True,True,HOLD,STOP
30412,2026-08-26 12:59:45.064,-1,0.0,5.0,3.608939999998256,4.0,67.828291,60.349015,50.733595,12.181824000002962,10.280507999999827,0,0,True,True,HOLD,STOP
31379,2026-08-27 06:31:03.000,1,1.0,4.0,0.05516400000124122,3.0,55.104684,38.111931,24.076593,4.528615999999602,2.2482319999980973,0,0,False,True,HOLD,TARGET
31381,2026-08-27 06:31:15.736,1,3.0,2.0,-1.7690959999999905,1.0,47.453502,36.647294,24.308156,4.954408000001422,2.774571999998443,0,0,False,True,HOLD,TARGET
31382,2026-08-27 06:31:19.440,1,2.0,3.0,0.6240360000010696,4.0,48.835257,38.347449,25.93194,5.586451999999554,3.1627320000006875,1,1,False,True,HOLD,STOP
31391,2026-08-27 06:31:42.704,-1,2.0,3.0,0.9287839999997232,2.0,65.254261,48.308374,27.879131,5.975171999998565,0.5679320000017469,0,0,False,False,HOLD,TARGET
31392,2026-08-27 06:31:43.252,-1,1.0,4.0,3.50016400000095,5.0,62.361323,48.05834,28.699683,7.051476000000548,1.235075999997207,1,10,False,False,HOLD,TARGET
31393,2026-08-27 06:31:44.104,-1,1.0,4.0,5.500127999999677,5.0,67.159421,53.3461,34.327992,8.407380000000558,2.0248280000014347,10,10,False,True,HOLD,TARGET
31394,2026-08-27 06:31:50.468,-1,1.0,4.0,7.055656000000454,5.0,71.319631,58.570214,40.436611,9.939252000000124,2.9204719999979716,10,10,False,True,HOLD,TARGET
31395,2026-08-27 06:31:55.168,-1,2.0,3.0,7.487732000001415,4.0,73.320339,61.975335,45.050297,11.427583999997296,3.8661280000014813,10,10,True,True,HOLD,TARGET
