bar,time,direction,entry,families,segment,outcome
36736,2026-08-31 12:36:19.564,1,7693.75,PIN7,HOLD,TARGET
36737,2026-08-31 12:37:49.276,1,7694.5,PIN7,HOLD,TARGET
36738,2026-08-31 12:40:13.636,1,7695.0,PIN7,HOLD,TARGET
36739,2026-08-31 12:41:30.284,1,7695.25,PIN7,HOLD,TARGET
36742,2026-08-31 12:43:37.704,1,7698.25,PIN,HOLD,TARGET
36746,2026-08-31 12:45:49.248,1,7698.5,EMA8,HOLD,TARGET
36802,2026-08-31 12:59:06.024,1,7702.75,PIN7,HOLD,TARGET
36807,2026-08-31 12:59:21.176,1,7708.0,PIN,HOLD,STOP
36827,2026-08-31 12:59:56.460,-1,7696.75,PIN7,HOLD,TARGET
37777,2026-09-01 06:31:35.144,-1,7643.75,EMA50,HOLD,STOP
37828,2026-09-01 06:37:31.048,1,7648.0,EMA50,HOLD,TARGET
37861,2026-09-01 06:41:36.676,-1,7642.5,EMA8,HOLD,STOP
37867,2026-09-01 06:42:59.032,-1,7644.75,EMA50,HOLD,TARGET
37972,2026-09-01 07:02:34.020,1,7650.5,EMA8,HOLD,STOP
37979,2026-09-01 07:03:19.968,1,7648.25,EMA50,HOLD,TARGET
37982,2026-09-01 07:04:26.172,1,7650.75,PIN7,HOLD,TARGET
37985,2026-09-01 07:05:08.536,1,7650.0,EMA24,HOLD,TARGET
37996,2026-09-01 07:07:56.360,1,7655.0,EMA8,HOLD,TARGET
38004,2026-09-01 07:10:35.136,1,7656.0,EMA8,HOLD,TARGET
38007,2026-09-01 07:11:04.120,1,7656.75,EMA8,HOLD,STOP
38019,2026-09-01 07:14:28.956,1,7655.75,PIN7,HOLD,TARGET
38025,2026-09-01 07:16:17.176,1,7660.5,PIN,HOLD,TARGET
38035,2026-09-01 07:19:26.340,1,7658.75,EMA24,HOLD,TARGET
38039,2026-09-01 07:20:26.060,1,7662.0,PIN7,HOLD,TARGET
38040,2026-09-01 07:21:08.968,1,7662.75,PIN7,HOLD,TARGET
38041,2026-09-01 07:21:40.928,1,7663.0,PIN7,HOLD,TARGET
38043,2026-09-01 07:22:21.592,1,7662.75,EMA8,HOLD,TARGET
38061,2026-09-01 07:27:39.468,1,7665.25,EMA24,HOLD,TARGET
38070,2026-09-01 07:31:24.240,1,7669.5,PIN7,HOLD,TARGET
38081,2026-09-01 07:37:55.328,1,7671.0,EMA8,HOLD,STOP
38118,2026-09-01 07:53:23.512,-1,7664.0,EMA8,HOLD,TARGET
38128,2026-09-01 07:58:31.692,-1,7661.5,EMA8,HOLD,TARGET
38566,2026-09-01 11:09:42.592,-1,7642.5,EMA24,HOLD,TARGET
38573,2026-09-01 11:14:09.016,-1,7640.25,PIN7,HOLD,STOP
38574,2026-09-01 11:15:17.068,-1,7640.0,PIN7,HOLD,STOP
38599,2026-09-01 11:34:03.368,-1,7635.0,PIN7,HOLD,TARGET
38600,2026-09-01 11:34:30.856,-1,7634.25,PIN7,HOLD,TARGET
38603,2026-09-01 11:36:58.408,-1,7634.75,EMA8,HOLD,TARGET
38613,2026-09-01 11:42:52.120,-1,7627.75,PIN,HOLD,TARGET
38617,2026-09-01 11:44:25.032,-1,7625.25,PIN,HOLD,TARGET
38628,2026-09-01 11:46:50.436,-1,7623.75,EMA8,HOLD,STOP
38635,2026-09-01 11:48:33.336,-1,7626.0,EMA24,HOLD,TARGET
38660,2026-09-01 11:58:02.884,1,7633.5,EMA8,HOLD,TARGET
38683,2026-09-01 12:06:45.404,1,7637.75,EMA8,HOLD,TARGET
38686,2026-09-01 12:07:55.020,1,7637.0,EMA24,HOLD,TARGET
38700,2026-09-01 12:13:38.804,1,7640.75,EMA8,HOLD,TARGET
38707,2026-09-01 12:17:24.136,1,7642.0,EMA8,HOLD,STOP
38726,2026-09-01 12:28:50.064,1,7640.0,EMA50,HOLD,TARGET
38731,2026-09-01 12:30:14.108,1,7640.5,EMA50,HOLD,STOP
38782,2026-09-01 12:53:00.052,-1,7636.25,PIN7,HOLD,TARGET
38795,2026-09-01 12:55:31.044,-1,7636.5,EMA50,HOLD,TARGET
38798,2026-09-01 12:56:19.160,-1,7633.5,PIN7,HOLD,STOP
39727,2026-09-02 06:40:24.652,1,7650.0,EMA8,HOLD,TARGET
39731,2026-09-02 06:41:11.004,1,7651.5,EMA8,HOLD,TARGET
39733,2026-09-02 06:41:16.432,1,7651.25,EMA8,HOLD,TARGET
39823,2026-09-02 07:00:39.992,1,7657.25,EMA8,HOLD,TARGET
39826,2026-09-02 07:01:09.408,1,7660.25,PIN,HOLD,TARGET
39827,2026-09-02 07:01:15.160,1,7660.75,PIN7,HOLD,TARGET
39832,2026-09-02 07:02:16.096,1,7661.0,EMA8,HOLD,STOP
39836,2026-09-02 07:02:37.172,1,7659.0,EMA24,HOLD,TARGET
39840,2026-09-02 07:02:46.868,1,7659.0,EMA24,HOLD,TARGET
39848,2026-09-02 07:04:37.776,1,7661.5,EMA8,HOLD,TARGET
39860,2026-09-02 07:09:01.324,1,7666.75,EMA8,HOLD,STOP
39877,2026-09-02 07:12:55.996,1,7664.0,EMA50,HOLD,TARGET
39886,2026-09-02 07:16:00.016,1,7668.5,EMA8,HOLD,TARGET
39889,2026-09-02 07:17:19.568,1,7670.75,PIN7,HOLD,TARGET
39902,2026-09-02 07:21:37.324,1,7677.5,PIN7,HOLD,TARGET
39909,2026-09-02 07:23:44.032,1,7678.25,EMA8,HOLD,TARGET
39919,2026-09-02 07:29:14.872,1,7681.0,EMA8,HOLD,STOP
39923,2026-09-02 07:30:17.576,1,7679.5,EMA24,HOLD,STOP
39933,2026-09-02 07:33:44.516,1,7677.0,EMA50,HOLD,TARGET
39939,2026-09-02 07:35:13.772,1,7683.75,PIN,HOLD,TARGET
39942,2026-09-02 07:36:20.628,1,7683.0,EMA8,HOLD,TARGET
39952,2026-09-02 07:40:21.972,1,7685.75,PIN7,HOLD,TARGET
39963,2026-09-02 07:44:26.996,1,7690.0,PIN7,HOLD,STOP
39968,2026-09-02 07:48:02.332,1,7686.25,EMA24,HOLD,STOP
39972,2026-09-02 07:49:51.340,1,7684.25,EMA50,HOLD,STOP
40308,2026-09-02 11:13:18.060,1,7678.5,EMA24,HOLD,TARGET
40310,2026-09-02 11:15:10.444,1,7678.75,EMA24,HOLD,TARGET
40358,2026-09-02 11:46:10.584,-1,7674.25,EMA8,HOLD,TARGET
41481,2026-09-03 06:31:16.388,1,7708.75,EMA24,HOLD,TARGET
41500,2026-09-03 06:32:58.904,1,7711.25,EMA24,HOLD,TARGET
41503,2026-09-03 06:33:15.320,1,7713.5,PIN7,HOLD,TARGET
41504,2026-09-03 06:33:24.108,1,7714.25,PIN7,HOLD,TARGET
41512,2026-09-03 06:34:16.084,1,7717.25,EMA8,HOLD,STOP
41543,2026-09-03 06:38:32.784,1,7720.5,PIN,HOLD,TARGET
41548,2026-09-03 06:39:14.564,1,7720.75,EMA8,HOLD,TARGET
41560,2026-09-03 06:41:13.352,1,7720.5,EMA24,HOLD,TARGET
41643,2026-09-03 07:00:00.020,-1,7720.75,EMA50,HOLD,TARGET
41660,2026-09-03 07:01:08.032,-1,7712.5,PIN,HOLD,TARGET
41678,2026-09-03 07:03:32.464,-1,7710.5,EMA24,HOLD,TARGET
41695,2026-09-03 07:06:10.032,-1,7707.75,EMA24,HOLD,TARGET
41697,2026-09-03 07:06:21.668,-1,7707.75,EMA24,HOLD,TARGET
41749,2026-09-03 07:15:02.856,1,7709.5,PIN7,HOLD,TARGET
41750,2026-09-03 07:15:15.928,1,7710.0,PIN7,HOLD,TARGET
41751,2026-09-03 07:15:24.624,1,7710.75,PIN7,HOLD,TARGET
41767,2026-09-03 07:19:33.000,1,7711.5,PIN7,HOLD,TARGET
41770,2026-09-03 07:20:45.632,1,7714.75,PIN,HOLD,STOP
41834,2026-09-03 07:36:18.576,-1,7709.0,EMA50,HOLD,TARGET
41894,2026-09-03 07:48:26.252,1,7711.0,EMA8,HOLD,TARGET
41901,2026-09-03 07:49:50.412,1,7712.25,EMA8,HOLD,TARGET
41906,2026-09-03 07:50:50.572,1,7711.5,EMA24,HOLD,STOP
41938,2026-09-03 07:56:22.816,-1,7701.5,PIN,HOLD,TARGET
41968,2026-09-03 07:58:12.480,1,7713.25,PIN7,HOLD,TARGET
41975,2026-09-03 07:59:49.772,1,7718.5,PIN,HOLD,TARGET
42250,2026-09-03 11:03:37.672,1,7764.0,EMA8,HOLD,TARGET
42252,2026-09-03 11:05:10.768,1,7764.25,EMA8,HOLD,TARGET
42259,2026-09-03 11:13:21.080,1,7764.5,EMA8,HOLD,TARGET
42274,2026-09-03 11:32:27.152,1,7762.75,EMA50,HOLD,TARGET
42298,2026-09-03 12:15:33.976,-1,7759.0,PIN7,HOLD,STOP
42309,2026-09-03 12:30:52.348,-1,7759.75,EMA24+EMA50,HOLD,TARGET
42311,2026-09-03 12:33:28.348,-1,7759.75,EMA50,HOLD,TARGET
42316,2026-09-03 12:41:04.328,-1,7759.75,EMA50,HOLD,TARGET
42337,2026-09-03 12:56:16.900,-1,7754.0,PIN7,HOLD,TARGET
42340,2026-09-03 12:58:30.724,-1,7754.5,EMA8,HOLD,TARGET
42344,2026-09-03 12:59:04.876,-1,7753.75,EMA8,HOLD,TARGET
43213,2026-09-04 06:31:14.084,1,7744.5,EMA24,HOLD,TARGET
43226,2026-09-04 06:32:11.324,1,7746.5,EMA24,HOLD,TARGET
43229,2026-09-04 06:33:16.972,1,7749.5,PIN7,HOLD,TARGET
43233,2026-09-04 06:33:52.528,1,7749.0,EMA8,HOLD,TARGET
43268,2026-09-04 06:41:14.984,-1,7743.0,PIN7,HOLD,STOP
43343,2026-09-04 07:02:56.308,-1,7740.25,PIN7,HOLD,STOP
43347,2026-09-04 07:03:35.924,-1,7742.25,EMA24,HOLD,TARGET
43356,2026-09-04 07:06:33.380,-1,7742.0,EMA50,HOLD,TARGET
43368,2026-09-04 07:10:01.684,-1,7737.0,PIN7,HOLD,TARGET
43377,2026-09-04 07:12:40.320,-1,7731.75,PIN,HOLD,TARGET
43409,2026-09-04 07:22:17.208,-1,7733.0,EMA24,HOLD,TARGET
43431,2026-09-04 07:31:41.084,-1,7730.25,PIN7,HOLD,STOP
43472,2026-09-04 07:47:11.120,-1,7724.25,EMA8,HOLD,TARGET
43476,2026-09-04 07:47:41.676,-1,7723.5,EMA8,HOLD,TARGET
43478,2026-09-04 07:48:24.976,-1,7723.0,EMA8,HOLD,TARGET
43488,2026-09-04 07:51:35.100,-1,7722.5,EMA24,HOLD,TARGET
43491,2026-09-04 07:52:24.320,-1,7721.0,EMA8,HOLD,TARGET
43502,2026-09-04 07:56:29.648,-1,7718.5,EMA8,HOLD,TARGET
43504,2026-09-04 07:56:50.116,-1,7716.5,PIN7,HOLD,TARGET
43761,2026-09-04 11:01:14.928,-1,7716.75,EMA50,HOLD,TARGET
43784,2026-09-04 11:27:31.416,1,7720.5,EMA8,HOLD,TARGET
43788,2026-09-04 11:33:22.028,1,7721.5,EMA8,HOLD,TARGET
43797,2026-09-04 11:47:10.868,1,7724.0,PIN7,HOLD,TARGET
43798,2026-09-04 11:52:30.856,1,7724.75,PIN7,HOLD,TARGET
43803,2026-09-04 12:00:10.772,1,7725.5,EMA8,HOLD,STOP
43821,2026-09-04 12:19:21.332,-1,7718.25,EMA8,HOLD,STOP
43823,2026-09-04 12:22:37.860,-1,7718.75,EMA8,HOLD,STOP
43844,2026-09-04 12:50:00.048,1,7724.75,PIN7,HOLD,TARGET
43855,2026-09-04 12:55:08.732,1,7725.5,EMA8,HOLD,STOP
43859,2026-09-04 12:55:55.200,1,7724.0,EMA24,HOLD,TARGET
44291,2026-09-07 06:33:49.640,1,7716.5,EMA8,HOLD,STOP
44330,2026-09-07 07:40:14.212,-1,7710.0,EMA24,HOLD,TARGET
44338,2026-09-07 07:58:20.160,-1,7706.5,PIN7,HOLD,TARGET
45322,2026-09-08 06:33:05.644,-1,7708.5,PIN7,HOLD,TARGET
45336,2026-09-08 06:35:24.440,-1,7706.5,PIN7,HOLD,TARGET
45340,2026-09-08 06:36:13.868,-1,7705.0,PIN7,HOLD,TARGET
45350,2026-09-08 06:39:22.004,-1,7706.75,EMA50,HOLD,TARGET
45357,2026-09-08 06:40:41.196,-1,7699.25,PIN,HOLD,TARGET
45358,2026-09-08 06:40:49.060,-1,7698.5,PIN,HOLD,TARGET
45361,2026-09-08 06:41:47.320,-1,7695.75,PIN,HOLD,TARGET
45368,2026-09-08 06:42:43.928,-1,7693.5,EMA8,HOLD,TARGET
45474,2026-09-08 07:03:06.468,-1,7687.75,EMA8,HOLD,TARGET
45498,2026-09-08 07:05:59.064,-1,7689.5,EMA50,HOLD,TARGET
45514,2026-09-08 07:10:00.740,-1,7683.75,PIN7,HOLD,TARGET
45519,2026-09-08 07:10:55.004,-1,7682.75,EMA8,HOLD,TARGET
45524,2026-09-08 07:11:45.268,-1,7682.25,EMA8,HOLD,TARGET
45558,2026-09-08 07:19:30.756,-1,7684.0,EMA50,HOLD,STOP
45631,2026-09-08 07:38:48.616,1,7688.5,EMA50,HOLD,TARGET
45673,2026-09-08 07:50:55.056,1,7695.5,PIN7,HOLD,TARGET
45682,2026-09-08 07:55:00.168,1,7696.75,EMA8,HOLD,TARGET
45998,2026-09-08 11:41:45.556,-1,7691.75,PIN7,HOLD,STOP
46009,2026-09-08 11:47:59.508,-1,7690.75,PIN7,HOLD,TARGET
46010,2026-09-08 11:48:01.284,-1,7690.25,PIN7,HOLD,TARGET
46015,2026-09-08 11:48:15.808,-1,7688.75,EMA8,HOLD,TARGET
46017,2026-09-08 11:48:21.080,-1,7688.75,EMA8,HOLD,TARGET
46019,2026-09-08 11:48:28.844,-1,7688.0,EMA8,HOLD,TARGET
46021,2026-09-08 11:48:37.004,-1,7687.5,EMA8,HOLD,TARGET
46023,2026-09-08 11:48:42.204,-1,7687.25,EMA8,HOLD,TARGET
46026,2026-09-08 11:48:54.112,-1,7684.25,PIN,HOLD,TARGET
46027,2026-09-08 11:48:56.640,-1,7684.0,PIN7,HOLD,TARGET
46031,2026-09-08 11:49:00.632,-1,7680.0,PIN,HOLD,TARGET
46043,2026-09-08 11:49:23.908,-1,7682.25,EMA24,HOLD,TARGET
46049,2026-09-08 11:49:46.620,-1,7684.25,EMA50,HOLD,TARGET
46083,2026-09-08 11:56:56.552,1,7690.25,EMA8,HOLD,TARGET
46143,2026-09-08 12:38:18.196,1,7689.75,EMA50,HOLD,TARGET
46160,2026-09-08 12:49:20.008,-1,7685.5,EMA8,HOLD,TARGET
46178,2026-09-08 12:50:37.784,-1,7682.5,EMA24,HOLD,TARGET
46190,2026-09-08 12:53:18.064,-1,7678.75,PIN7,HOLD,TARGET
46210,2026-09-08 12:57:11.856,-1,7680.0,EMA50,HOLD,TARGET
46226,2026-09-08 12:59:42.000,-1,7678.5,EMA50,HOLD,STOP
47078,2026-09-09 06:32:56.500,-1,7654.25,PIN7,HOLD,STOP
47095,2026-09-09 06:35:30.800,1,7660.0,EMA24,HOLD,TARGET
47270,2026-09-09 07:16:09.040,-1,7655.25,PIN7,HOLD,TARGET
47278,2026-09-09 07:17:40.312,-1,7652.0,EMA8,HOLD,TARGET
47280,2026-09-09 07:18:01.908,-1,7651.75,EMA8,HOLD,TARGET
47314,2026-09-09 07:24:52.240,-1,7647.0,EMA8,HOLD,TARGET
47317,2026-09-09 07:24:58.740,-1,7646.25,EMA8,HOLD,TARGET
47320,2026-09-09 07:25:07.004,-1,7645.75,EMA8,HOLD,STOP
47344,2026-09-09 07:29:14.564,1,7659.5,PIN,HOLD,TARGET
47358,2026-09-09 07:32:32.248,1,7657.25,EMA24,HOLD,STOP
47362,2026-09-09 07:33:37.800,1,7656.0,EMA50,HOLD,TARGET
47427,2026-09-09 07:55:02.740,1,7657.5,EMA50,HOLD,TARGET
47924,2026-09-09 11:50:52.012,1,7650.75,EMA24,HOLD,TARGET
47965,2026-09-09 12:45:27.720,-1,7648.0,EMA8,HOLD,TARGET
47974,2026-09-09 12:50:17.404,-1,7645.5,PIN7,HOLD,TARGET
47975,2026-09-09 12:50:57.004,-1,7644.75,PIN7,HOLD,TARGET
47987,2026-09-09 12:56:49.956,-1,7644.5,EMA24,HOLD,TARGET
47992,2026-09-09 12:59:01.940,-1,7644.0,EMA24,HOLD,TARGET
49225,2026-09-10 07:03:22.308,1,7593.75,EMA24,HOLD,TARGET
49284,2026-09-10 07:15:00.524,1,7593.5,EMA24,HOLD,STOP
49293,2026-09-10 07:16:34.300,1,7595.75,PIN7,HOLD,TARGET
49301,2026-09-10 07:17:40.148,1,7593.75,EMA50,HOLD,TARGET
49310,2026-09-10 07:19:10.484,1,7596.0,PIN7,HOLD,TARGET
49315,2026-09-10 07:19:46.184,1,7598.5,PIN7,HOLD,TARGET
49317,2026-09-10 07:19:56.224,1,7599.75,PIN7,HOLD,TARGET
49330,2026-09-10 07:22:38.468,1,7602.75,EMA8,HOLD,TARGET
49348,2026-09-10 07:24:40.464,1,7612.5,PIN,HOLD,TARGET
49366,2026-09-10 07:24:50.576,1,7613.25,EMA24,HOLD,TARGET
49385,2026-09-10 07:25:19.952,1,7617.0,PIN7,HOLD,TARGET
49391,2026-09-10 07:25:35.384,1,7616.5,EMA24,HOLD,STOP
49399,2026-09-10 07:26:02.740,1,7615.0,EMA50,HOLD,STOP
49419,2026-09-10 07:27:47.396,-1,7609.0,EMA8,HOLD,TARGET
49423,2026-09-10 07:29:06.552,-1,7607.0,PIN7,HOLD,TARGET
49446,2026-09-10 07:33:01.672,-1,7608.25,EMA50,HOLD,STOP
49462,2026-09-10 07:36:31.752,1,7612.25,EMA8,HOLD,TARGET
49466,2026-09-10 07:37:39.740,1,7613.25,EMA8,HOLD,TARGET
49468,2026-09-10 07:38:18.000,1,7615.25,PIN7,HOLD,STOP
49470,2026-09-10 07:38:48.388,1,7614.75,EMA8,HOLD,STOP
49479,2026-09-10 07:41:08.528,1,7612.5,EMA50,HOLD,TARGET
49481,2026-09-10 07:41:46.768,1,7612.75,EMA50,HOLD,STOP
49497,2026-09-10 07:45:49.448,-1,7606.5,EMA8,HOLD,TARGET
49502,2026-09-10 07:46:30.040,-1,7608.5,EMA24,HOLD,TARGET
49504,2026-09-10 07:47:03.364,-1,7608.25,EMA50,HOLD,TARGET
49517,2026-09-10 07:49:49.124,-1,7607.25,EMA50,HOLD,TARGET
49546,2026-09-10 07:56:08.248,1,7609.5,EMA50,HOLD,TARGET
49551,2026-09-10 07:57:13.440,1,7612.75,PIN7,HOLD,TARGET
49557,2026-09-10 07:58:52.388,1,7613.25,EMA8,HOLD,STOP
50037,2026-09-10 11:02:19.680,-1,7600.5,PIN7,HOLD,TARGET
50039,2026-09-10 11:03:16.004,-1,7598.75,PIN7,HOLD,TARGET
50042,2026-09-10 11:04:50.848,-1,7599.0,EMA8,HOLD,TARGET
50052,2026-09-10 11:10:09.944,-1,7595.75,PIN7,HOLD,TARGET
50059,2026-09-10 11:14:45.524,-1,7597.25,EMA24,HOLD,TARGET
50083,2026-09-10 11:32:37.156,-1,7594.5,PIN7,HOLD,TARGET
50122,2026-09-10 11:51:26.412,1,7601.0,PIN7,HOLD,TARGET
50123,2026-09-10 11:51:27.792,1,7601.75,PIN7,HOLD,TARGET
50127,2026-09-10 11:51:44.700,1,7602.0,EMA8,HOLD,TARGET
50133,2026-09-10 11:52:44.916,1,7601.0,EMA24,HOLD,TARGET
50153,2026-09-10 12:00:30.600,-1,7596.0,EMA8,HOLD,TARGET
50159,2026-09-10 12:03:06.548,-1,7594.25,PIN7,HOLD,TARGET
50166,2026-09-10 12:07:50.900,-1,7595.0,EMA24,HOLD,TARGET
50194,2026-09-10 12:19:04.476,-1,7594.5,EMA8,HOLD,TARGET
50198,2026-09-10 12:20:45.504,-1,7595.5,EMA24+EMA50,HOLD,TARGET
50206,2026-09-10 12:28:11.124,-1,7595.5,EMA50,HOLD,TARGET
50231,2026-09-10 12:42:01.420,1,7600.75,EMA8,HOLD,TARGET
50240,2026-09-10 12:47:16.960,1,7599.25,EMA50,HOLD,TARGET
51769,2026-09-11 06:33:32.216,1,7669.0,PIN7,HOLD,TARGET
51771,2026-09-11 06:33:40.784,1,7668.5,EMA8,HOLD,TARGET
51774,2026-09-11 06:33:54.692,1,7671.0,PIN7,HOLD,TARGET
51779,2026-09-11 06:34:07.060,1,7672.25,EMA8,HOLD,TARGET
51783,2026-09-11 06:34:39.740,1,7673.5,EMA8,HOLD,TARGET
51794,2026-09-11 06:35:38.752,1,7677.5,EMA8,HOLD,STOP
51846,2026-09-11 06:40:26.424,-1,7665.5,PIN,HOLD,TARGET
51874,2026-09-11 06:41:06.428,-1,7671.5,EMA50,HOLD,STOP
51890,2026-09-11 06:42:18.132,-1,7669.5,EMA8,HOLD,NONE
51897,2026-09-11 06:42:42.156,-1,7670.25,EMA50,HOLD,TARGET
51899,2026-09-11 06:42:52.004,-1,7670.0,EMA50,HOLD,TARGET
51901,2026-09-11 06:43:05.684,-1,7670.0,EMA50,HOLD,TARGET
52067,2026-09-11 07:00:05.908,1,7678.0,EMA24,HOLD,TARGET
52117,2026-09-11 07:06:04.188,-1,7668.5,PIN7,HOLD,TARGET
52124,2026-09-11 07:06:34.668,-1,7670.0,EMA24,HOLD,TARGET
52166,2026-09-11 07:12:04.140,-1,7669.0,EMA8,HOLD,TARGET
52170,2026-09-11 07:12:35.096,-1,7665.75,PIN7,HOLD,STOP
52181,2026-09-11 07:14:18.628,-1,7669.0,EMA50,HOLD,TARGET
52185,2026-09-11 07:14:52.576,-1,7667.5,PIN7,HOLD,TARGET
52188,2026-09-11 07:15:14.528,-1,7667.0,EMA8,HOLD,TARGET
52194,2026-09-11 07:15:52.332,-1,7667.25,EMA24,HOLD,TARGET
52224,2026-09-11 07:21:45.028,1,7676.0,EMA8,HOLD,TARGET
52268,2026-09-11 07:33:06.528,-1,7669.25,EMA8,HOLD,TARGET
52278,2026-09-11 07:35:16.320,-1,7663.75,PIN,HOLD,TARGET
52283,2026-09-11 07:35:54.928,-1,7663.75,EMA8,HOLD,TARGET
52286,2026-09-11 07:36:45.208,-1,7663.0,EMA8,HOLD,TARGET
52295,2026-09-11 07:38:23.652,-1,7662.75,EMA8,HOLD,TARGET
52297,2026-09-11 07:38:35.752,-1,7660.75,PIN7,HOLD,TARGET
52333,2026-09-11 07:46:07.640,-1,7658.0,EMA24,HOLD,TARGET
52387,2026-09-11 07:50:39.012,1,7662.25,EMA50,HOLD,TARGET
52389,2026-09-11 07:50:44.208,1,7662.5,EMA50,HOLD,TARGET
52422,2026-09-11 07:58:20.800,-1,7657.5,EMA24,HOLD,TARGET
52424,2026-09-11 07:58:36.104,-1,7658.5,EMA50,HOLD,TARGET
52788,2026-09-11 11:21:27.724,-1,7670.0,EMA8,HOLD,STOP
52812,2026-09-11 11:45:57.820,-1,7668.75,PIN7,HOLD,STOP
52828,2026-09-11 12:09:52.700,-1,7665.5,PIN7,HOLD,TARGET
52850,2026-09-11 12:50:00.028,-1,7664.75,PIN7,HOLD,TARGET
52861,2026-09-11 12:54:29.248,-1,7664.0,EMA24,HOLD,TARGET
