bar,time,text_time,direction,entry,early,result,won,tail,body,finish,s8,s24,s50,gap824,gap2450,body_distance8,bar_distance8,close_extension,prior_streak
29201,63923363620,2026-08-25 17:53:40.240,-1,7676.5,False,TARGET,True,3.0,2.0,0.0,39.541946,35.688923,33.450522,5.711859999999433,8.047520000000077,2.7033880000017234,-0.2966119999982766,3.0,2
29202,63923363773,2026-08-25 17:56:13.872,-1,7675.75,False,TARGET,True,3.0,2.0,0.0,52.617503,42.013077,36.957211,6.350503999998182,8.279064000002109,3.991524000000936,0.9915240000009362,3.0,3
29203,63923363964,2026-08-25 17:59:24.860,-1,7675.0,False,TARGET,True,3.0,2.0,0.0,59.306124,46.903443,40.047912,7.121259999999893,8.580108000001928,4.993407999998453,1.9934079999984533,3.0,4
29215,63923365443,2026-08-25 18:24:03.228,-1,7674.25,False,TARGET,True,4.0,1.0,0.0,48.589645,37.578305,34.565853,5.372451999999612,8.158643999999185,3.9449400000012247,-0.05505999999877531,2.0,1
29217,63923365834,2026-08-25 18:30:34.412,-1,7672.75,False,TARGET,True,4.0,1.0,0.0,60.905197,47.346048,40.484253,6.991547999998147,8.711104000001797,5.966692000001785,1.9666920000017853,2.0,3
29225,63923366622,2026-08-25 18:43:42.852,-1,7673.0,False,STOP,False,4.0,1.0,0.0,-8.112015,24.090176,30.016479,5.372144000000844,8.944459999998799,0.5423080000000482,-3.457691999999952,2.0,1
29226,63923366798,2026-08-25 18:46:38.100,-1,7672.5,False,STOP,False,4.0,1.0,0.0,22.178656,30.879984,32.885936,5.446167999998579,8.957268000001932,1.7551280000006955,-2.2448719999993045,2.0,2
29235,63923367985,2026-08-25 19:06:25.348,-1,7674.0,False,TARGET,True,4.0,1.0,0.0,-18.312585,-3.617829,13.678439,0.487515999997413,6.4650520000031975,0.040000000000873115,-3.959999999999127,2.0,1
29251,63923370367,2026-08-25 19:46:07.176,1,7685.5,False,TARGET,True,3.0,2.0,0.0,74.876733,65.992199,49.698006,14.27041200000167,4.155171999998856,10.874339999998483,7.874339999998483,3.0,4
29266,63923373983,2026-08-25 20:46:23.292,1,7688.5,False,TARGET,True,4.0,1.0,0.0,56.333184,53.125881,46.48411,10.394351999999344,10.792280000001483,5.178388000000268,1.1783880000002682,2.0,3
29317,63923382275,2026-08-25 23:04:35.620,-1,7682.25,False,TARGET,True,3.0,2.0,0.0,55.715619,34.038605,17.461338,3.6549159999995027,0.3851840000024822,4.920571999999083,1.9205719999990833,3.0,3
29326,63923383505,2026-08-25 23:25:05.944,-1,7681.25,False,STOP,False,4.0,1.0,0.0,31.947351,31.793435,21.796693,5.1012120000013965,2.923112000000401,2.330767999999807,-1.6692320000001928,2.0,1
29347,63923385508,2026-08-25 23:58:28.940,1,7689.0,False,STOP,False,3.0,2.0,0.0,21.677398,30.986346,22.951847,5.714324000000488,3.7390200000008917,2.069995999998355,-0.9300040000016452,3.0,2
29355,63923385918,2026-08-26 00:05:18.212,1,7688.75,False,STOP,False,3.0,2.0,0.0,27.506684,18.42478,16.410664,2.5632839999998396,3.5274520000020857,2.398487999998906,-0.6015120000010938,3.0,2
29377,63923387465,2026-08-26 00:31:05.996,-1,7682.75,False,TARGET,True,5.0,-0.0,0.0,51.59133,37.40627,21.847969,4.872128000002704,1.403704000000289,4.450443999998242,-0.5495560000017576,1.0,1
29399,63923389578,2026-08-26 01:06:18.372,1,7687.5,False,TARGET,True,5.0,0.0,0.0,57.357718,41.281842,23.572563,4.943348000000697,0.954807999998593,3.073548000000301,-1.9264519999996992,-1.0,0
29423,63923391211,2026-08-26 01:33:31.836,1,7688.75,False,TARGET,True,5.0,0.0,0.0,47.429573,27.618985,17.559942,2.9392679999982647,2.0076440000011644,4.751784000000043,-0.2482159999999567,1.0,2
29426,63923391503,2026-08-26 01:38:23.444,1,7689.25,False,TARGET,True,4.0,1.0,0.0,52.980463,38.047711,25.51126,4.569700000000012,2.923876000000746,1.7734720000007655,-2.2265279999992345,0.0,0
29459,63923396095,2026-08-26 02:54:55.440,1,7688.5,False,STOP,False,4.0,1.0,0.0,49.229725,24.261795,11.426921,1.9385560000009718,0.06963600000017323,4.013883999999962,0.013883999999961816,2.0,1
29460,63923396320,2026-08-26 02:58:40.932,1,7689.25,False,STOP,False,3.0,2.0,0.0,56.21454,32.128449,16.634731,2.9232240000019374,0.47281199999997625,4.233019999999669,1.2330199999996694,3.0,2
29470,63923398043,2026-08-26 03:27:23.600,-1,7685.25,False,TARGET,True,4.0,1.0,0.0,46.6905,27.835395,14.917957,2.6415480000032403,0.6659599999984493,1.3201679999983753,-2.6798320000016247,-0.0,0
29481,63923399214,2026-08-26 03:46:54.916,1,7688.0,False,TARGET,True,4.0,1.0,0.0,40.768067,29.082616,15.275228,3.364184000001842,0.49776399999973364,0.28292399999918416,-3.717076000000816,0.0,0
29482,63923399384,2026-08-26 03:49:44.620,1,7688.5,False,TARGET,True,4.0,1.0,0.0,27.585066,24.625137,13.292438,3.5619520000000193,0.7493439999998373,1.553383999998914,-2.446616000001086,2.0,1
29490,63923400099,2026-08-26 04:01:39.376,1,7689.5,False,TARGET,True,3.0,2.0,0.0,38.284566,25.035077,15.40764,3.156672000000981,1.6402880000023288,2.6067479999983334,-0.3932520000016666,3.0,1
29520,63923402884,2026-08-26 04:48:04.268,-1,7684.75,False,TARGET,True,3.0,2.0,0.0,35.148369,37.704304,22.002881,6.6654880000023695,1.4479799999971874,2.633399999998801,-0.3666000000011991,3.0,1
29540,63923404035,2026-08-26 05:07:15.532,-1,7686.25,False,STOP,False,3.0,2.0,0.0,-6.374629,-3.393768,1.243319,0.05476800000178628,1.2372880000002624,0.4586559999988822,-2.541344000001118,3.0,1
29551,63923405006,2026-08-26 05:23:26.312,1,7691.25,False,TARGET,True,3.0,2.0,0.0,65.593384,45.06241,26.083879,5.0865279999998165,1.0395559999997204,6.631403999999748,3.6314039999997476,3.0,4
29553,63923405253,2026-08-26 05:27:33.936,1,7692.5,False,TARGET,True,5.0,0.0,0.0,68.659403,53.091136,34.785017,7.497459999998682,2.3594880000018748,8.418996000000334,3.418996000000334,1.0,4
29597,63923405530,2026-08-26 05:32:10.236,-1,7684.5,False,TARGET,True,4.0,1.0,0.0,58.475008,51.604638,37.731321,8.921959999999672,4.869920000001002,3.092051999999967,-0.9079480000000331,-0.0,0
29604,63923405608,2026-08-26 05:33:28.304,-1,7683.0,False,STOP,False,3.0,2.0,0.0,42.234559,45.619814,37.216647,8.424479999997857,7.096808000002056,1.0004440000011527,-1.9995559999988473,1.0,0
29616,63923405813,2026-08-26 05:36:53.492,-1,7680.25,False,STOP,False,3.0,2.0,0.0,58.704336,46.4137,38.791616,7.087387999999919,7.921267999998236,5.141700000000128,2.141700000000128,3.0,1
29641,63923406387,2026-08-26 05:46:27.504,-1,7680.0,False,STOP,False,3.0,2.0,0.0,42.971975,24.279444,22.554155,2.660891999999876,5.110396000000037,3.2399399999994785,0.23993999999947846,3.0,2
29652,63923406843,2026-08-26 05:54:03.356,-1,7679.75,False,TARGET,True,3.0,2.0,0.0,58.218906,27.339846,20.357357,1.589724000001297,3.3869960000010906,5.313031999998202,2.313031999998202,3.0,4
29656,63923406868,2026-08-26 05:54:28.712,-1,7677.5,False,STOP,False,4.0,1.0,0.0,63.573887,46.510265,34.19611,6.087808000000223,4.945164000000659,6.540251999998873,2.5402519999988726,2.0,1
29658,63923406881,2026-08-26 05:54:41.176,-1,7678.0,False,STOP,False,4.0,1.0,0.0,55.365184,44.722873,34.117168,6.490480000000389,5.456859999998414,2.351512000001094,-1.6484879999989062,-0.0,0
29688,63923407756,2026-08-26 06:09:16.280,-1,7678.25,False,TARGET,True,5.0,-0.0,0.0,60.337537,29.504151,18.218667,1.5587560000021767,1.841891999996733,6.276627999999619,1.2766279999996186,1.0,4
29734,63923409085,2026-08-26 06:31:25.504,1,7682.0,False,TARGET,True,3.0,2.0,0.0,9.436566,0.972585,1.341773,0.11904000000140513,0.4725719999987632,1.1995439999991504,-1.8004560000008496,3.0,1
29752,63923409199,2026-08-26 06:33:19.284,1,7685.75,False,TARGET,True,5.0,0.0,0.0,-18.60371,18.344779,19.964496,4.611816000000545,5.103564000000915,0.4446360000001732,-4.555363999999827,1.0,1
29755,63923409210,2026-08-26 06:33:30.412,1,7685.75,False,TARGET,True,4.0,1.0,0.0,-12.188106,13.152228,17.203882,3.2628399999994144,4.875695999999152,0.09260400000130176,-3.9073959999986982,2.0,1
29758,63923409234,2026-08-26 06:33:54.268,1,7685.75,False,TARGET,True,4.0,1.0,0.0,-3.251756,11.559031,15.996323,2.4788160000025528,4.629243999999744,0.26305199999842444,-3.7369480000015756,2.0,1
29760,63923409248,2026-08-26 06:34:08.404,1,7687.5,False,TARGET,True,4.0,1.0,0.0,47.549484,31.357169,25.769097,3.894803999999567,5.025408000001335,4.344315999998798,0.34431599999879836,2.0,3
29761,63923409260,2026-08-26 06:34:20.020,1,7688.25,False,TARGET,True,3.0,2.0,0.0,57.849332,39.600734,30.733223,4.769964000002801,5.327499999999418,4.490023999998812,1.4900239999988116,3.0,4
29764,63923409283,2026-08-26 06:34:43.184,1,7688.75,False,TARGET,True,4.0,1.0,0.0,58.516364,46.285501,36.386868,6.530932000001485,6.254499999999098,2.5913279999986116,-1.4086720000013884,0.0,0
29767,63923409301,2026-08-26 06:35:01.308,1,7689.5,False,STOP,False,4.0,1.0,0.0,51.406574,45.375075,37.038094,7.250312000000122,7.030248000002757,1.832407999998395,-2.167592000001605,0.0,0
29783,63923409382,2026-08-26 06:36:22.296,-1,7681.75,False,STOP,False,4.0,1.0,0.0,28.357046,33.479025,18.482513,5.814812000000529,0.9547879999990982,2.3610919999991893,-1.6389080000008107,2.0,1
29792,63923409452,2026-08-26 06:37:32.020,1,7687.25,False,TARGET,True,3.0,2.0,0.0,56.421269,33.913402,18.309035,3.4118520000010903,0.7747960000015155,4.51817999999912,1.51817999999912,3.0,1
29794,63923409476,2026-08-26 06:37:56.008,1,7686.75,False,TARGET,True,3.0,2.0,0.0,49.191226,33.794841,19.605874,3.8795199999985925,1.2875800000001618,0.9060600000011618,-2.093939999998838,1.0,0
29798,63923409518,2026-08-26 06:38:38.468,1,7690.0,False,STOP,False,3.0,2.0,0.0,63.105279,49.053609,33.082801,7.292840000001888,3.2617799999970885,6.0122599999995145,3.0122599999995145,3.0,1
29826,63923409810,2026-08-26 06:43:30.880,1,7691.5,False,TARGET,True,3.0,2.0,0.0,58.938075,34.524572,25.711304,3.2704560000020138,4.181907999998657,5.436163999998826,2.4361639999988256,3.0,4
29831,63923409814,2026-08-26 06:43:34.616,1,7697.5,False,STOP,False,4.0,1.0,0.0,76.103765,64.836691,52.017359,12.122763999999734,7.776856000000407,12.458984000000783,8.458984000000783,2.0,4
29833,63923409815,2026-08-26 06:43:35.636,1,7696.75,False,TARGET,True,3.0,2.0,0.0,68.97363,61.904049,50.646256,12.68691200000103,8.875111999997898,4.4998799999993935,1.4998799999993935,1.0,0
29839,63923409864,2026-08-26 06:44:24.848,1,7697.75,False,STOP,False,3.0,2.0,0.0,46.588491,50.557576,44.415107,10.396155999998882,10.320760000002338,3.574351999999635,0.5743519999996352,3.0,2
29843,63923409921,2026-08-26 06:45:21.024,1,7697.25,False,TARGET,True,3.0,2.0,0.0,5.040023,36.687671,37.640101,7.9600439999994705,10.366487999999663,0.7376960000001418,-2.262303999999858,3.0,1
29876,63923410425,2026-08-26 06:53:45.024,1,7695.0,False,TARGET,True,5.0,0.0,0.0,61.652403,30.059092,15.655962,1.4341560000029858,0.5560399999994843,6.536951999998564,1.5369519999985641,1.0,2
29878,63923410483,2026-08-26 06:54:43.988,1,7697.0,False,TARGET,True,3.0,2.0,0.0,67.071569,44.279687,26.654267,4.426267999999254,1.6306080000031216,7.312475999999151,4.312475999999151,3.0,4
29879,63923410495,2026-08-26 06:54:55.124,1,7697.25,False,TARGET,True,5.0,0.0,0.0,68.241018,48.671974,30.959996,5.538828000000649,2.1677720000006957,8.020816000000195,3.0208160000001953,1.0,4
29882,63923410547,2026-08-26 06:55:47.888,1,7698.0,False,TARGET,True,3.0,2.0,0.0,63.684441,51.668618,36.115447,7.810335999998642,3.7732800000012503,2.9549240000014834,-0.045075999998516636,1.0,0
29907,63923411092,2026-08-26 07:04:52.948,1,7701.75,False,STOP,False,3.0,2.0,0.0,40.458022,30.649658,28.890592,4.364347999999154,6.828215999998065,3.0299120000017865,0.02991200000178651,3.0,1
29946,63923412058,2026-08-26 07:20:58.876,-1,7691.75,False,TARGET,True,5.0,-0.0,0.0,56.302092,41.922853,30.840884,5.799576000001252,4.654332000001887,5.847259999998641,0.8472599999986414,1.0,2
29950,63923412136,2026-08-26 07:22:16.216,-1,7689.75,False,TARGET,True,3.0,2.0,0.0,56.866666,48.227543,37.324355,8.115907999999763,6.22190000000046,4.840616000001319,1.8406160000013188,3.0,1
29957,63923412301,2026-08-26 07:25:01.820,-1,7686.25,False,TARGET,True,4.0,1.0,0.0,67.29243,57.883977,47.51675,10.822823999998946,8.973548000001756,7.800495999999839,3.800495999999839,2.0,3
29958,63923412346,2026-08-26 07:25:46.456,-1,7686.0,False,TARGET,True,5.0,-0.0,0.0,67.806666,59.222709,49.082095,11.350847999998223,9.462748000001739,7.622608000001492,2.6226080000014917,1.0,4
29962,63923412421,2026-08-26 07:27:01.112,-1,7682.25,False,TARGET,True,4.0,1.0,0.0,72.164819,65.193986,55.952567,14.929204000000027,12.079671999999846,9.715572000000975,5.715572000000975,2.0,4
29965,63923412477,2026-08-26 07:27:57.020,-1,7681.25,False,STOP,False,3.0,2.0,0.0,65.559685,63.440235,55.862495,15.528932000001078,13.656315999996878,6.11446000000069,3.1144600000006903,3.0,1
29967,63923412506,2026-08-26 07:28:26.072,-1,7681.5,False,STOP,False,3.0,2.0,0.0,58.813526,61.215028,54.946691,14.762316000000283,14.307207999998354,2.476647999999841,-0.523352000000159,1.0,0
30010,63923413710,2026-08-26 07:48:30.908,-1,7684.75,False,STOP,False,5.0,-0.0,0.0,-4.929447,-1.431838,5.570372,0.12842799999998533,2.6013639999982843,0.8581640000011248,-4.141835999998875,1.0,1
30016,63923413938,2026-08-26 07:52:18.816,1,7690.25,False,TARGET,True,4.0,1.0,0.0,68.827922,50.78474,29.479604,6.429291999997076,0.4644960000005085,8.312848000001395,4.312848000001395,2.0,4
30024,63923414280,2026-08-26 07:58:00.068,1,7690.75,False,TARGET,True,3.0,2.0,0.0,44.429428,38.023837,25.351538,6.07570399999895,3.0077999999994063,3.623591999999917,0.6235919999999169,3.0,3
30030,63923414552,2026-08-26 08:02:32.932,1,7695.0,False,TARGET,True,3.0,2.0,0.0,71.002751,59.14406,44.981177,10.35953199999858,5.958247999999003,8.753624000000855,5.753624000000855,3.0,4
30034,63923414634,2026-08-26 08:03:54.636,1,7694.5,False,TARGET,True,3.0,2.0,0.0,47.412257,53.010076,43.0734,10.91034800000125,7.926663999998709,0.2111640000002808,-2.788835999999719,1.0,0
30035,63923414737,2026-08-26 08:05:37.264,1,7694.75,False,TARGET,True,5.0,0.0,0.0,31.962844,48.776056,40.663702,10.494220000000496,8.191751999998814,2.4975720000002184,-2.5024279999997816,1.0,1
30078,63923416220,2026-08-26 08:30:20.756,-1,7690.0,False,TARGET,True,4.0,1.0,0.0,19.603404,7.556296,3.563845,0.8275600000015402,0.16517199999725563,2.379479999999603,-1.620520000000397,2.0,2
30079,63923416244,2026-08-26 08:30:44.276,-1,7689.5,False,TARGET,True,4.0,1.0,0.0,43.34005,19.902284,10.064382,1.5264360000001034,0.4118479999997362,3.1840400000000955,-0.8159599999999045,2.0,3
30110,63923417250,2026-08-26 08:47:30.084,1,7693.25,False,TARGET,True,5.0,0.0,0.0,59.458372,49.992114,29.934878,8.27236400000038,1.0285519999997632,5.86009600000034,0.8600960000003397,1.0,2
30135,63923417598,2026-08-26 08:53:18.640,-1,7687.5,False,TARGET,True,4.0,1.0,0.0,6.471151,20.170769,13.408523,3.795751999998174,1.788695999999618,0.970764000001509,-3.029235999998491,2.0,1
30149,63923418046,2026-08-26 09:00:46.932,-1,7684.5,False,TARGET,True,4.0,1.0,0.0,63.96189,42.231709,28.615808,4.4500239999979385,3.339748000002146,6.632656000001589,2.632656000001589,2.0,4
30168,63923418605,2026-08-26 09:10:05.028,-1,7683.5,False,TARGET,True,4.0,1.0,0.0,8.342328,10.057831,16.153461,1.8580760000004375,5.042319999996835,1.8209600000009232,-2.179039999999077,2.0,2
30175,63923418990,2026-08-26 09:16:30.204,-1,7682.25,False,TARGET,True,3.0,2.0,0.0,32.040341,20.837231,20.640176,2.7320360000012442,4.9451200000003155,2.4248679999982414,-0.5751320000017586,3.0,2
30191,63923420252,2026-08-26 09:37:32.644,-1,7679.0,False,TARGET,True,3.0,2.0,0.0,40.695055,33.777058,29.649468,5.150547999997798,6.432412000001932,3.0490280000012717,0.04902800000127172,3.0,1
30195,63923420350,2026-08-26 09:39:10.992,-1,7676.75,False,TARGET,True,3.0,2.0,0.0,64.244171,52.95129,43.039365,8.411624000000302,7.972764000001916,3.597883999998885,0.597883999998885,1.0,0
30201,63923420548,2026-08-26 09:42:28.656,-1,7674.75,False,TARGET,True,4.0,1.0,0.0,47.436485,53.266963,46.497321,10.981191999999282,10.574648000001616,0.6333159999994677,-3.3666840000005323,-0.0,0
30238,63923422350,2026-08-26 10:12:30.488,1,7683.5,False,TARGET,True,5.0,0.0,0.0,57.215856,49.824335,33.246713,8.629000000000815,2.992547999998351,5.734887999999046,0.7348879999990459,1.0,1
30241,63923422502,2026-08-26 10:15:02.948,1,7684.25,False,TARGET,True,3.0,2.0,0.0,46.537825,46.379491,32.832137,8.646472000000358,4.2048480000012205,3.569363999999041,0.569363999999041,3.0,1
30249,63923423024,2026-08-26 10:23:44.456,1,7687.75,False,TARGET,True,4.0,1.0,0.0,56.205941,53.758752,43.5628,10.742207999999664,8.060487999999168,5.15918800000145,1.1591880000014498,2.0,1
30251,63923423235,2026-08-26 10:27:15.960,1,7687.75,False,TARGET,True,5.0,0.0,0.0,55.505146,54.067166,44.769291,10.678656000000046,8.773055999998178,3.553088000000571,-1.446911999999429,-1.0,3
30256,63923423676,2026-08-26 10:34:36.948,1,7689.0,False,TARGET,True,4.0,1.0,0.0,46.025902,51.00674,44.699578,10.223032000001695,10.22897599999851,1.5091319999992265,-2.4908680000007735,0.0,0
30272,63923424830,2026-08-26 10:53:50.584,1,7688.75,False,TARGET,True,3.0,2.0,0.0,-6.692098,6.925337,21.205603,1.9257199999992736,7.93252399999983,0.18980400000145892,-2.810195999998541,3.0,1
30274,63923424916,2026-08-26 10:55:16.912,1,7690.75,False,STOP,False,3.0,2.0,0.0,54.023709,33.663832,32.62315,3.7926599999991595,8.14413599999898,4.6827200000007,1.6827200000006997,3.0,3
30280,63923425661,2026-08-26 11:07:41.860,1,7689.5,False,TARGET,True,3.0,2.0,0.0,3.449224,10.864143,20.794944,2.091844000002311,6.967055999997683,0.15549599999940256,-2.8445040000005974,3.0,2
30281,63923425741,2026-08-26 11:09:01.580,1,7690.25,False,STOP,False,3.0,2.0,0.0,29.483715,19.962728,24.530722,2.6577240000005986,6.989416000000347,2.009827999998379,-0.9901720000016212,3.0,3
30314,63923428226,2026-08-26 11:50:26.544,1,7695.75,False,TARGET,True,3.0,2.0,0.0,66.926689,57.319051,45.175947,10.09798000000228,7.189979999999196,4.076615999998467,1.0766159999984666,1.0,0
30323,63923428722,2026-08-26 11:58:42.396,1,7698.0,False,TARGET,True,5.0,0.0,0.0,50.119852,49.922321,43.329202,9.62098799999876,9.719312000001082,4.786363999999594,-0.21363600000040606,1.0,2
30349,63923429943,2026-08-26 12:19:03.784,1,7704.0,False,STOP,False,3.0,2.0,0.0,27.912468,29.826239,37.068428,5.022323999997752,11.821796000000177,2.1686880000015663,-0.8313119999984337,3.0,1
30405,63923432340,2026-08-26 12:59:00.164,-1,7691.25,False,TARGET,True,4.0,1.0,0.0,63.640059,50.684019,40.076098,7.886095999998361,7.005651999999827,6.809720000001107,2.809720000001107,2.0,4
30441,63923432656,2026-08-26 13:04:16.100,1,7701.0,False,TARGET,True,4.0,1.0,0.0,69.27086,59.671679,41.839571,11.323828000000503,3.107375999999931,8.220172000001185,4.220172000001185,2.0,4
30442,63923432666,2026-08-26 13:04:26.392,1,7701.75,False,TARGET,True,3.0,2.0,0.0,69.826702,61.114839,44.359311,12.155899999997928,3.945744000000559,7.504580000000715,4.504580000000715,3.0,4
30446,63923432706,2026-08-26 13:05:06.440,1,7701.5,False,TARGET,True,5.0,0.0,0.0,41.713722,52.033575,39.656089,11.36491599999863,6.032115999998496,3.7182600000014645,-1.2817399999985355,1.0,1
30447,63923432733,2026-08-26 13:05:33.540,1,7702.0,False,TARGET,True,4.0,1.0,0.0,48.68695,53.246047,41.180954,11.268984000002092,6.492287999997643,3.4475359999996726,-0.5524640000003274,2.0,2
30498,63923433608,2026-08-26 13:20:08.912,-1,7700.5,False,TARGET,True,4.0,1.0,0.0,-23.568723,4.448539,1.898097,2.3088320000024396,0.044463999998697545,0.013235999998869374,-3.9867640000011306,2.0,1
30523,63923433626,2026-08-26 13:20:26.500,1,7703.75,False,TARGET,True,5.0,0.0,0.0,-11.974837,22.20029,15.77643,5.087524000002304,2.3963559999974677,0.7765599999984261,-4.223440000001574,1.0,1
30553,63923433678,2026-08-26 13:21:18.056,-1,7697.0,False,TARGET,True,5.0,-0.0,0.0,27.353677,27.85421,21.988031,4.465467999998509,3.992868000001181,2.9749440000014147,-2.0250559999985853,1.0,2
30555,63923433687,2026-08-26 13:21:27.912,-1,7695.25,False,TARGET,True,3.0,2.0,0.0,54.922815,41.393383,30.555204,5.890424000001076,4.685747999999876,4.55274400000053,1.55274400000053,3.0,4
30559,63923433701,2026-08-26 13:21:41.848,-1,7693.25,False,TARGET,True,3.0,2.0,0.0,62.214797,50.152368,38.386565,8.023403999999573,6.105136000001949,6.069675999999163,3.0696759999991627,3.0,2
30563,63923433721,2026-08-26 13:22:01.372,-1,7691.75,False,STOP,False,4.0,1.0,0.0,58.404796,52.993846,42.82327,9.995211999997991,7.885148000001209,5.510180000001128,1.510180000001128,2.0,1
30580,63923433772,2026-08-26 13:22:52.884,-1,7692.0,False,STOP,False,3.0,2.0,0.0,-10.068022,14.387134,23.343646,3.5118279999987863,7.532344000002922,0.029271999999764375,-2.9707280000002356,3.0,1
30596,63923433848,2026-08-26 13:24:08.456,1,7698.75,False,TARGET,True,4.0,1.0,0.0,62.061142,50.942285,29.290758,7.825379999998404,0.14698399999906542,3.264920000001439,-0.7350799999985611,0.0,0
30597,63923433863,2026-08-26 13:24:23.652,1,7699.5,False,TARGET,True,3.0,2.0,0.0,55.711194,48.587242,28.323036,8.23257999999987,0.7566680000018096,3.650495999998384,0.6504959999983839,3.0,1
30604,63923433917,2026-08-26 13:25:17.492,1,7699.75,False,TARGET,True,4.0,1.0,0.0,13.595395,32.150685,22.351212,6.314491999997699,3.1250600000021223,1.8208640000011656,-2.1791359999988344,2.0,1
30635,63923434303,2026-08-26 13:31:43.856,-1,7695.0,False,TARGET,True,5.0,-0.0,0.0,47.570005,30.104,15.829764,3.469939999999042,0.6220280000015919,4.512215999999171,-0.4877840000008291,1.0,1
30637,63923434369,2026-08-26 13:32:49.760,-1,7694.75,False,TARGET,True,3.0,2.0,0.0,47.674663,33.692178,19.324287,4.168707999997423,1.2272680000023684,1.5073880000018107,-1.4926119999981893,1.0,0
30639,63923434423,2026-08-26 13:33:43.792,-1,7693.0,False,STOP,False,3.0,2.0,0.0,57.085151,41.997078,26.154647,5.767808000000514,2.1508839999987686,4.874840000000404,1.874840000000404,3.0,2
30665,63923435780,2026-08-26 13:56:20.696,1,7705.0,False,TARGET,True,3.0,2.0,0.0,58.217517,53.899532,41.433218,10.555464000000939,6.391523999998753,5.058912000000419,2.0589120000004186,3.0,3
30667,63923435899,2026-08-26 13:58:19.980,1,7706.75,False,TARGET,True,3.0,2.0,0.0,66.955878,59.493422,47.298968,12.031115999998292,7.680371999998897,7.023292000001675,4.023292000001675,3.0,4
30677,63923439600,2026-08-26 15:00:00.884,1,7724.5,False,TARGET,True,5.0,0.0,0.0,81.780181,78.613531,72.427176,34.22576399999889,21.94549199999892,20.050028000001475,15.050028000001475,1.0,1
30678,63923439601,2026-08-26 15:00:01.108,1,7725.0,False,TARGET,True,4.0,1.0,0.0,80.384637,78.123308,72.256771,34.62370799999917,23.380052000000433,16.15002000000095,12.15002000000095,2.0,2
30695,63923439655,2026-08-26 15:00:55.772,1,7728.25,False,TARGET,True,3.0,2.0,0.0,63.716648,63.270103,63.523017,15.945188000001508,26.375339999998687,6.15426799999841,3.1542679999984102,3.0,2
30700,63923439679,2026-08-26 15:01:19.940,1,7732.75,False,TARGET,True,4.0,1.0,0.0,72.4163,68.471973,66.464944,18.77523199999996,27.37310400000206,10.095915999998397,6.095915999998397,2.0,2
30701,63923439692,2026-08-26 15:01:32.632,1,7733.5,False,TARGET,True,3.0,2.0,0.0,72.991429,69.149485,66.946516,19.277964000000793,27.640276000001904,8.96349199999895,5.963491999998951,3.0,3
30712,63923439803,2026-08-26 15:03:23.260,1,7733.0,False,TARGET,True,3.0,2.0,0.0,48.390665,47.593419,55.703532,9.04258000000118,23.065239999999903,4.265827999999601,1.2658279999996012,3.0,2
30750,63923440914,2026-08-26 15:21:54.012,1,7737.5,False,TARGET,True,5.0,0.0,0.0,40.434807,41.561556,41.404005,7.40596799999912,11.470884000002115,4.121311999999307,-0.8786880000006931,1.0,2
30757,63923441582,2026-08-26 15:33:02.032,1,7738.75,False,TARGET,True,3.0,2.0,0.0,38.223309,37.66353,39.076668,6.430884000001242,11.056903999997303,2.8560120000001916,-0.14398799999980838,3.0,1
30790,63923446636,2026-08-26 16:57:16.280,1,7739.0,False,STOP,False,3.0,2.0,0.0,63.414179,33.749144,22.373874,2.1609520000019984,2.7465439999978116,6.337139999999636,3.3371399999996356,3.0,3
30805,63923447622,2026-08-26 17:13:42.984,-1,7732.0,False,TARGET,True,4.0,1.0,0.0,60.923446,40.994378,23.004806,4.7566120000010415,0.9149680000009539,6.224171999998362,2.2241719999983616,2.0,4
30806,63923447707,2026-08-26 17:15:07.780,-1,7731.25,False,TARGET,True,3.0,2.0,0.0,64.94844,46.836494,28.308807,5.830187999999907,1.4900680000027933,5.952131999998528,2.952131999998528,3.0,4
30808,63923447870,2026-08-26 17:17:50.424,-1,7731.0,False,TARGET,True,3.0,2.0,0.0,61.973305,48.538074,31.479495,6.997027999997954,2.473468000000139,3.5883280000016384,0.5883280000016384,1.0,0
30811,63923448156,2026-08-26 17:22:36.112,-1,7730.25,False,STOP,False,3.0,2.0,0.0,57.134804,49.487927,34.696961,8.129452000001038,3.9074599999985367,1.9448520000005374,-1.0551479999994626,1.0,0
30822,63923449314,2026-08-26 17:41:54.236,-1,7724.75,False,TARGET,True,5.0,-0.0,0.0,73.620271,62.701037,50.015418,11.700956000000588,7.686848000001191,10.919207999999344,5.919207999999344,1.0,4
30826,63923449547,2026-08-26 17:45:47.844,-1,7720.25,False,TARGET,True,5.0,-0.0,0.0,76.193518,69.290827,59.092362,17.44358799999827,11.476964000001317,12.951536000000488,7.9515360000004875,1.0,4
30829,63923449581,2026-08-26 17:46:21.332,-1,7717.25,False,TARGET,True,4.0,1.0,0.0,75.878949,71.098162,62.503637,20.60717999999906,14.474487999999837,12.026580000001559,8.026580000001559,2.0,4
30830,63923449761,2026-08-26 17:49:21.800,-1,7716.5,False,TARGET,True,3.0,2.0,0.0,75.375703,71.294774,63.16491,21.237944000000425,15.40094400000089,10.465115999999398,7.465115999999398,3.0,4
