BarNumber,Time,Families,Direction,Horizon,TargetTicks,ExitReason,PnlTicks
37188,2026-09-01 01:00:10.720,EMA8,-1,48,15,BREAK_EVEN,0.0000
37188,2026-09-01 01:00:10.720,EMA8,-1,48,20,BREAK_EVEN,0.0000
37188,2026-09-01 01:00:10.720,EMA8,-1,48,25,BREAK_EVEN,0.0000
37188,2026-09-01 01:00:10.720,EMA8,-1,48,30,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,12,5,TARGET,5.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,12,10,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,12,15,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,12,20,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,12,25,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,12,30,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,24,5,TARGET,5.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,24,10,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,24,15,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,24,20,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,24,25,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,24,30,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,48,5,TARGET,5.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,48,10,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,48,15,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,48,20,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,48,25,BREAK_EVEN,0.0000
37228,2026-09-01 01:06:52.004,EMA24,-1,48,30,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,12,5,TARGET,5.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,12,10,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,12,15,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,12,20,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,12,25,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,12,30,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,24,5,TARGET,5.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,24,10,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,24,15,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,24,20,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,24,25,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,24,30,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,48,5,TARGET,5.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,48,10,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,48,15,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,48,20,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,48,25,BREAK_EVEN,0.0000
37246,2026-09-01 01:08:32.532,EMA24,-1,48,30,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,12,5,TARGET,5.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,12,10,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,12,15,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,12,20,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,12,25,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,12,30,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,24,5,TARGET,5.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,24,10,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,24,15,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,24,20,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,24,25,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,24,30,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,48,5,TARGET,5.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,48,10,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,48,15,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,48,20,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,48,25,BREAK_EVEN,0.0000
37262,2026-09-01 01:11:05.180,EMA8,-1,48,30,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,12,5,TARGET,5.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,12,10,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,12,15,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,12,20,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,12,25,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,12,30,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,24,5,TARGET,5.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,24,10,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,24,15,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,24,20,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,24,25,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,24,30,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,48,5,TARGET,5.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,48,10,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,48,15,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,48,20,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,48,25,BREAK_EVEN,0.0000
37274,2026-09-01 01:13:46.208,EMA50,-1,48,30,BREAK_EVEN,0.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,12,5,TARGET,5.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,12,10,TARGET,10.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,12,15,TARGET,15.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,12,20,TIME,12.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,12,25,TIME,12.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,12,30,TIME,12.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,24,5,TARGET,5.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,24,10,TARGET,10.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,24,15,TARGET,15.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,24,20,TIME,10.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,24,25,TIME,10.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,24,30,TIME,10.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,48,5,TARGET,5.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,48,10,TARGET,10.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,48,15,TARGET,15.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,48,20,BREAK_EVEN,0.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,48,25,BREAK_EVEN,0.0000
37313,2026-09-01 01:25:51.972,EMA8,-1,48,30,BREAK_EVEN,0.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,12,5,TARGET,5.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,12,10,TARGET,10.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,12,15,TARGET,15.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,12,20,TARGET,20.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,12,25,TARGET,25.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,12,30,TIME,20.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,24,5,TARGET,5.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,24,10,TARGET,10.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,24,15,TARGET,15.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,24,20,TARGET,20.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,24,25,TARGET,25.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,24,30,TARGET,30.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,48,5,TARGET,5.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,48,10,TARGET,10.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,48,15,TARGET,15.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,48,20,TARGET,20.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,48,25,TARGET,25.0000
37344,2026-09-01 01:34:37.652,EMA50,-1,48,30,TARGET,30.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,12,5,TARGET,5.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,12,10,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,12,15,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,12,20,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,12,25,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,12,30,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,24,5,TARGET,5.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,24,10,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,24,15,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,24,20,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,24,25,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,24,30,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,48,5,TARGET,5.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,48,10,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,48,15,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,48,20,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,48,25,BREAK_EVEN,0.0000
37358,2026-09-01 01:39:46.292,EMA24,-1,48,30,BREAK_EVEN,0.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,12,5,TARGET,5.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,12,10,TARGET,10.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,12,15,TARGET,15.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,12,20,TIME,11.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,12,25,TIME,11.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,12,30,TIME,11.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,24,5,TARGET,5.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,24,10,TARGET,10.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,24,15,TARGET,15.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,24,20,TIME,8.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,24,25,TIME,8.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,24,30,TIME,8.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,48,5,TARGET,5.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,48,10,TARGET,10.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,48,15,TARGET,15.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,48,20,BREAK_EVEN,0.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,48,25,BREAK_EVEN,0.0000
37362,2026-09-01 01:41:22.972,EMA24,-1,48,30,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,12,5,TARGET,5.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,12,10,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,12,15,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,12,20,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,12,25,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,12,30,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,24,5,TARGET,5.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,24,10,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,24,15,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,24,20,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,24,25,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,24,30,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,48,5,TARGET,5.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,48,10,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,48,15,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,48,20,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,48,25,BREAK_EVEN,0.0000
37425,2026-09-01 02:09:47.152,EMA8,-1,48,30,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,12,5,TARGET,5.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,12,10,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,12,15,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,12,20,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,12,25,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,12,30,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,24,5,TARGET,5.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,24,10,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,24,15,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,24,20,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,24,25,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,24,30,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,48,5,TARGET,5.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,48,10,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,48,15,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,48,20,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,48,25,BREAK_EVEN,0.0000
37427,2026-09-01 02:10:56.960,EMA8,-1,48,30,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,12,5,TARGET,5.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,12,10,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,12,15,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,12,20,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,12,25,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,12,30,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,24,5,TARGET,5.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,24,10,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,24,15,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,24,20,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,24,25,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,24,30,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,48,5,TARGET,5.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,48,10,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,48,15,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,48,20,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,48,25,BREAK_EVEN,0.0000
37430,2026-09-01 02:12:09.952,EMA8,-1,48,30,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,12,5,TARGET,5.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,12,10,TARGET,10.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,12,15,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,12,20,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,12,25,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,12,30,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,24,5,TARGET,5.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,24,10,TARGET,10.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,24,15,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,24,20,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,24,25,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,24,30,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,48,5,TARGET,5.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,48,10,TARGET,10.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,48,15,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,48,20,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,48,25,BREAK_EVEN,0.0000
37435,2026-09-01 02:13:31.104,EMA8,-1,48,30,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,12,5,TARGET,5.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,12,10,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,12,15,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,12,20,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,12,25,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,12,30,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,24,5,TARGET,5.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,24,10,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,24,15,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,24,20,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,24,25,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,24,30,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,48,5,TARGET,5.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,48,10,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,48,15,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,48,20,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,48,25,BREAK_EVEN,0.0000
37441,2026-09-01 02:17:17.708,EMA24,-1,48,30,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,12,5,TARGET,5.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,12,10,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,12,15,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,12,20,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,12,25,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,12,30,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,24,5,TARGET,5.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,24,10,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,24,15,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,24,20,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,24,25,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,24,30,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,48,5,TARGET,5.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,48,10,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,48,15,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,48,20,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,48,25,BREAK_EVEN,0.0000
37443,2026-09-01 02:18:47.716,EMA24,-1,48,30,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,12,5,TARGET,5.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,12,10,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,12,15,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,12,20,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,12,25,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,12,30,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,24,5,TARGET,5.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,24,10,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,24,15,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,24,20,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,24,25,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,24,30,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,48,5,TARGET,5.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,48,10,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,48,15,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,48,20,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,48,25,BREAK_EVEN,0.0000
37449,2026-09-01 02:21:10.728,EMA8,-1,48,30,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,12,5,TARGET,5.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,12,10,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,12,15,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,12,20,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,12,25,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,12,30,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,24,5,TARGET,5.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,24,10,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,24,15,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,24,20,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,24,25,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,24,30,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,48,5,TARGET,5.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,48,10,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,48,15,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,48,20,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,48,25,BREAK_EVEN,0.0000
37452,2026-09-01 02:24:47.368,EMA8,-1,48,30,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,12,5,TARGET,5.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,12,10,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,12,15,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,12,20,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,12,25,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,12,30,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,24,5,TARGET,5.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,24,10,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,24,15,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,24,20,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,24,25,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,24,30,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,48,5,TARGET,5.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,48,10,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,48,15,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,48,20,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,48,25,BREAK_EVEN,0.0000
37457,2026-09-01 02:27:52.588,EMA8,-1,48,30,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,12,5,TARGET,5.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,12,10,TARGET,10.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,12,15,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,12,20,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,12,25,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,12,30,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,24,5,TARGET,5.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,24,10,TARGET,10.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,24,15,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,24,20,BREAK_EVEN,0.0000
37466,2026-09-01 02:33:43.044,EMA50,-1,24,25,BREAK_EVEN,0.0000
