bar,time,direction,family,version,segment,outcome
25776,2026-08-21 12:49:23.516,1,PIN7,CURRENT,DEV,STOP
25776,2026-08-21 12:49:23.516,1,PIN7,NO_50_ORDER,DEV,STOP
25776,2026-08-21 12:49:23.516,1,PIN7,NO_50_ALL,DEV,STOP
25788,2026-08-21 12:52:45.584,-1,PIN7,NO_50_ORDER,DEV,TARGET
25788,2026-08-21 12:52:45.584,-1,PIN7,NO_50_ALL,DEV,TARGET
25808,2026-08-21 12:59:40.164,-1,PIN7,CURRENT,DEV,TARGET
25808,2026-08-21 12:59:40.164,-1,PIN7,NO_50_ORDER,DEV,TARGET
25808,2026-08-21 12:59:40.164,-1,PIN7,NO_50_ALL,DEV,TARGET
26823,2026-08-24 06:31:01.644,-1,PIN_STRICT,CURRENT,HOLD,TARGET
26823,2026-08-24 06:31:01.644,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
26823,2026-08-24 06:31:01.644,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
26832,2026-08-24 06:31:30.156,-1,EMA24,CURRENT,HOLD,STOP
26832,2026-08-24 06:31:30.156,-1,EMA24,NO_50_ORDER,HOLD,STOP
26832,2026-08-24 06:31:30.156,-1,EMA24,NO_50_ALL,HOLD,STOP
26853,2026-08-24 06:33:54.080,-1,EMA8,CURRENT,HOLD,TARGET
26853,2026-08-24 06:33:54.080,-1,EMA8,NO_50_ORDER,HOLD,TARGET
26853,2026-08-24 06:33:54.080,-1,EMA8,NO_50_ALL,HOLD,TARGET
26860,2026-08-24 06:35:10.788,-1,PIN7,CURRENT,HOLD,STOP
26860,2026-08-24 06:35:10.788,-1,PIN7,NO_50_ORDER,HOLD,STOP
26860,2026-08-24 06:35:10.788,-1,PIN7,NO_50_ALL,HOLD,STOP
26884,2026-08-24 06:38:26.960,-1,PIN_STRICT,NO_50_ALL,HOLD,STOP
26885,2026-08-24 06:38:27.664,-1,PIN_STRICT,NO_50_ALL,HOLD,STOP
26891,2026-08-24 06:39:00.164,-1,EMA8,CURRENT,HOLD,STOP
26891,2026-08-24 06:39:00.164,-1,EMA8,NO_50_ORDER,HOLD,STOP
26891,2026-08-24 06:39:00.164,-1,EMA8,NO_50_ALL,HOLD,STOP
26908,2026-08-24 06:41:00.104,1,PIN7,NO_50_ORDER,HOLD,TARGET
26908,2026-08-24 06:41:00.104,1,PIN7,NO_50_ALL,HOLD,TARGET
26909,2026-08-24 06:41:05.988,1,PIN7,NO_50_ORDER,HOLD,TARGET
26909,2026-08-24 06:41:05.988,1,PIN7,NO_50_ALL,HOLD,TARGET
26910,2026-08-24 06:41:17.060,1,PIN7,NO_50_ORDER,HOLD,STOP
26910,2026-08-24 06:41:17.060,1,PIN7,NO_50_ALL,HOLD,STOP
26923,2026-08-24 06:42:49.544,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
26930,2026-08-24 06:43:43.568,-1,EMA8,CURRENT,HOLD,TARGET
26930,2026-08-24 06:43:43.568,-1,EMA8,NO_50_ORDER,HOLD,TARGET
26930,2026-08-24 06:43:43.568,-1,EMA8,NO_50_ALL,HOLD,TARGET
26932,2026-08-24 06:44:19.540,-1,EMA8,CURRENT,HOLD,TARGET
26932,2026-08-24 06:44:19.540,-1,EMA8,NO_50_ORDER,HOLD,TARGET
26932,2026-08-24 06:44:19.540,-1,EMA8,NO_50_ALL,HOLD,TARGET
27069,2026-08-24 07:03:32.376,-1,EMA8,CURRENT,HOLD,TARGET
27069,2026-08-24 07:03:32.376,-1,EMA8,NO_50_ORDER,HOLD,TARGET
27069,2026-08-24 07:03:32.376,-1,EMA8,NO_50_ALL,HOLD,TARGET
27097,2026-08-24 07:09:28.340,-1,PIN7,CURRENT,HOLD,STOP
27097,2026-08-24 07:09:28.340,-1,PIN7,NO_50_ORDER,HOLD,STOP
27097,2026-08-24 07:09:28.340,-1,PIN7,NO_50_ALL,HOLD,STOP
27110,2026-08-24 07:13:01.032,-1,PIN7,CURRENT,HOLD,STOP
27110,2026-08-24 07:13:01.032,-1,PIN7,NO_50_ORDER,HOLD,STOP
27110,2026-08-24 07:13:01.032,-1,PIN7,NO_50_ALL,HOLD,STOP
27118,2026-08-24 07:14:55.400,1,PIN7,NO_50_ORDER,HOLD,STOP
27118,2026-08-24 07:14:55.400,1,PIN7,NO_50_ALL,HOLD,STOP
27151,2026-08-24 07:23:59.072,1,EMA24,CURRENT,HOLD,STOP
27151,2026-08-24 07:23:59.072,1,EMA24,NO_50_ORDER,HOLD,STOP
27151,2026-08-24 07:23:59.072,1,EMA24,NO_50_ALL,HOLD,STOP
27156,2026-08-24 07:26:00.840,-1,PIN7,NO_50_ORDER,HOLD,STOP
27156,2026-08-24 07:26:00.840,-1,PIN7,NO_50_ALL,HOLD,STOP
27177,2026-08-24 07:33:34.588,1,PIN_STRICT,CURRENT,HOLD,TARGET
27177,2026-08-24 07:33:34.588,1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
27177,2026-08-24 07:33:34.588,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
27183,2026-08-24 07:36:09.316,1,EMA8,CURRENT,HOLD,TARGET
27183,2026-08-24 07:36:09.316,1,EMA8,NO_50_ORDER,HOLD,TARGET
27183,2026-08-24 07:36:09.316,1,EMA8,NO_50_ALL,HOLD,TARGET
27185,2026-08-24 07:36:27.016,1,EMA8,CURRENT,HOLD,TARGET
27185,2026-08-24 07:36:27.016,1,EMA8,NO_50_ORDER,HOLD,TARGET
27185,2026-08-24 07:36:27.016,1,EMA8,NO_50_ALL,HOLD,TARGET
27190,2026-08-24 07:38:34.228,1,EMA8,CURRENT,HOLD,TARGET
27190,2026-08-24 07:38:34.228,1,EMA8,NO_50_ORDER,HOLD,TARGET
27190,2026-08-24 07:38:34.228,1,EMA8,NO_50_ALL,HOLD,TARGET
27556,2026-08-24 11:09:38.576,1,PIN7,NO_50_ORDER,HOLD,TARGET
27556,2026-08-24 11:09:38.576,1,PIN7,NO_50_ALL,HOLD,TARGET
27562,2026-08-24 11:14:21.836,1,PIN7,CURRENT,HOLD,TARGET
27562,2026-08-24 11:14:21.836,1,PIN7,NO_50_ORDER,HOLD,TARGET
27562,2026-08-24 11:14:21.836,1,PIN7,NO_50_ALL,HOLD,TARGET
27581,2026-08-24 11:28:57.680,1,PIN7,CURRENT,HOLD,TARGET
27581,2026-08-24 11:28:57.680,1,PIN7,NO_50_ORDER,HOLD,TARGET
27581,2026-08-24 11:28:57.680,1,PIN7,NO_50_ALL,HOLD,TARGET
27659,2026-08-24 12:52:00.084,-1,PIN7,CURRENT,HOLD,TARGET
27659,2026-08-24 12:52:00.084,-1,PIN7,NO_50_ORDER,HOLD,TARGET
27659,2026-08-24 12:52:00.084,-1,PIN7,NO_50_ALL,HOLD,TARGET
28434,2026-08-25 06:32:44.708,1,EMA24,NO_50_ALL,HOLD,STOP
28463,2026-08-25 06:37:54.456,1,PIN7,CURRENT,HOLD,STOP
28463,2026-08-25 06:37:54.456,1,PIN7,NO_50_ORDER,HOLD,STOP
28463,2026-08-25 06:37:54.456,1,PIN7,NO_50_ALL,HOLD,STOP
28553,2026-08-25 07:00:05.964,-1,EMA8,CURRENT,HOLD,TARGET
28553,2026-08-25 07:00:05.964,-1,EMA8,NO_50_ORDER,HOLD,TARGET
28553,2026-08-25 07:00:05.964,-1,EMA8,NO_50_ALL,HOLD,TARGET
28568,2026-08-25 07:03:45.636,-1,EMA24,CURRENT,HOLD,TARGET
28568,2026-08-25 07:03:45.636,-1,EMA24,NO_50_ORDER,HOLD,TARGET
28568,2026-08-25 07:03:45.636,-1,EMA24,NO_50_ALL,HOLD,TARGET
28574,2026-08-25 07:05:59.660,-1,EMA24,CURRENT,HOLD,TARGET
28574,2026-08-25 07:05:59.660,-1,EMA24,NO_50_ORDER,HOLD,TARGET
28574,2026-08-25 07:05:59.660,-1,EMA24,NO_50_ALL,HOLD,TARGET
28582,2026-08-25 07:08:25.876,-1,EMA8,CURRENT,HOLD,STOP
28582,2026-08-25 07:08:25.876,-1,EMA8,NO_50_ORDER,HOLD,STOP
28582,2026-08-25 07:08:25.876,-1,EMA8,NO_50_ALL,HOLD,STOP
28614,2026-08-25 07:22:41.676,-1,PIN7,CURRENT,HOLD,TARGET
28614,2026-08-25 07:22:41.676,-1,PIN7,NO_50_ORDER,HOLD,TARGET
28614,2026-08-25 07:22:41.676,-1,PIN7,NO_50_ALL,HOLD,TARGET
28615,2026-08-25 07:22:58.988,-1,PIN7,CURRENT,HOLD,TARGET
28615,2026-08-25 07:22:58.988,-1,PIN7,NO_50_ORDER,HOLD,TARGET
28615,2026-08-25 07:22:58.988,-1,PIN7,NO_50_ALL,HOLD,TARGET
28616,2026-08-25 07:23:21.644,-1,PIN7,CURRENT,HOLD,TARGET
28616,2026-08-25 07:23:21.644,-1,PIN7,NO_50_ORDER,HOLD,TARGET
28616,2026-08-25 07:23:21.644,-1,PIN7,NO_50_ALL,HOLD,TARGET
28645,2026-08-25 07:30:28.516,-1,EMA8,CURRENT,HOLD,TARGET
28645,2026-08-25 07:30:28.516,-1,EMA8,NO_50_ORDER,HOLD,TARGET
28645,2026-08-25 07:30:28.516,-1,EMA8,NO_50_ALL,HOLD,TARGET
28686,2026-08-25 07:30:40.312,1,EMA8,NO_50_ORDER,HOLD,TARGET
28686,2026-08-25 07:30:40.312,1,EMA8,NO_50_ALL,HOLD,TARGET
28702,2026-08-25 07:31:24.300,1,EMA8,CURRENT,HOLD,TARGET
28702,2026-08-25 07:31:24.300,1,EMA8,NO_50_ORDER,HOLD,TARGET
28702,2026-08-25 07:31:24.300,1,EMA8,NO_50_ALL,HOLD,TARGET
28706,2026-08-25 07:32:14.608,1,PIN7,CURRENT,HOLD,TARGET
28706,2026-08-25 07:32:14.608,1,PIN7,NO_50_ORDER,HOLD,TARGET
28706,2026-08-25 07:32:14.608,1,PIN7,NO_50_ALL,HOLD,TARGET
28715,2026-08-25 07:34:01.968,1,EMA8,CURRENT,HOLD,STOP
28715,2026-08-25 07:34:01.968,1,EMA8,NO_50_ORDER,HOLD,STOP
28715,2026-08-25 07:34:01.968,1,EMA8,NO_50_ALL,HOLD,STOP
28745,2026-08-25 07:45:01.648,-1,EMA8,NO_50_ORDER,HOLD,STOP
28745,2026-08-25 07:45:01.648,-1,EMA8,NO_50_ALL,HOLD,STOP
28768,2026-08-25 07:53:15.544,1,PIN7,NO_50_ORDER,HOLD,TARGET
28768,2026-08-25 07:53:15.544,1,PIN7,NO_50_ALL,HOLD,TARGET
29022,2026-08-25 11:33:22.260,1,PIN7,NO_50_ORDER,HOLD,TARGET
29022,2026-08-25 11:33:22.260,1,PIN7,NO_50_ALL,HOLD,TARGET
29029,2026-08-25 11:45:29.616,1,PIN7,CURRENT,HOLD,TARGET
29029,2026-08-25 11:45:29.616,1,PIN7,NO_50_ORDER,HOLD,TARGET
29029,2026-08-25 11:45:29.616,1,PIN7,NO_50_ALL,HOLD,TARGET
29035,2026-08-25 11:59:02.464,1,EMA8,CURRENT,HOLD,TARGET
29035,2026-08-25 11:59:02.464,1,EMA8,NO_50_ORDER,HOLD,TARGET
29035,2026-08-25 11:59:02.464,1,EMA8,NO_50_ALL,HOLD,TARGET
29044,2026-08-25 12:14:00.232,-1,PIN7,NO_50_ORDER,HOLD,TARGET
29044,2026-08-25 12:14:00.232,-1,PIN7,NO_50_ALL,HOLD,TARGET
29751,2026-08-26 06:33:03.000,1,EMA24,CURRENT,HOLD,TARGET
29751,2026-08-26 06:33:03.000,1,EMA24,NO_50_ORDER,HOLD,TARGET
29751,2026-08-26 06:33:03.000,1,EMA24,NO_50_ALL,HOLD,TARGET
29760,2026-08-26 06:34:08.404,1,PIN7,CURRENT,HOLD,TARGET
29760,2026-08-26 06:34:08.404,1,PIN7,NO_50_ORDER,HOLD,TARGET
29760,2026-08-26 06:34:08.404,1,PIN7,NO_50_ALL,HOLD,TARGET
29761,2026-08-26 06:34:20.020,1,PIN7,CURRENT,HOLD,TARGET
29761,2026-08-26 06:34:20.020,1,PIN7,NO_50_ORDER,HOLD,TARGET
29761,2026-08-26 06:34:20.020,1,PIN7,NO_50_ALL,HOLD,TARGET
29764,2026-08-26 06:34:43.184,1,EMA8,CURRENT,HOLD,TARGET
29764,2026-08-26 06:34:43.184,1,EMA8,NO_50_ORDER,HOLD,TARGET
29764,2026-08-26 06:34:43.184,1,EMA8,NO_50_ALL,HOLD,TARGET
29767,2026-08-26 06:35:01.308,1,EMA8,CURRENT,HOLD,STOP
29767,2026-08-26 06:35:01.308,1,EMA8,NO_50_ORDER,HOLD,STOP
29767,2026-08-26 06:35:01.308,1,EMA8,NO_50_ALL,HOLD,STOP
29775,2026-08-26 06:35:45.760,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
29780,2026-08-26 06:36:10.644,-1,EMA8,NO_50_ORDER,HOLD,TARGET
29780,2026-08-26 06:36:10.644,-1,EMA8,NO_50_ALL,HOLD,TARGET
29802,2026-08-26 06:39:26.060,1,EMA24,CURRENT,HOLD,TARGET
29802,2026-08-26 06:39:26.060,1,EMA24,NO_50_ORDER,HOLD,TARGET
29802,2026-08-26 06:39:26.060,1,EMA24,NO_50_ALL,HOLD,TARGET
29826,2026-08-26 06:43:30.880,1,PIN7,CURRENT,HOLD,TARGET
29826,2026-08-26 06:43:30.880,1,PIN7,NO_50_ORDER,HOLD,TARGET
29826,2026-08-26 06:43:30.880,1,PIN7,NO_50_ALL,HOLD,TARGET
29831,2026-08-26 06:43:34.616,1,PIN_STRICT,CURRENT,HOLD,STOP
29831,2026-08-26 06:43:34.616,1,PIN_STRICT,NO_50_ORDER,HOLD,STOP
29831,2026-08-26 06:43:34.616,1,PIN_STRICT,NO_50_ALL,HOLD,STOP
29835,2026-08-26 06:43:43.896,1,EMA8,CURRENT,HOLD,TARGET
29835,2026-08-26 06:43:43.896,1,EMA8,NO_50_ORDER,HOLD,TARGET
29835,2026-08-26 06:43:43.896,1,EMA8,NO_50_ALL,HOLD,TARGET
29837,2026-08-26 06:44:02.284,1,EMA8,CURRENT,HOLD,TARGET
29837,2026-08-26 06:44:02.284,1,EMA8,NO_50_ORDER,HOLD,TARGET
29837,2026-08-26 06:44:02.284,1,EMA8,NO_50_ALL,HOLD,TARGET
29900,2026-08-26 07:00:17.256,1,EMA24,CURRENT,HOLD,TARGET
29900,2026-08-26 07:00:17.256,1,EMA24,NO_50_ORDER,HOLD,TARGET
29900,2026-08-26 07:00:17.256,1,EMA24,NO_50_ALL,HOLD,TARGET
29904,2026-08-26 07:02:09.948,1,EMA24,CURRENT,HOLD,TARGET
29904,2026-08-26 07:02:09.948,1,EMA24,NO_50_ORDER,HOLD,TARGET
29904,2026-08-26 07:02:09.948,1,EMA24,NO_50_ALL,HOLD,TARGET
29910,2026-08-26 07:05:35.964,1,EMA24,CURRENT,HOLD,TARGET
29910,2026-08-26 07:05:35.964,1,EMA24,NO_50_ORDER,HOLD,TARGET
29910,2026-08-26 07:05:35.964,1,EMA24,NO_50_ALL,HOLD,TARGET
29935,2026-08-26 07:15:28.088,-1,EMA8,CURRENT,HOLD,TARGET
29935,2026-08-26 07:15:28.088,-1,EMA8,NO_50_ORDER,HOLD,TARGET
29935,2026-08-26 07:15:28.088,-1,EMA8,NO_50_ALL,HOLD,TARGET
29941,2026-08-26 07:18:26.280,-1,EMA24,CURRENT,HOLD,TARGET
29941,2026-08-26 07:18:26.280,-1,EMA24,NO_50_ORDER,HOLD,TARGET
29941,2026-08-26 07:18:26.280,-1,EMA24,NO_50_ALL,HOLD,TARGET
29946,2026-08-26 07:20:58.876,-1,PIN7,CURRENT,HOLD,TARGET
29946,2026-08-26 07:20:58.876,-1,PIN7,NO_50_ORDER,HOLD,TARGET
29946,2026-08-26 07:20:58.876,-1,PIN7,NO_50_ALL,HOLD,TARGET
29954,2026-08-26 07:23:51.400,-1,EMA8,CURRENT,HOLD,TARGET
29954,2026-08-26 07:23:51.400,-1,EMA8,NO_50_ORDER,HOLD,TARGET
29954,2026-08-26 07:23:51.400,-1,EMA8,NO_50_ALL,HOLD,TARGET
29957,2026-08-26 07:25:01.820,-1,PIN7,CURRENT,HOLD,TARGET
29957,2026-08-26 07:25:01.820,-1,PIN7,NO_50_ORDER,HOLD,TARGET
29957,2026-08-26 07:25:01.820,-1,PIN7,NO_50_ALL,HOLD,TARGET
29958,2026-08-26 07:25:46.456,-1,PIN7,CURRENT,HOLD,TARGET
29958,2026-08-26 07:25:46.456,-1,PIN7,NO_50_ORDER,HOLD,TARGET
29958,2026-08-26 07:25:46.456,-1,PIN7,NO_50_ALL,HOLD,TARGET
29962,2026-08-26 07:27:01.112,-1,PIN_STRICT,CURRENT,HOLD,TARGET
29962,2026-08-26 07:27:01.112,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
29962,2026-08-26 07:27:01.112,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
29979,2026-08-26 07:32:17.356,-1,EMA8,CURRENT,HOLD,STOP
29979,2026-08-26 07:32:17.356,-1,EMA8,NO_50_ORDER,HOLD,STOP
29979,2026-08-26 07:32:17.356,-1,EMA8,NO_50_ALL,HOLD,STOP
29991,2026-08-26 07:37:09.836,1,PIN7,NO_50_ORDER,HOLD,TARGET
29991,2026-08-26 07:37:09.836,1,PIN7,NO_50_ALL,HOLD,TARGET
29997,2026-08-26 07:40:10.200,1,EMA24,NO_50_ORDER,HOLD,TARGET
29997,2026-08-26 07:40:10.200,1,EMA24,NO_50_ALL,HOLD,TARGET
30013,2026-08-26 07:49:50.400,1,PIN7,NO_50_ORDER,HOLD,TARGET
30013,2026-08-26 07:49:50.400,1,PIN7,NO_50_ALL,HOLD,TARGET
30016,2026-08-26 07:52:18.816,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
30019,2026-08-26 07:54:49.608,1,EMA8,CURRENT,HOLD,TARGET
30019,2026-08-26 07:54:49.608,1,EMA8,NO_50_ORDER,HOLD,TARGET
30019,2026-08-26 07:54:49.608,1,EMA8,NO_50_ALL,HOLD,TARGET
30026,2026-08-26 07:59:54.072,1,EMA8,CURRENT,HOLD,TARGET
30026,2026-08-26 07:59:54.072,1,EMA8,NO_50_ORDER,HOLD,TARGET
30026,2026-08-26 07:59:54.072,1,EMA8,NO_50_ALL,HOLD,TARGET
30316,2026-08-26 11:52:20.032,1,EMA8,CURRENT,HOLD,TARGET
30316,2026-08-26 11:52:20.032,1,EMA8,NO_50_ORDER,HOLD,TARGET
30316,2026-08-26 11:52:20.032,1,EMA8,NO_50_ALL,HOLD,TARGET
30321,2026-08-26 11:57:24.740,1,EMA8,CURRENT,HOLD,TARGET
30321,2026-08-26 11:57:24.740,1,EMA8,NO_50_ORDER,HOLD,TARGET
30321,2026-08-26 11:57:24.740,1,EMA8,NO_50_ALL,HOLD,TARGET
30345,2026-08-26 12:15:07.732,1,EMA24,CURRENT,HOLD,TARGET
30345,2026-08-26 12:15:07.732,1,EMA24,NO_50_ORDER,HOLD,TARGET
30345,2026-08-26 12:15:07.732,1,EMA24,NO_50_ALL,HOLD,TARGET
30365,2026-08-26 12:39:14.752,-1,PIN7,NO_50_ORDER,HOLD,STOP
30365,2026-08-26 12:39:14.752,-1,PIN7,NO_50_ALL,HOLD,STOP
30405,2026-08-26 12:59:00.164,-1,PIN7,CURRENT,HOLD,TARGET
30405,2026-08-26 12:59:00.164,-1,PIN7,NO_50_ORDER,HOLD,TARGET
30405,2026-08-26 12:59:00.164,-1,PIN7,NO_50_ALL,HOLD,TARGET
30416,2026-08-26 12:59:55.268,-1,EMA24,CURRENT,HOLD,TARGET
30416,2026-08-26 12:59:55.268,-1,EMA24,NO_50_ORDER,HOLD,TARGET
30416,2026-08-26 12:59:55.268,-1,EMA24,NO_50_ALL,HOLD,TARGET
31396,2026-08-27 06:31:59.912,-1,PIN_STRICT,CURRENT,HOLD,TARGET
31396,2026-08-27 06:31:59.912,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
31396,2026-08-27 06:31:59.912,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
31424,2026-08-27 06:34:24.792,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
31472,2026-08-27 06:40:09.052,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
31497,2026-08-27 06:43:34.728,1,EMA8,CURRENT,HOLD,TARGET
31497,2026-08-27 06:43:34.728,1,EMA8,NO_50_ORDER,HOLD,TARGET
31497,2026-08-27 06:43:34.728,1,EMA8,NO_50_ALL,HOLD,TARGET
31501,2026-08-27 06:44:04.728,1,EMA8,CURRENT,HOLD,TARGET
31501,2026-08-27 06:44:04.728,1,EMA8,NO_50_ORDER,HOLD,TARGET
31501,2026-08-27 06:44:04.728,1,EMA8,NO_50_ALL,HOLD,TARGET
31659,2026-08-27 07:00:12.032,1,PIN7,NO_50_ORDER,HOLD,STOP
31659,2026-08-27 07:00:12.032,1,PIN7,NO_50_ALL,HOLD,STOP
31663,2026-08-27 07:00:23.516,1,EMA24,NO_50_ALL,HOLD,TARGET
31677,2026-08-27 07:01:42.060,1,EMA8,CURRENT,HOLD,STOP
31677,2026-08-27 07:01:42.060,1,EMA8,NO_50_ORDER,HOLD,STOP
31677,2026-08-27 07:01:42.060,1,EMA8,NO_50_ALL,HOLD,STOP
31682,2026-08-27 07:02:17.404,1,EMA24,CURRENT,HOLD,TARGET
31682,2026-08-27 07:02:17.404,1,EMA24,NO_50_ORDER,HOLD,TARGET
31682,2026-08-27 07:02:17.404,1,EMA24,NO_50_ALL,HOLD,TARGET
31700,2026-08-27 07:04:47.928,1,EMA24,CURRENT,HOLD,TARGET
31700,2026-08-27 07:04:47.928,1,EMA24,NO_50_ORDER,HOLD,TARGET
31700,2026-08-27 07:04:47.928,1,EMA24,NO_50_ALL,HOLD,TARGET
31706,2026-08-27 07:05:40.492,1,EMA8,CURRENT,HOLD,STOP
31706,2026-08-27 07:05:40.492,1,EMA8,NO_50_ORDER,HOLD,STOP
31706,2026-08-27 07:05:40.492,1,EMA8,NO_50_ALL,HOLD,STOP
31722,2026-08-27 07:07:27.932,-1,EMA8,CURRENT,HOLD,STOP
31722,2026-08-27 07:07:27.932,-1,EMA8,NO_50_ORDER,HOLD,STOP
31722,2026-08-27 07:07:27.932,-1,EMA8,NO_50_ALL,HOLD,STOP
31773,2026-08-27 07:16:48.264,1,EMA24,CURRENT,HOLD,TARGET
31773,2026-08-27 07:16:48.264,1,EMA24,NO_50_ORDER,HOLD,TARGET
31773,2026-08-27 07:16:48.264,1,EMA24,NO_50_ALL,HOLD,TARGET
31778,2026-08-27 07:18:28.068,1,PIN7,CURRENT,HOLD,TARGET
31778,2026-08-27 07:18:28.068,1,PIN7,NO_50_ORDER,HOLD,TARGET
31778,2026-08-27 07:18:28.068,1,PIN7,NO_50_ALL,HOLD,TARGET
31783,2026-08-27 07:20:02.780,1,EMA8,CURRENT,HOLD,TARGET
31783,2026-08-27 07:20:02.780,1,EMA8,NO_50_ORDER,HOLD,TARGET
31783,2026-08-27 07:20:02.780,1,EMA8,NO_50_ALL,HOLD,TARGET
31786,2026-08-27 07:21:01.624,1,PIN7,CURRENT,HOLD,STOP
31786,2026-08-27 07:21:01.624,1,PIN7,NO_50_ORDER,HOLD,STOP
31786,2026-08-27 07:21:01.624,1,PIN7,NO_50_ALL,HOLD,STOP
31790,2026-08-27 07:22:06.456,1,EMA24,CURRENT,HOLD,TARGET
31790,2026-08-27 07:22:06.456,1,EMA24,NO_50_ORDER,HOLD,TARGET
31790,2026-08-27 07:22:06.456,1,EMA24,NO_50_ALL,HOLD,TARGET
31831,2026-08-27 07:32:20.812,-1,EMA8,NO_50_ORDER,HOLD,TARGET
31831,2026-08-27 07:32:20.812,-1,EMA8,NO_50_ALL,HOLD,TARGET
31843,2026-08-27 07:36:50.584,1,PIN7,CURRENT,HOLD,TARGET
31843,2026-08-27 07:36:50.584,1,PIN7,NO_50_ORDER,HOLD,TARGET
31843,2026-08-27 07:36:50.584,1,PIN7,NO_50_ALL,HOLD,TARGET
31844,2026-08-27 07:37:07.932,1,PIN7,CURRENT,HOLD,TARGET
31844,2026-08-27 07:37:07.932,1,PIN7,NO_50_ORDER,HOLD,TARGET
31844,2026-08-27 07:37:07.932,1,PIN7,NO_50_ALL,HOLD,TARGET
31888,2026-08-27 07:49:51.540,1,PIN_STRICT,CURRENT,HOLD,TARGET
31888,2026-08-27 07:49:51.540,1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
31888,2026-08-27 07:49:51.540,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
31921,2026-08-27 07:59:29.788,1,PIN7,CURRENT,HOLD,TARGET
31921,2026-08-27 07:59:29.788,1,PIN7,NO_50_ORDER,HOLD,TARGET
31921,2026-08-27 07:59:29.788,1,PIN7,NO_50_ALL,HOLD,TARGET
32186,2026-08-27 11:01:52.068,-1,PIN7,CURRENT,HOLD,TARGET
32186,2026-08-27 11:01:52.068,-1,PIN7,NO_50_ORDER,HOLD,TARGET
32186,2026-08-27 11:01:52.068,-1,PIN7,NO_50_ALL,HOLD,TARGET
32190,2026-08-27 11:02:18.828,-1,PIN_STRICT,CURRENT,HOLD,STOP
32190,2026-08-27 11:02:18.828,-1,PIN_STRICT,NO_50_ORDER,HOLD,STOP
32190,2026-08-27 11:02:18.828,-1,PIN_STRICT,NO_50_ALL,HOLD,STOP
32192,2026-08-27 11:03:29.028,-1,EMA8,CURRENT,HOLD,TARGET
32192,2026-08-27 11:03:29.028,-1,EMA8,NO_50_ORDER,HOLD,TARGET
32192,2026-08-27 11:03:29.028,-1,EMA8,NO_50_ALL,HOLD,TARGET
32194,2026-08-27 11:04:11.016,-1,EMA8,CURRENT,HOLD,TARGET
32194,2026-08-27 11:04:11.016,-1,EMA8,NO_50_ORDER,HOLD,TARGET
32194,2026-08-27 11:04:11.016,-1,EMA8,NO_50_ALL,HOLD,TARGET
32208,2026-08-27 11:12:07.420,-1,EMA8,CURRENT,HOLD,TARGET
32208,2026-08-27 11:12:07.420,-1,EMA8,NO_50_ORDER,HOLD,TARGET
32208,2026-08-27 11:12:07.420,-1,EMA8,NO_50_ALL,HOLD,TARGET
32211,2026-08-27 11:13:17.364,-1,EMA8,CURRENT,HOLD,TARGET
32211,2026-08-27 11:13:17.364,-1,EMA8,NO_50_ORDER,HOLD,TARGET
32211,2026-08-27 11:13:17.364,-1,EMA8,NO_50_ALL,HOLD,TARGET
32213,2026-08-27 11:13:57.080,-1,PIN7,CURRENT,HOLD,TARGET
32213,2026-08-27 11:13:57.080,-1,PIN7,NO_50_ORDER,HOLD,TARGET
32213,2026-08-27 11:13:57.080,-1,PIN7,NO_50_ALL,HOLD,TARGET
32221,2026-08-27 11:16:20.984,-1,EMA8,CURRENT,HOLD,STOP
32221,2026-08-27 11:16:20.984,-1,EMA8,NO_50_ORDER,HOLD,STOP
32221,2026-08-27 11:16:20.984,-1,EMA8,NO_50_ALL,HOLD,STOP
32237,2026-08-27 11:26:33.700,-1,PIN7,CURRENT,HOLD,TARGET
32237,2026-08-27 11:26:33.700,-1,PIN7,NO_50_ORDER,HOLD,TARGET
32237,2026-08-27 11:26:33.700,-1,PIN7,NO_50_ALL,HOLD,TARGET
32238,2026-08-27 11:27:01.020,-1,PIN7,CURRENT,HOLD,TARGET
32238,2026-08-27 11:27:01.020,-1,PIN7,NO_50_ORDER,HOLD,TARGET
32238,2026-08-27 11:27:01.020,-1,PIN7,NO_50_ALL,HOLD,TARGET
32245,2026-08-27 11:29:02.884,-1,EMA8,CURRENT,HOLD,TARGET
32245,2026-08-27 11:29:02.884,-1,EMA8,NO_50_ORDER,HOLD,TARGET
32245,2026-08-27 11:29:02.884,-1,EMA8,NO_50_ALL,HOLD,TARGET
