ident,anchor_index,arm_index,side,anchor_time,arm_time,arm_key,trigger_deadline_key,trigger_price,clear_depth,strong_slopes,strong_gaps,moderate_slopes,moderate_gaps,triggered,trigger_key,trigger_bar_index,trigger_lag_bars,fill_price,outcome_end_key,outcome,outcome_key,outcome_price,ticks_seen,second_ambiguous
677,47309,47310,-1,2026-09-09 07:24:59.688,2026-09-09 07:25:02.988,63924621902,63924621952,7644.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12590,False
678,47329,47330,1,2026-09-09 07:28:16.044,2026-09-09 07:28:23.392,63924622103,63924622179,7655.75,10,False,False,True,False,True,63924622111,47330,0,7655.75,63924622274,TARGET,63924622129,7657.0,4925,False
679,47335,47336,1,2026-09-09 07:29:14.564,2026-09-09 07:29:39.320,63924622179,63924622274,7660.0,10,True,True,True,True,True,63924622190,47336,0,7660.0,63924622342,STOP,63924622272,7657.5,20129,False
680,47888,47889,-1,2026-09-09 11:15:41.076,2026-09-09 11:16:38.520,63924635798,63924636159,7642.75,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,21299,False
681,47911,47912,1,2026-09-09 11:42:46.360,2026-09-09 11:42:56.684,63924637376,63924638013,7653.5,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,29437,False
682,47919,47920,1,2026-09-09 11:55:05.112,2026-09-09 11:55:13.460,63924638113,63924638467,7654.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,19662,False
683,47967,47968,-1,2026-09-09 12:51:21.040,2026-09-09 12:52:10.020,63924641530,63924641708,7642.75,10,False,True,True,True,True,63924641700,47971,3,7642.75,63924641941,TARGET,63924641708,7641.5,15958,True
684,47974,47975,-1,2026-09-09 12:55:08.856,2026-09-09 12:55:18.568,63924641718,63924641922,7641.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,13858,False
685,48928,48929,-1,2026-09-10 06:31:12.476,2026-09-10 06:31:15.352,63924705075,63924705102,7595.5,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,11107,False
686,49242,49243,-1,2026-09-10 07:08:39.504,2026-09-10 07:08:52.656,63924707332,63924707401,7586.75,10,False,False,True,True,True,63924707346,49243,0,7586.75,63924707467,TARGET,63924707361,7585.5,6652,False
687,49245,49246,-1,2026-09-10 07:09:20.208,2026-09-10 07:09:25.268,63924707365,63924707438,7585.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,20745,False
688,49267,49268,1,2026-09-10 07:13:12.616,2026-09-10 07:13:22.004,63924707602,63924707687,7597.0,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,18291,False
689,49284,49285,1,2026-09-10 07:16:34.300,2026-09-10 07:16:50.428,63924707810,63924707854,7596.25,10,False,True,True,True,True,63924707813,49285,0,7596.25,63924707909,STOP,63924707843,7593.75,8838,False
690,49302,49303,1,2026-09-10 07:19:17.424,2026-09-10 07:19:31.640,63924707971,63924708004,7597.5,10,False,True,True,True,True,63924707979,49304,1,7597.5,63924708095,TARGET,63924707986,7598.75,4615,False
691,49308,49309,1,2026-09-10 07:19:56.224,2026-09-10 07:20:04.636,63924708004,63924708087,7600.25,10,True,True,True,True,True,63924708006,49310,1,7600.25,63924708163,TARGET,63924708035,7601.5,10416,False
692,49318,49319,1,2026-09-10 07:22:00.424,2026-09-10 07:22:09.528,63924708129,63924708195,7603.5,10,False,True,True,True,True,63924708159,49321,2,7603.5,63924708277,TARGET,63924708164,7604.75,8531,False
693,49323,49324,1,2026-09-10 07:22:53.740,2026-09-10 07:23:03.904,63924708183,63924708276,7605.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,20555,False
694,49341,49342,1,2026-09-10 07:24:40.760,2026-09-10 07:24:40.792,63924708280,63924708282,7615.75,10,True,True,True,True,True,63924708281,49344,2,7618.25,63924708288,TARGET,63924708281,7619.75,29,True
695,49346,49347,1,2026-09-10 07:24:41.052,2026-09-10 07:24:42.116,63924708282,63924708286,7620.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,6326,False
696,49376,49377,1,2026-09-10 07:25:19.952,2026-09-10 07:25:21.044,63924708321,63924708337,7617.5,10,False,True,True,True,True,63924708325,49378,1,7617.5,63924708362,STOP,63924708339,7615.0,9709,False
697,49379,49380,1,2026-09-10 07:25:25.984,2026-09-10 07:25:28.564,63924708328,63924708344,7618.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8131,False
698,49415,49416,-1,2026-09-10 07:29:19.148,2026-09-10 07:29:30.024,63924708570,63924708613,7605.25,10,False,True,True,True,True,63924708586,49417,1,7605.25,63924708694,STOP,63924708603,7607.75,6659,False
699,49459,49460,1,2026-09-10 07:38:18.000,2026-09-10 07:38:23.308,63924709103,63924709216,7615.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,18608,False
700,49482,49483,-1,2026-09-10 07:44:29.196,2026-09-10 07:44:36.920,63924709476,63924709555,7605.75,10,False,False,True,False,True,63924709507,49486,3,7605.75,63924709663,STOP,63924709566,7608.5,19052,False
701,49499,49500,-1,2026-09-10 07:47:57.644,2026-09-10 07:48:17.904,63924709697,63924709767,7604.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12248,False
702,49533,49534,1,2026-09-10 07:55:00.276,2026-09-10 07:55:09.092,63924710109,63924710196,7612.25,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,16559,False
703,49542,49543,1,2026-09-10 07:57:13.440,2026-09-10 07:57:22.684,63924710242,63924710343,7613.25,10,False,False,True,True,True,63924710265,49543,0,7613.25,63924710422,TARGET,63924710272,7614.5,4791,False
704,49545,49546,1,2026-09-10 07:57:46.668,2026-09-10 07:58:05.328,63924710285,63924710385,7614.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14055,False
705,50031,50032,-1,2026-09-10 11:03:31.984,2026-09-10 11:04:20.844,63924721460,63924721624,7597.5,10,False,True,True,True,True,63924721512,50034,2,7597.5,63924721925,STOP,63924721615,7600.0,12589,False
706,50044,50045,-1,2026-09-10 11:10:17.876,2026-09-10 11:11:11.076,63924721871,63924722100,7594.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,18793,False
707,50075,50076,-1,2026-09-10 11:33:53.240,2026-09-10 11:34:27.844,63924723267,63924723432,7592.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12723,False
708,50114,50115,1,2026-09-10 11:51:27.792,2026-09-10 11:51:30.204,63924724290,63924724317,7602.25,10,False,False,True,True,True,63924724293,50116,1,7602.25,63924724426,TARGET,63924724308,7603.5,6008,False
709,50119,50120,1,2026-09-10 11:51:46.356,2026-09-10 11:51:52.696,63924724312,63924724395,7603.5,10,False,True,True,True,True,63924724376,50125,5,7603.5,63924724704,STOP,63924724415,7601.0,16631,False
710,50141,50142,-1,2026-09-10 12:00:06.352,2026-09-10 12:00:11.816,63924724811,63924724908,7594.75,10,False,False,True,False,True,63924724855,50144,2,7594.75,63924725242,STOP,63924724903,7597.25,11239,False
711,50150,50151,-1,2026-09-10 12:03:06.548,2026-09-10 12:03:44.120,63924725024,63924725270,7593.75,10,False,True,True,True,True,63924725069,50151,0,7593.75,63924725353,STOP,63924725253,7596.25,15229,False
712,50153,50154,-1,2026-09-10 12:04:52.776,2026-09-10 12:06:04.456,63924725164,63924725351,7592.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14338,False
713,50183,50184,-1,2026-09-10 12:18:09.280,2026-09-10 12:18:14.536,63924725894,63924726161,7593.0,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,15817,False
714,50216,50217,1,2026-09-10 12:39:32.124,2026-09-10 12:39:49.504,63924727189,63924727417,7601.5,10,False,False,True,True,True,63924727272,50220,3,7601.5,63924727696,TARGET,63924727424,7602.75,13347,False
715,50237,50238,1,2026-09-10 12:50:00.128,2026-09-10 12:50:00.584,63924727800,63924727887,7603.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,10243,False
716,51722,51723,-1,2026-09-11 06:31:19.256,2026-09-11 06:31:21.696,63924791481,63924791498,7660.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,9332,False
717,51760,51761,1,2026-09-11 06:33:32.216,2026-09-11 06:33:34.892,63924791614,63924791640,7669.5,10,False,False,True,True,True,63924791626,51762,1,7669.5,63924791679,TARGET,63924791627,7670.75,6304,False
718,51766,51767,1,2026-09-11 06:33:57.116,2026-09-11 06:34:00.492,63924791640,63924791667,7672.75,10,False,True,True,True,True,63924791642,51767,0,7672.75,63924791701,TARGET,63924791679,7674.0,17978,False
719,51777,51778,1,2026-09-11 06:34:52.252,2026-09-11 06:35:00.244,63924791700,63924791733,7676.0,10,False,True,True,True,True,63924791701,51778,0,7676.0,63924791764,TARGET,63924791702,7677.25,738,False
720,51837,51838,-1,2026-09-11 06:40:26.424,2026-09-11 06:40:35.072,63924792035,63924792037,7665.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,3513,False
721,51879,51880,-1,2026-09-11 06:42:13.928,2026-09-11 06:42:16.820,63924792136,63924792151,7668.0,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,7803,False
722,52108,52109,-1,2026-09-11 07:06:04.188,2026-09-11 07:06:09.012,63924793569,63924793594,7668.0,10,False,True,True,True,True,63924793572,52109,0,7668.0,63924793640,STOP,63924793586,7670.5,5832,False
723,52111,52112,-1,2026-09-11 07:06:19.020,2026-09-11 07:06:20.904,63924793580,63924793615,7667.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,11252,False
724,52161,52162,-1,2026-09-11 07:12:35.096,2026-09-11 07:12:39.360,63924793959,63924794027,7665.25,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,22284,False
725,52177,52178,-1,2026-09-11 07:14:56.672,2026-09-11 07:15:04.732,63924794104,63924794144,7666.0,10,False,False,True,True,True,63924794135,52182,4,7666.0,63924794223,STOP,63924794147,7668.5,10723,False
726,52194,52195,-1,2026-09-11 07:17:03.764,2026-09-11 07:17:10.644,63924794230,63924794315,7664.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,20539,False
727,52208,52209,1,2026-09-11 07:19:55.464,2026-09-11 07:20:44.524,63924794444,63924794505,7675.75,10,True,False,True,True,True,63924794449,52210,1,7675.75,63924794603,TARGET,63924794458,7677.0,2939,False
728,52211,52212,1,2026-09-11 07:20:53.760,2026-09-11 07:21:14.404,63924794474,63924794569,7676.75,10,True,True,True,True,True,63924794512,52215,3,7676.75,63924794714,TARGET,63924794571,7678.75,18909,False
729,52219,52220,1,2026-09-11 07:22:51.604,2026-09-11 07:22:54.816,63924794574,63924794702,7679.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,23792,False
730,52255,52256,-1,2026-09-11 07:32:02.024,2026-09-11 07:32:13.772,63924795133,63924795210,7667.75,10,False,False,True,False,True,63924795191,52259,3,7667.75,63924795328,TARGET,63924795206,7666.5,15829,False
731,52261,52262,-1,2026-09-11 07:33:26.876,2026-09-11 07:33:30.796,63924795210,63924795300,7666.25,10,False,True,True,True,True,63924795260,52265,3,7666.25,63924795405,TARGET,63924795291,7665.0,19338,False
732,52269,52270,-1,2026-09-11 07:35:16.320,2026-09-11 07:35:19.956,63924795319,63924795382,7663.25,10,True,True,True,True,True,63924795342,52271,1,7663.25,63924795479,TARGET,63924795409,7662.0,21406,False
733,52272,52273,-1,2026-09-11 07:35:42.872,2026-09-11 07:35:50.300,63924795350,63924795426,7662.75,10,False,True,True,True,True,63924795357,52274,1,7662.75,63924795503,NONE,,,36418,False
734,52275,52276,-1,2026-09-11 07:36:03.212,2026-09-11 07:36:22.796,63924795382,63924795472,7662.0,10,False,True,True,True,True,63924795409,52277,1,7662.0,63924795517,STOP,63924795473,7664.5,20601,False
735,52289,52290,-1,2026-09-11 07:38:37.992,2026-09-11 07:38:41.528,63924795521,63924795597,7658.75,10,True,True,True,True,True,63924795527,52290,0,7658.75,63924795661,STOP,63924795562,7661.25,10952,False
736,52314,52315,-1,2026-09-11 07:44:01.332,2026-09-11 07:44:06.428,63924795846,63924795935,7656.25,10,True,True,True,True,True,63924795924,52317,2,7656.25,63924795994,STOP,63924795933,7658.75,23253,False
737,52335,52336,-1,2026-09-11 07:47:42.628,2026-09-11 07:47:53.892,63924796073,63924796120,7653.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,11272,False
738,52353,52354,1,2026-09-11 07:48:45.880,2026-09-11 07:48:46.104,63924796126,63924796131,7665.5,10,False,False,True,True,True,63924796127,52354,0,7665.5,63924796156,STOP,63924796128,7663.0,1220,True
739,52405,52406,-1,2026-09-11 07:55:20.704,2026-09-11 07:56:00.088,63924796560,63924796691,7654.75,10,False,True,True,True,True,63924796607,52408,2,7654.75,63924796778,STOP,63924796649,7657.25,17038,False
740,52418,52419,-1,2026-09-11 07:59:08.108,2026-09-11 07:59:15.268,63924796755,63924796844,7655.0,7,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,21090,False
741,52770,52771,-1,2026-09-11 11:20:10.872,2026-09-11 11:20:11.268,63924808811,63924808880,7669.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12735,False
742,52803,52804,-1,2026-09-11 11:45:57.820,2026-09-11 11:47:31.660,63924810451,63924810940,7668.25,10,False,True,True,True,True,63924810535,52807,3,7668.25,63924811792,TARGET,63924811631,7667.0,46583,False
743,52821,52822,-1,2026-09-11 12:11:02.664,2026-09-11 12:11:46.328,63924811906,63924812524,7663.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,32147,False
744,52842,52843,-1,2026-09-11 12:50:00.092,2026-09-11 12:50:15.952,63924814215,63924814411,7662.75,10,False,True,True,True,True,63924814238,52843,0,7662.75,63924814500,STOP,63924814411,7665.25,14370,False
745,52867,52868,-1,2026-09-11 12:59:31.364,2026-09-11 12:59:39.404,63924814779,63924814797,7658.25,10,True,True,True,True,True,63924814797,52873,5,7658.25,63924815674,STOP,63924814818,7660.75,17737,False
