BarNumber,Time,Group,Families,Direction,Horizon,Mode,Armed,ExitReason,PnlTicks
12030,2026-08-10 06:36:08.676,EMA_BOUNCE,EMA24,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12056,2026-08-10 06:39:22.584,PIN7,PIN7,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
12056,2026-08-10 06:39:22.584,PIN7,PIN7,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12056,2026-08-10 06:39:22.584,PIN7,PIN7,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
12056,2026-08-10 06:39:22.584,PIN7,PIN7,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12056,2026-08-10 06:39:22.584,PIN7,PIN7,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
12056,2026-08-10 06:39:22.584,PIN7,PIN7,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12220,2026-08-10 07:10:41.420,PIN7,PIN7,1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
12220,2026-08-10 07:10:41.420,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12220,2026-08-10 07:10:41.420,PIN7,PIN7,1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
12220,2026-08-10 07:10:41.420,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12220,2026-08-10 07:10:41.420,PIN7,PIN7,1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
12220,2026-08-10 07:10:41.420,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
12231,2026-08-10 07:18:36.816,EMA_BOUNCE,EMA24,1,12,BREAK_EVEN,True,BAR_CLOSE_TRAIL,5.0000
12231,2026-08-10 07:18:36.816,EMA_BOUNCE,EMA24,1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,5.0000
12231,2026-08-10 07:18:36.816,EMA_BOUNCE,EMA24,1,24,BREAK_EVEN,True,BAR_CLOSE_TRAIL,5.0000
12231,2026-08-10 07:18:36.816,EMA_BOUNCE,EMA24,1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,5.0000
12231,2026-08-10 07:18:36.816,EMA_BOUNCE,EMA24,1,48,BREAK_EVEN,True,BAR_CLOSE_TRAIL,5.0000
12231,2026-08-10 07:18:36.816,EMA_BOUNCE,EMA24,1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,5.0000
12323,2026-08-10 07:56:57.028,EMA_BOUNCE,EMA24,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12323,2026-08-10 07:56:57.028,EMA_BOUNCE,EMA24,-1,12,NO_BREAK_EVEN,True,TIME,22.0000
12323,2026-08-10 07:56:57.028,EMA_BOUNCE,EMA24,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12323,2026-08-10 07:56:57.028,EMA_BOUNCE,EMA24,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,20.0000
12323,2026-08-10 07:56:57.028,EMA_BOUNCE,EMA24,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12323,2026-08-10 07:56:57.028,EMA_BOUNCE,EMA24,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,20.0000
12326,2026-08-10 07:57:25.276,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12326,2026-08-10 07:57:25.276,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,TIME,18.0000
12326,2026-08-10 07:57:25.276,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12326,2026-08-10 07:57:25.276,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,15.0000
12326,2026-08-10 07:57:25.276,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12326,2026-08-10 07:57:25.276,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,15.0000
12328,2026-08-10 07:58:32.656,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12328,2026-08-10 07:58:32.656,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,TIME,16.0000
12328,2026-08-10 07:58:32.656,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12328,2026-08-10 07:58:32.656,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,13.0000
12328,2026-08-10 07:58:32.656,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12328,2026-08-10 07:58:32.656,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,13.0000
12719,2026-08-10 11:36:11.156,EMA_BOUNCE,EMA50,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA_BOUNCE,EMA50,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-4.0000
12719,2026-08-10 11:36:11.156,EMA_BOUNCE,EMA50,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA_BOUNCE,EMA50,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-4.0000
12719,2026-08-10 11:36:11.156,EMA_BOUNCE,EMA50,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA_BOUNCE,EMA50,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-4.0000
12741,2026-08-10 12:01:25.288,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,True,TIME,7.0000
12741,2026-08-10 12:01:25.288,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12741,2026-08-10 12:01:25.288,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12747,2026-08-10 12:13:28.732,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12747,2026-08-10 12:13:28.732,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12747,2026-08-10 12:13:28.732,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12749,2026-08-10 12:17:41.588,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12749,2026-08-10 12:17:41.588,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12749,2026-08-10 12:17:41.588,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
12792,2026-08-10 12:55:05.104,EMA_BOUNCE,EMA24,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
12792,2026-08-10 12:55:05.104,EMA_BOUNCE,EMA24,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-0.0000
12792,2026-08-10 12:55:05.104,EMA_BOUNCE,EMA24,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
12792,2026-08-10 12:55:05.104,EMA_BOUNCE,EMA24,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-0.0000
12792,2026-08-10 12:55:05.104,EMA_BOUNCE,EMA24,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
12792,2026-08-10 12:55:05.104,EMA_BOUNCE,EMA24,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-0.0000
13319,2026-08-11 06:31:41.036,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13319,2026-08-11 06:31:41.036,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-0.0000
13319,2026-08-11 06:31:41.036,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13319,2026-08-11 06:31:41.036,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-0.0000
13319,2026-08-11 06:31:41.036,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13319,2026-08-11 06:31:41.036,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-0.0000
13322,2026-08-11 06:31:59.108,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13322,2026-08-11 06:31:59.108,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,3.0000
13322,2026-08-11 06:31:59.108,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13322,2026-08-11 06:31:59.108,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,3.0000
13322,2026-08-11 06:31:59.108,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13322,2026-08-11 06:31:59.108,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,3.0000
13324,2026-08-11 06:32:15.448,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13324,2026-08-11 06:32:15.448,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,2.0000
13324,2026-08-11 06:32:15.448,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13324,2026-08-11 06:32:15.448,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,2.0000
13324,2026-08-11 06:32:15.448,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13324,2026-08-11 06:32:15.448,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,2.0000
13329,2026-08-11 06:32:42.888,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13329,2026-08-11 06:32:42.888,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-2.0000
13329,2026-08-11 06:32:42.888,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13329,2026-08-11 06:32:42.888,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-2.0000
13329,2026-08-11 06:32:42.888,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13329,2026-08-11 06:32:42.888,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-2.0000
13341,2026-08-11 06:35:10.428,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,True,BAR_CLOSE_TRAIL,6.0000
13341,2026-08-11 06:35:10.428,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,6.0000
13341,2026-08-11 06:35:10.428,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,True,BAR_CLOSE_TRAIL,6.0000
13341,2026-08-11 06:35:10.428,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,6.0000
13341,2026-08-11 06:35:10.428,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,True,BAR_CLOSE_TRAIL,6.0000
13341,2026-08-11 06:35:10.428,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,6.0000
13344,2026-08-11 06:35:35.276,PIN7,PIN7,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13344,2026-08-11 06:35:35.276,PIN7,PIN7,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-3.0000
13344,2026-08-11 06:35:35.276,PIN7,PIN7,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13344,2026-08-11 06:35:35.276,PIN7,PIN7,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-3.0000
13344,2026-08-11 06:35:35.276,PIN7,PIN7,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13344,2026-08-11 06:35:35.276,PIN7,PIN7,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-3.0000
13345,2026-08-11 06:35:49.752,PIN7,PIN7,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13345,2026-08-11 06:35:49.752,PIN7,PIN7,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13345,2026-08-11 06:35:49.752,PIN7,PIN7,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13345,2026-08-11 06:35:49.752,PIN7,PIN7,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13345,2026-08-11 06:35:49.752,PIN7,PIN7,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13345,2026-08-11 06:35:49.752,PIN7,PIN7,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13346,2026-08-11 06:36:02.564,PIN7,PIN7,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13346,2026-08-11 06:36:02.564,PIN7,PIN7,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13346,2026-08-11 06:36:02.564,PIN7,PIN7,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13346,2026-08-11 06:36:02.564,PIN7,PIN7,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13346,2026-08-11 06:36:02.564,PIN7,PIN7,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13346,2026-08-11 06:36:02.564,PIN7,PIN7,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13351,2026-08-11 06:36:56.020,EMA_BOUNCE,EMA24,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13351,2026-08-11 06:36:56.020,EMA_BOUNCE,EMA24,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13351,2026-08-11 06:36:56.020,EMA_BOUNCE,EMA24,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13351,2026-08-11 06:36:56.020,EMA_BOUNCE,EMA24,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13351,2026-08-11 06:36:56.020,EMA_BOUNCE,EMA24,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13351,2026-08-11 06:36:56.020,EMA_BOUNCE,EMA24,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13389,2026-08-11 06:44:24.384,PIN7,PIN7,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13389,2026-08-11 06:44:24.384,PIN7,PIN7,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13389,2026-08-11 06:44:24.384,PIN7,PIN7,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13389,2026-08-11 06:44:24.384,PIN7,PIN7,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13389,2026-08-11 06:44:24.384,PIN7,PIN7,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13389,2026-08-11 06:44:24.384,PIN7,PIN7,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13576,2026-08-11 07:40:32.620,EMA_BOUNCE,EMA24,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13576,2026-08-11 07:40:32.620,EMA_BOUNCE,EMA24,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13576,2026-08-11 07:40:32.620,EMA_BOUNCE,EMA24,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13576,2026-08-11 07:40:32.620,EMA_BOUNCE,EMA24,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13576,2026-08-11 07:40:32.620,EMA_BOUNCE,EMA24,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13576,2026-08-11 07:40:32.620,EMA_BOUNCE,EMA24,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13902,2026-08-11 11:23:31.400,PIN7,PIN7,-1,12,BREAK_EVEN,True,TIME,31.0000
13902,2026-08-11 11:23:31.400,PIN7,PIN7,-1,12,NO_BREAK_EVEN,True,TIME,31.0000
13902,2026-08-11 11:23:31.400,PIN7,PIN7,-1,24,BREAK_EVEN,True,BAR_CLOSE_TRAIL,29.0000
13902,2026-08-11 11:23:31.400,PIN7,PIN7,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,29.0000
13902,2026-08-11 11:23:31.400,PIN7,PIN7,-1,48,BREAK_EVEN,True,BAR_CLOSE_TRAIL,29.0000
13902,2026-08-11 11:23:31.400,PIN7,PIN7,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,29.0000
13910,2026-08-11 11:29:04.884,PIN_STRICT,PIN,-1,12,BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13910,2026-08-11 11:29:04.884,PIN_STRICT,PIN,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13910,2026-08-11 11:29:04.884,PIN_STRICT,PIN,-1,24,BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13910,2026-08-11 11:29:04.884,PIN_STRICT,PIN,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13910,2026-08-11 11:29:04.884,PIN_STRICT,PIN,-1,48,BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13910,2026-08-11 11:29:04.884,PIN_STRICT,PIN,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13916,2026-08-11 11:29:56.236,PIN_STRICT,PIN,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13916,2026-08-11 11:29:56.236,PIN_STRICT,PIN,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13916,2026-08-11 11:29:56.236,PIN_STRICT,PIN,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13916,2026-08-11 11:29:56.236,PIN_STRICT,PIN,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13916,2026-08-11 11:29:56.236,PIN_STRICT,PIN,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13916,2026-08-11 11:29:56.236,PIN_STRICT,PIN,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13929,2026-08-11 11:37:46.672,EMA_BOUNCE,EMA50,-1,12,BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13929,2026-08-11 11:37:46.672,EMA_BOUNCE,EMA50,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13929,2026-08-11 11:37:46.672,EMA_BOUNCE,EMA50,-1,24,BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13929,2026-08-11 11:37:46.672,EMA_BOUNCE,EMA50,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13929,2026-08-11 11:37:46.672,EMA_BOUNCE,EMA50,-1,48,BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13929,2026-08-11 11:37:46.672,EMA_BOUNCE,EMA50,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,10.0000
13961,2026-08-11 12:06:52.116,EMA_BOUNCE,EMA50,-1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13961,2026-08-11 12:06:52.116,EMA_BOUNCE,EMA50,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-4.0000
13961,2026-08-11 12:06:52.116,EMA_BOUNCE,EMA50,-1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13961,2026-08-11 12:06:52.116,EMA_BOUNCE,EMA50,-1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-4.0000
13961,2026-08-11 12:06:52.116,EMA_BOUNCE,EMA50,-1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13961,2026-08-11 12:06:52.116,EMA_BOUNCE,EMA50,-1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,-4.0000
13972,2026-08-11 12:23:11.516,PIN7,PIN7,1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13972,2026-08-11 12:23:11.516,PIN7,PIN7,1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
13972,2026-08-11 12:23:11.516,PIN7,PIN7,1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13972,2026-08-11 12:23:11.516,PIN7,PIN7,1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
13972,2026-08-11 12:23:11.516,PIN7,PIN7,1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13972,2026-08-11 12:23:11.516,PIN7,PIN7,1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,0.0000
13985,2026-08-11 12:36:35.848,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,True,BREAK_EVEN,0.0000
13985,2026-08-11 12:36:35.848,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,1.0000
13985,2026-08-11 12:36:35.848,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,True,BREAK_EVEN,0.0000
13985,2026-08-11 12:36:35.848,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,1.0000
13985,2026-08-11 12:36:35.848,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,True,BREAK_EVEN,0.0000
13985,2026-08-11 12:36:35.848,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,1.0000
13987,2026-08-11 12:38:21.000,PIN7,PIN7,1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13987,2026-08-11 12:38:21.000,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13987,2026-08-11 12:38:21.000,PIN7,PIN7,1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13987,2026-08-11 12:38:21.000,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13987,2026-08-11 12:38:21.000,PIN7,PIN7,1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13987,2026-08-11 12:38:21.000,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13995,2026-08-11 12:46:08.832,EMA_BOUNCE,EMA50,1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13995,2026-08-11 12:46:08.832,EMA_BOUNCE,EMA50,1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13995,2026-08-11 12:46:08.832,EMA_BOUNCE,EMA50,1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13995,2026-08-11 12:46:08.832,EMA_BOUNCE,EMA50,1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13995,2026-08-11 12:46:08.832,EMA_BOUNCE,EMA50,1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13995,2026-08-11 12:46:08.832,EMA_BOUNCE,EMA50,1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13997,2026-08-11 12:46:39.000,EMA_BOUNCE,EMA50,1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
13997,2026-08-11 12:46:39.000,EMA_BOUNCE,EMA50,1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13997,2026-08-11 12:46:39.000,EMA_BOUNCE,EMA50,1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
13997,2026-08-11 12:46:39.000,EMA_BOUNCE,EMA50,1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
13997,2026-08-11 12:46:39.000,EMA_BOUNCE,EMA50,1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
13997,2026-08-11 12:46:39.000,EMA_BOUNCE,EMA50,1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14018,2026-08-11 12:54:13.412,EMA_BOUNCE,EMA8,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
14018,2026-08-11 12:54:13.412,EMA_BOUNCE,EMA8,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14018,2026-08-11 12:54:13.412,EMA_BOUNCE,EMA8,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
14018,2026-08-11 12:54:13.412,EMA_BOUNCE,EMA8,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14018,2026-08-11 12:54:13.412,EMA_BOUNCE,EMA8,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
14018,2026-08-11 12:54:13.412,EMA_BOUNCE,EMA8,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14043,2026-08-11 12:59:39.544,PIN7,PIN7,-1,12,BREAK_EVEN,False,HARD_STOP,-10.0000
14043,2026-08-11 12:59:39.544,PIN7,PIN7,-1,12,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14043,2026-08-11 12:59:39.544,PIN7,PIN7,-1,24,BREAK_EVEN,False,HARD_STOP,-10.0000
14043,2026-08-11 12:59:39.544,PIN7,PIN7,-1,24,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14043,2026-08-11 12:59:39.544,PIN7,PIN7,-1,48,BREAK_EVEN,False,HARD_STOP,-10.0000
14043,2026-08-11 12:59:39.544,PIN7,PIN7,-1,48,NO_BREAK_EVEN,False,HARD_STOP,-10.0000
14765,2026-08-12 06:31:20.752,PIN_STRICT,PIN,-1,12,BREAK_EVEN,True,BAR_CLOSE_TRAIL,8.0000
14765,2026-08-12 06:31:20.752,PIN_STRICT,PIN,-1,12,NO_BREAK_EVEN,True,BAR_CLOSE_TRAIL,8.0000
14765,2026-08-12 06:31:20.752,PIN_STRICT,PIN,-1,24,BREAK_EVEN,True,BAR_CLOSE_TRAIL,8.0000
