Version,Families,BarNumber,Time,Direction,Segment,TickOutcome,TicksSeen
NO_50_ALL,EMA24,19318,2026-08-18 07:14:11.564,-1,DEV,STOP,8433
NO_50_ALL,PIN7,19330,2026-08-18 07:15:55.088,1,DEV,TARGET,3339
NO_50_ALL,EMA8,19335,2026-08-18 07:16:40.876,1,DEV,TARGET,4142
NO_50_ALL,PIN7,19348,2026-08-18 07:18:37.696,1,DEV,TARGET,1155
NO_50_ALL,PIN7,19349,2026-08-18 07:18:42.392,1,DEV,TARGET,2927
NO_50_ALL,PIN7,19364,2026-08-18 07:21:59.100,-1,DEV,STOP,18202
NO_50_ALL,EMA24,19369,2026-08-18 07:23:28.236,-1,DEV,STOP,9254
NO_50_ALL,EMA8,19380,2026-08-18 07:25:00.228,1,DEV,TARGET,7825
NO_50_ALL,EMA8,19382,2026-08-18 07:25:15.764,1,DEV,TARGET,4025
NO_50_ALL,EMA24,19389,2026-08-18 07:26:38.012,1,DEV,TARGET,516
NO_50_ALL,EMA24,19416,2026-08-18 07:31:38.556,1,DEV,TARGET,9399
NO_50_ALL,PIN7,19499,2026-08-18 07:53:22.356,-1,DEV,TARGET,115
NO_50_ALL,PIN7,19501,2026-08-18 07:53:24.428,-1,DEV,TARGET,1
NO_50_ALL,EMA8,19510,2026-08-18 07:54:06.944,-1,DEV,TARGET,6117
NO_50_ALL,EMA24,19524,2026-08-18 07:57:23.440,-1,DEV,TARGET,951
NO_50_ALL,EMA8,19832,2026-08-18 11:05:24.816,-1,DEV,TARGET,1981
NO_50_ALL,EMA24,19859,2026-08-18 11:27:51.988,1,DEV,TARGET,2378
NO_50_ALL,PIN7,19877,2026-08-18 11:52:25.012,-1,DEV,TARGET,3835
NO_50_ALL,PIN7,19878,2026-08-18 11:54:47.008,-1,DEV,TARGET,1255
NO_50_ALL,PIN7,19883,2026-08-18 12:00:01.880,-1,DEV,STOP,20392
NO_50_ALL,EMA8,19929,2026-08-18 12:56:14.180,-1,DEV,TARGET,5008
NO_50_ALL,EMA8,19931,2026-08-18 12:57:11.036,-1,DEV,TARGET,5105
NO_50_ALL,EMA8,20747,2026-08-19 06:33:40.184,-1,DEV,TARGET,1681
NO_50_ALL,EMA8,20805,2026-08-19 06:40:27.852,-1,DEV,TARGET,570
NO_50_ALL,EMA8,20808,2026-08-19 06:40:56.512,-1,DEV,STOP,3820
NO_50_ALL,EMA24,20812,2026-08-19 06:41:19.264,-1,DEV,TARGET,10946
NO_50_ALL,PIN_STRICT,20827,2026-08-19 06:43:18.204,1,DEV,TARGET,2801
NO_50_ALL,EMA8,20836,2026-08-19 06:44:39.044,1,DEV,TARGET,10707
NO_50_ALL,EMA24,21025,2026-08-19 07:01:37.320,-1,DEV,STOP,2691
NO_50_ALL,PIN7,21042,2026-08-19 07:03:58.088,-1,DEV,STOP,5948
NO_50_ALL,PIN7,21055,2026-08-19 07:05:24.356,1,DEV,STOP,20836
NO_50_ALL,PIN7,21095,2026-08-19 07:11:11.092,-1,DEV,TARGET,4046
NO_50_ALL,PIN_STRICT,21096,2026-08-19 07:11:29.300,-1,DEV,TARGET,2562
NO_50_ALL,PIN_STRICT,21097,2026-08-19 07:11:34.792,-1,DEV,TARGET,7920
NO_50_ALL,PIN_STRICT,21098,2026-08-19 07:11:53.988,-1,DEV,STOP,17144
NO_50_ALL,PIN7,21099,2026-08-19 07:12:07.208,-1,DEV,STOP,13105
NO_50_ALL,EMA8,21101,2026-08-19 07:12:18.104,-1,DEV,TARGET,1959
NO_50_ALL,EMA8,21103,2026-08-19 07:12:23.824,-1,DEV,TARGET,714
NO_50_ALL,EMA8,21143,2026-08-19 07:17:23.944,1,DEV,TARGET,9932
NO_50_ALL,EMA24,21161,2026-08-19 07:19:44.832,1,DEV,STOP,6790
NO_50_ALL,EMA8,21177,2026-08-19 07:22:10.336,-1,DEV,TARGET,1115
NO_50_ALL,EMA24,21182,2026-08-19 07:22:43.876,-1,DEV,TARGET,892
NO_50_ALL,EMA24,21206,2026-08-19 07:26:29.780,-1,DEV,TARGET,2728
NO_50_ALL,EMA8,21225,2026-08-19 07:30:24.964,1,DEV,TARGET,1020
NO_50_ALL,EMA8,21228,2026-08-19 07:30:58.048,1,DEV,TARGET,1251
NO_50_ALL,EMA8,21232,2026-08-19 07:31:33.448,1,DEV,TARGET,1838
NO_50_ALL,EMA8,21237,2026-08-19 07:32:54.000,1,DEV,TARGET,5273
NO_50_ALL,EMA8,21239,2026-08-19 07:33:26.236,1,DEV,TARGET,2709
NO_50_ALL,EMA24,21245,2026-08-19 07:34:57.468,1,DEV,TARGET,4205
NO_50_ALL,EMA8,21252,2026-08-19 07:36:54.752,1,DEV,TARGET,2394
NO_50_ALL,PIN_STRICT,21255,2026-08-19 07:37:32.544,1,DEV,TARGET,3900
NO_50_ALL,PIN7,21256,2026-08-19 07:38:00.032,1,DEV,TARGET,627
NO_50_ALL,EMA8,21274,2026-08-19 07:43:46.760,1,DEV,TARGET,15899
NO_50_ALL,PIN7,21289,2026-08-19 07:49:43.932,-1,DEV,STOP,13113
NO_50_ALL,PIN7,21308,2026-08-19 07:56:09.676,1,DEV,TARGET,501
NO_50_ALL,PIN7,21309,2026-08-19 07:56:12.928,1,DEV,TARGET,1072
NO_50_ALL,PIN_STRICT,21311,2026-08-19 07:56:46.280,1,DEV,TARGET,12773
NO_50_ALL,PIN7,21700,2026-08-19 11:01:15.076,1,DEV,TARGET,298
NO_50_ALL,EMA24,21716,2026-08-19 11:05:12.540,1,DEV,TARGET,696
NO_50_ALL,PIN7,21721,2026-08-19 11:06:13.960,-1,DEV,TARGET,4380
NO_50_ALL,PIN7,21722,2026-08-19 11:06:22.032,-1,DEV,TARGET,4228
NO_50_ALL,PIN7,21734,2026-08-19 11:08:32.724,-1,DEV,STOP,21822
NO_50_ALL,EMA8,21737,2026-08-19 11:09:12.024,-1,DEV,TARGET,1078
NO_50_ALL,EMA8,21739,2026-08-19 11:09:47.120,-1,DEV,STOP,12004
NO_50_ALL,EMA8,21741,2026-08-19 11:10:30.596,-1,DEV,STOP,6456
NO_50_ALL,EMA8,21743,2026-08-19 11:11:16.744,-1,DEV,STOP,2320
NO_50_ALL,PIN7,21749,2026-08-19 11:13:10.408,1,DEV,TARGET,637
NO_50_ALL,EMA8,21791,2026-08-19 11:34:12.500,1,DEV,TARGET,1195
NO_50_ALL,EMA8,21795,2026-08-19 11:35:52.824,1,DEV,TARGET,25390
NO_50_ALL,PIN7,21837,2026-08-19 12:09:37.936,1,DEV,STOP,16169
NO_50_ALL,PIN_STRICT,21876,2026-08-19 12:37:51.480,-1,DEV,TARGET,10084
NO_50_ALL,EMA8,21882,2026-08-19 12:40:34.820,-1,DEV,TARGET,1943
NO_50_ALL,EMA8,21893,2026-08-19 12:45:43.884,-1,DEV,TARGET,1092
NO_50_ALL,EMA24,21905,2026-08-19 12:48:30.592,-1,DEV,TARGET,813
NO_50_ALL,EMA8,21908,2026-08-19 12:50:00.024,-1,DEV,TARGET,1898
NO_50_ALL,EMA8,21920,2026-08-19 12:52:00.224,-1,DEV,TARGET,1351
NO_50_ALL,PIN7,21947,2026-08-19 12:59:26.128,1,DEV,STOP,3395
NO_50_ALL,PIN7,21958,2026-08-19 12:59:57.512,1,DEV,TARGET,3518
NO_50_ALL,PIN7,22989,2026-08-20 06:31:16.112,1,DEV,TARGET,201
NO_50_ALL,EMA24,23000,2026-08-20 06:32:55.440,1,DEV,TARGET,272
NO_50_ALL,EMA8,23015,2026-08-20 06:34:23.120,1,DEV,TARGET,3440
NO_50_ALL,EMA8,23017,2026-08-20 06:34:37.024,1,DEV,TARGET,60
NO_50_ALL,EMA24,23024,2026-08-20 06:35:15.608,1,DEV,TARGET,1
NO_50_ALL,PIN7,23033,2026-08-20 06:35:29.792,1,DEV,TARGET,623
NO_50_ALL,PIN7,23061,2026-08-20 06:39:36.900,1,DEV,STOP,7626
NO_50_ALL,PIN7,23068,2026-08-20 06:40:13.140,-1,DEV,TARGET,1075
NO_50_ALL,EMA24,23079,2026-08-20 06:41:02.996,-1,DEV,STOP,2372
NO_50_ALL,PIN7,23086,2026-08-20 06:41:21.300,1,DEV,TARGET,22421
NO_50_ALL,EMA8,23096,2026-08-20 06:43:25.136,1,DEV,TARGET,6850
NO_50_ALL,EMA8,23098,2026-08-20 06:43:43.292,1,DEV,TARGET,900
NO_50_ALL,PIN7,23100,2026-08-20 06:44:03.852,1,DEV,STOP,9021
NO_50_ALL,EMA8,23102,2026-08-20 06:44:19.000,1,DEV,STOP,5380
NO_50_ALL,EMA24,23266,2026-08-20 07:03:58.616,-1,DEV,TARGET,680
NO_50_ALL,PIN7,23275,2026-08-20 07:05:05.376,-1,DEV,TARGET,440
NO_50_ALL,EMA24,23294,2026-08-20 07:07:07.264,1,DEV,TARGET,751
NO_50_ALL,PIN7,23305,2026-08-20 07:08:35.256,-1,DEV,STOP,2347
NO_50_ALL,PIN7,23313,2026-08-20 07:09:49.076,1,DEV,TARGET,640
NO_50_ALL,PIN7,23314,2026-08-20 07:09:51.876,1,DEV,TARGET,5765
NO_50_ALL,PIN7,23315,2026-08-20 07:09:58.196,1,DEV,STOP,15776
NO_50_ALL,PIN7,23316,2026-08-20 07:10:07.588,1,DEV,STOP,11759
NO_50_ALL,EMA8,23318,2026-08-20 07:10:28.672,1,DEV,STOP,5286
NO_50_ALL,EMA8,23366,2026-08-20 07:18:03.704,-1,DEV,STOP,10586
NO_50_ALL,EMA8,23398,2026-08-20 07:21:36.476,1,DEV,STOP,5948
NO_50_ALL,PIN_STRICT,23410,2026-08-20 07:22:59.736,1,DEV,TARGET,10082
NO_50_ALL,PIN7,23416,2026-08-20 07:23:44.936,1,DEV,TARGET,2999
NO_50_ALL,EMA8,23424,2026-08-20 07:24:51.928,1,DEV,STOP,6925
NO_50_ALL,EMA24,23430,2026-08-20 07:25:28.572,1,DEV,TARGET,450
NO_50_ALL,EMA8,23447,2026-08-20 07:28:04.032,-1,DEV,STOP,6004
NO_50_ALL,PIN7,23456,2026-08-20 07:29:16.044,-1,DEV,STOP,5974
NO_50_ALL,EMA24,23460,2026-08-20 07:30:00.072,-1,DEV,TARGET,3586
NO_50_ALL,EMA24,23477,2026-08-20 07:31:58.272,1,DEV,TARGET,958
NO_50_ALL,PIN7,23488,2026-08-20 07:33:32.992,1,DEV,TARGET,2826
NO_50_ALL,PIN7,23489,2026-08-20 07:33:41.024,1,DEV,TARGET,5336
NO_50_ALL,PIN7,23490,2026-08-20 07:34:10.376,1,DEV,TARGET,163
NO_50_ALL,PIN7,23517,2026-08-20 07:37:35.788,1,DEV,STOP,7542
NO_50_ALL,EMA8,23552,2026-08-20 07:45:26.396,1,DEV,TARGET,1202
NO_50_ALL,EMA8,23574,2026-08-20 07:50:53.516,-1,DEV,STOP,21601
NO_50_ALL,EMA8,23602,2026-08-20 07:57:00.696,-1,DEV,TARGET,4732
NO_50_ALL,PIN_STRICT,24135,2026-08-20 11:02:51.420,-1,DEV,TARGET,706
NO_50_ALL,EMA8,24151,2026-08-20 11:10:09.464,-1,DEV,TARGET,1979
NO_50_ALL,EMA8,24161,2026-08-20 11:14:29.476,-1,DEV,TARGET,3794
NO_50_ALL,PIN_STRICT,24166,2026-08-20 11:16:50.604,-1,DEV,STOP,6072
NO_50_ALL,PIN7,24251,2026-08-20 12:20:26.560,-1,DEV,STOP,8539
NO_50_ALL,EMA24,24270,2026-08-20 12:36:16.180,-1,DEV,STOP,2190
NO_50_ALL,PIN7,24280,2026-08-20 12:43:56.612,-1,DEV,TARGET,785
NO_50_ALL,EMA8,24322,2026-08-20 12:55:25.872,-1,DEV,TARGET,938
NO_50_ALL,EMA8,24330,2026-08-20 12:57:06.812,-1,DEV,TARGET,1879
NO_50_ALL,PIN7,24332,2026-08-20 12:57:26.816,-1,DEV,STOP,9533
NO_50_ALL,EMA8,24334,2026-08-20 12:58:06.760,-1,DEV,STOP,5907
NO_50_ALL,EMA24,24339,2026-08-20 12:59:00.448,-1,DEV,STOP,7709
NO_50_ALL,EMA8,24353,2026-08-20 12:59:53.388,-1,DEV,STOP,4868
NO_50_ALL,EMA24,24355,2026-08-20 12:59:55.408,-1,DEV,STOP,3159
NO_50_ALL,EMA24,25008,2026-08-21 06:31:49.388,-1,DEV,TARGET,1415
NO_50_ALL,EMA8,25038,2026-08-21 06:35:35.072,-1,DEV,TARGET,1
NO_50_ALL,PIN7,25088,2026-08-21 06:43:39.956,-1,DEV,STOP,4020
NO_50_ALL,EMA24,25091,2026-08-21 06:44:19.232,-1,DEV,STOP,1380
NO_50_ALL,PIN7,25195,2026-08-21 07:04:44.068,1,DEV,TARGET,3938
NO_50_ALL,PIN_STRICT,25200,2026-08-21 07:05:52.364,1,DEV,TARGET,8000
NO_50_ALL,EMA24,25213,2026-08-21 07:10:05.708,1,DEV,TARGET,6229
NO_50_ALL,PIN7,25226,2026-08-21 07:13:16.284,-1,DEV,TARGET,1221
NO_50_ALL,PIN7,25227,2026-08-21 07:13:21.668,-1,DEV,TARGET,3624
NO_50_ALL,PIN7,25228,2026-08-21 07:13:31.796,-1,DEV,TARGET,6561
NO_50_ALL,EMA8,25234,2026-08-21 07:14:36.880,-1,DEV,STOP,11100
NO_50_ALL,EMA8,25236,2026-08-21 07:15:10.136,-1,DEV,STOP,22969
NO_50_ALL,EMA24,25268,2026-08-21 07:23:40.300,1,DEV,TARGET,1119
NO_50_ALL,PIN7,25306,2026-08-21 07:35:51.960,-1,DEV,TARGET,1426
NO_50_ALL,EMA8,25311,2026-08-21 07:36:54.256,-1,DEV,TARGET,515
NO_50_ALL,EMA24,25334,2026-08-21 07:45:04.640,1,DEV,TARGET,10208
NO_50_ALL,EMA8,25354,2026-08-21 07:51:14.888,1,DEV,TARGET,11427
NO_50_ALL,EMA8,25356,2026-08-21 07:51:57.240,1,DEV,TARGET,5951
NO_50_ALL,EMA24,25366,2026-08-21 07:54:53.580,1,DEV,TARGET,5676
NO_50_ALL,EMA24,25689,2026-08-21 11:01:57.436,-1,DEV,STOP,4110
NO_50_ALL,EMA24,25700,2026-08-21 11:13:49.524,-1,DEV,TARGET,23522
NO_50_ALL,PIN7,25710,2026-08-21 11:30:21.212,-1,DEV,TARGET,1054
NO_50_ALL,PIN7,25712,2026-08-21 11:33:05.704,-1,DEV,STOP,9153
NO_50_ALL,EMA24,25743,2026-08-21 12:13:31.520,1,DEV,TARGET,11527
NO_50_ALL,PIN7,25770,2026-08-21 12:45:08.000,1,DEV,TARGET,7741
NO_50_ALL,PIN7,25776,2026-08-21 12:49:23.516,1,DEV,STOP,2275
NO_50_ALL,PIN7,25788,2026-08-21 12:52:45.584,-1,DEV,TARGET,528
NO_50_ALL,PIN7,25808,2026-08-21 12:59:40.164,-1,DEV,TARGET,20
NO_50_ALL,PIN_STRICT,26823,2026-08-24 06:31:01.644,-1,HOLD,TARGET,1
NO_50_ALL,EMA24,26832,2026-08-24 06:31:30.156,-1,HOLD,STOP,3555
NO_50_ALL,EMA8,26853,2026-08-24 06:33:54.080,-1,HOLD,TARGET,16426
NO_50_ALL,PIN7,26860,2026-08-24 06:35:10.788,-1,HOLD,STOP,5177
NO_50_ALL,PIN_STRICT,26884,2026-08-24 06:38:26.960,-1,HOLD,STOP,4535
NO_50_ALL,PIN_STRICT,26885,2026-08-24 06:38:27.664,-1,HOLD,STOP,1745
NO_50_ALL,EMA8,26891,2026-08-24 06:39:00.164,-1,HOLD,STOP,20324
NO_50_ALL,PIN7,26908,2026-08-24 06:41:00.104,1,HOLD,TARGET,5409
NO_50_ALL,PIN7,26909,2026-08-24 06:41:05.988,1,HOLD,TARGET,3594
NO_50_ALL,PIN7,26910,2026-08-24 06:41:17.060,1,HOLD,STOP,4044
NO_50_ALL,PIN_STRICT,26923,2026-08-24 06:42:49.544,-1,HOLD,TARGET,3594
NO_50_ALL,EMA8,26930,2026-08-24 06:43:43.568,-1,HOLD,TARGET,9011
NO_50_ALL,EMA8,26932,2026-08-24 06:44:19.540,-1,HOLD,TARGET,583
NO_50_ALL,EMA8,27069,2026-08-24 07:03:32.376,-1,HOLD,TARGET,1601
NO_50_ALL,PIN7,27097,2026-08-24 07:09:28.340,-1,HOLD,STOP,3862
NO_50_ALL,PIN7,27110,2026-08-24 07:13:01.032,-1,HOLD,STOP,7177
NO_50_ALL,PIN7,27118,2026-08-24 07:14:55.400,1,HOLD,STOP,6066
NO_50_ALL,EMA24,27151,2026-08-24 07:23:59.072,1,HOLD,STOP,5497
NO_50_ALL,PIN7,27156,2026-08-24 07:26:00.840,-1,HOLD,STOP,23735
NO_50_ALL,PIN_STRICT,27177,2026-08-24 07:33:34.588,1,HOLD,TARGET,2332
NO_50_ALL,EMA8,27183,2026-08-24 07:36:09.316,1,HOLD,TARGET,3239
NO_50_ALL,EMA8,27185,2026-08-24 07:36:27.016,1,HOLD,TARGET,4752
NO_50_ALL,EMA8,27190,2026-08-24 07:38:34.228,1,HOLD,TARGET,19918
NO_50_ALL,PIN7,27556,2026-08-24 11:09:38.576,1,HOLD,TARGET,10633
NO_50_ALL,PIN7,27562,2026-08-24 11:14:21.836,1,HOLD,TARGET,2343
NO_50_ALL,PIN7,27581,2026-08-24 11:28:57.680,1,HOLD,TARGET,4193
NO_50_ALL,PIN7,27659,2026-08-24 12:52:00.084,-1,HOLD,TARGET,654
NO_50_ALL,EMA24,28434,2026-08-25 06:32:44.708,1,HOLD,STOP,9318
NO_50_ALL,PIN7,28463,2026-08-25 06:37:54.456,1,HOLD,STOP,11643
NO_50_ALL,EMA8,28553,2026-08-25 07:00:05.964,-1,HOLD,TARGET,7674
NO_50_ALL,EMA24,28568,2026-08-25 07:03:45.636,-1,HOLD,TARGET,1640
NO_50_ALL,EMA24,28574,2026-08-25 07:05:59.660,-1,HOLD,TARGET,3899
NO_50_ALL,EMA8,28582,2026-08-25 07:08:25.876,-1,HOLD,STOP,19168
NO_50_ALL,PIN7,28614,2026-08-25 07:22:41.676,-1,HOLD,TARGET,5517
NO_50_ALL,PIN7,28615,2026-08-25 07:22:58.988,-1,HOLD,TARGET,4403
NO_50_ALL,PIN7,28616,2026-08-25 07:23:21.644,-1,HOLD,TARGET,7809
NO_50_ALL,EMA8,28645,2026-08-25 07:30:28.516,-1,HOLD,TARGET,1
NO_50_ALL,EMA8,28686,2026-08-25 07:30:40.312,1,HOLD,TARGET,1627
NO_50_ALL,EMA8,28702,2026-08-25 07:31:24.300,1,HOLD,TARGET,4761
NO_50_ALL,PIN7,28706,2026-08-25 07:32:14.608,1,HOLD,TARGET,498
NO_50_ALL,EMA8,28715,2026-08-25 07:34:01.968,1,HOLD,STOP,5352
NO_50_ALL,EMA8,28745,2026-08-25 07:45:01.648,-1,HOLD,STOP,13963
NO_50_ALL,PIN7,28768,2026-08-25 07:53:15.544,1,HOLD,TARGET,1015
NO_50_ALL,PIN7,29022,2026-08-25 11:33:22.260,1,HOLD,TARGET,1139
NO_50_ALL,PIN7,29029,2026-08-25 11:45:29.616,1,HOLD,TARGET,240
NO_50_ALL,EMA8,29035,2026-08-25 11:59:02.464,1,HOLD,TARGET,2815
NO_50_ALL,PIN7,29044,2026-08-25 12:14:00.232,-1,HOLD,TARGET,7450
NO_50_ALL,EMA24,29751,2026-08-26 06:33:03.000,1,HOLD,TARGET,16763
NO_50_ALL,PIN7,29760,2026-08-26 06:34:08.404,1,HOLD,TARGET,3035
NO_50_ALL,PIN7,29761,2026-08-26 06:34:20.020,1,HOLD,TARGET,743
NO_50_ALL,EMA8,29764,2026-08-26 06:34:43.184,1,HOLD,TARGET,1764
NO_50_ALL,EMA8,29767,2026-08-26 06:35:01.308,1,HOLD,STOP,2464
NO_50_ALL,PIN_STRICT,29775,2026-08-26 06:35:45.760,-1,HOLD,TARGET,498
NO_50_ALL,EMA8,29780,2026-08-26 06:36:10.644,-1,HOLD,TARGET,4000
NO_50_ALL,EMA24,29802,2026-08-26 06:39:26.060,1,HOLD,TARGET,17590
NO_50_ALL,PIN7,29826,2026-08-26 06:43:30.880,1,HOLD,TARGET,883
NO_50_ALL,PIN_STRICT,29831,2026-08-26 06:43:34.616,1,HOLD,STOP,5426
NO_50_ALL,EMA8,29835,2026-08-26 06:43:43.896,1,HOLD,TARGET,8932
NO_50_ALL,EMA8,29837,2026-08-26 06:44:02.284,1,HOLD,TARGET,1696
NO_50_ALL,EMA24,29900,2026-08-26 07:00:17.256,1,HOLD,TARGET,2565
NO_50_ALL,EMA24,29904,2026-08-26 07:02:09.948,1,HOLD,TARGET,3115
NO_50_ALL,EMA24,29910,2026-08-26 07:05:35.964,1,HOLD,TARGET,9616
NO_50_ALL,EMA8,29935,2026-08-26 07:15:28.088,-1,HOLD,TARGET,5651
NO_50_ALL,EMA24,29941,2026-08-26 07:18:26.280,-1,HOLD,TARGET,822
NO_50_ALL,PIN7,29946,2026-08-26 07:20:58.876,-1,HOLD,TARGET,800
NO_50_ALL,EMA8,29954,2026-08-26 07:23:51.400,-1,HOLD,TARGET,794
NO_50_ALL,PIN7,29957,2026-08-26 07:25:01.820,-1,HOLD,TARGET,8398
NO_50_ALL,PIN7,29958,2026-08-26 07:25:46.456,-1,HOLD,TARGET,1581
NO_50_ALL,PIN_STRICT,29962,2026-08-26 07:27:01.112,-1,HOLD,TARGET,11789
NO_50_ALL,EMA8,29979,2026-08-26 07:32:17.356,-1,HOLD,STOP,14758
NO_50_ALL,PIN7,29991,2026-08-26 07:37:09.836,1,HOLD,TARGET,2593
NO_50_ALL,EMA24,29997,2026-08-26 07:40:10.200,1,HOLD,TARGET,504
NO_50_ALL,PIN7,30013,2026-08-26 07:49:50.400,1,HOLD,TARGET,3500
NO_50_ALL,PIN_STRICT,30016,2026-08-26 07:52:18.816,1,HOLD,TARGET,4163
NO_50_ALL,EMA8,30019,2026-08-26 07:54:49.608,1,HOLD,TARGET,11388
NO_50_ALL,EMA8,30026,2026-08-26 07:59:54.072,1,HOLD,TARGET,2386
NO_50_ALL,EMA8,30316,2026-08-26 11:52:20.032,1,HOLD,TARGET,2221
NO_50_ALL,EMA8,30321,2026-08-26 11:57:24.740,1,HOLD,TARGET,947
NO_50_ALL,EMA24,30345,2026-08-26 12:15:07.732,1,HOLD,TARGET,2281
NO_50_ALL,PIN7,30365,2026-08-26 12:39:14.752,-1,HOLD,STOP,14183
NO_50_ALL,PIN7,30405,2026-08-26 12:59:00.164,-1,HOLD,TARGET,2144
NO_50_ALL,EMA24,30416,2026-08-26 12:59:55.268,-1,HOLD,TARGET,290
NO_50_ALL,PIN_STRICT,31396,2026-08-27 06:31:59.912,-1,HOLD,TARGET,2007
NO_50_ALL,PIN_STRICT,31424,2026-08-27 06:34:24.792,-1,HOLD,TARGET,3447
NO_50_ALL,PIN_STRICT,31472,2026-08-27 06:40:09.052,1,HOLD,TARGET,18648
NO_50_ALL,EMA8,31497,2026-08-27 06:43:34.728,1,HOLD,TARGET,8466
NO_50_ALL,EMA8,31501,2026-08-27 06:44:04.728,1,HOLD,TARGET,1
NO_50_ALL,PIN7,31659,2026-08-27 07:00:12.032,1,HOLD,STOP,3775
NO_50_ALL,EMA24,31663,2026-08-27 07:00:23.516,1,HOLD,TARGET,4213
NO_50_ALL,EMA8,31677,2026-08-27 07:01:42.060,1,HOLD,STOP,15986
NO_50_ALL,EMA24,31682,2026-08-27 07:02:17.404,1,HOLD,TARGET,10899
NO_50_ALL,EMA24,31700,2026-08-27 07:04:47.928,1,HOLD,TARGET,5850
NO_50_ALL,EMA8,31706,2026-08-27 07:05:40.492,1,HOLD,STOP,8282
NO_50_ALL,EMA8,31722,2026-08-27 07:07:27.932,-1,HOLD,STOP,6946
NO_50_ALL,EMA24,31773,2026-08-27 07:16:48.264,1,HOLD,TARGET,10411
NO_50_ALL,PIN7,31778,2026-08-27 07:18:28.068,1,HOLD,TARGET,919
NO_50_ALL,EMA8,31783,2026-08-27 07:20:02.780,1,HOLD,TARGET,1646
NO_50_ALL,PIN7,31786,2026-08-27 07:21:01.624,1,HOLD,STOP,5033
NO_50_ALL,EMA24,31790,2026-08-27 07:22:06.456,1,HOLD,TARGET,14624
NO_50_ALL,EMA8,31831,2026-08-27 07:32:20.812,-1,HOLD,TARGET,1759
NO_50_ALL,PIN7,31843,2026-08-27 07:36:50.584,1,HOLD,TARGET,2095
NO_50_ALL,PIN7,31844,2026-08-27 07:37:07.932,1,HOLD,TARGET,1267
NO_50_ALL,PIN_STRICT,31888,2026-08-27 07:49:51.540,1,HOLD,TARGET,21169
NO_50_ALL,PIN7,31921,2026-08-27 07:59:29.788,1,HOLD,TARGET,10925
NO_50_ALL,PIN7,32186,2026-08-27 11:01:52.068,-1,HOLD,TARGET,1
NO_50_ALL,PIN_STRICT,32190,2026-08-27 11:02:18.828,-1,HOLD,STOP,9419
NO_50_ALL,EMA8,32192,2026-08-27 11:03:29.028,-1,HOLD,TARGET,4726
NO_50_ALL,EMA8,32194,2026-08-27 11:04:11.016,-1,HOLD,TARGET,198
NO_50_ALL,EMA8,32208,2026-08-27 11:12:07.420,-1,HOLD,TARGET,1648
NO_50_ALL,EMA8,32211,2026-08-27 11:13:17.364,-1,HOLD,TARGET,1002
NO_50_ALL,PIN7,32213,2026-08-27 11:13:57.080,-1,HOLD,TARGET,571
NO_50_ALL,EMA8,32221,2026-08-27 11:16:20.984,-1,HOLD,STOP,8332
NO_50_ALL,PIN7,32237,2026-08-27 11:26:33.700,-1,HOLD,TARGET,1900
NO_50_ALL,PIN7,32238,2026-08-27 11:27:01.020,-1,HOLD,TARGET,1377
NO_50_ALL,EMA8,32245,2026-08-27 11:29:02.884,-1,HOLD,TARGET,1850
NO_50_ALL,PIN7,32268,2026-08-27 11:38:24.372,1,HOLD,TARGET,802
NO_50_ALL,PIN7,32287,2026-08-27 11:49:46.440,-1,HOLD,TARGET,793
NO_50_ALL,PIN7,32313,2026-08-27 12:05:11.576,1,HOLD,TARGET,751
NO_50_ALL,PIN_STRICT,32314,2026-08-27 12:05:12.636,1,HOLD,STOP,2733
NO_50_ALL,PIN7,32359,2026-08-27 12:33:42.088,1,HOLD,TARGET,4824
NO_50_ALL,PIN7,32360,2026-08-27 12:34:39.128,1,HOLD,TARGET,2171
NO_50_ALL,EMA24,32378,2026-08-27 12:50:40.340,1,HOLD,TARGET,6608
NO_50_ALL,EMA8,32393,2026-08-27 12:55:12.044,1,HOLD,STOP,6080
NO_50_ALL,EMA8,32395,2026-08-27 12:55:30.552,1,HOLD,TARGET,25352
NO_50_ALL,EMA24,32397,2026-08-27 12:56:18.680,1,HOLD,TARGET,10665
NO_50_ALL,EMA24,32898,2026-08-28 06:38:18.376,1,HOLD,TARGET,16192
NO_50_ALL,EMA24,32900,2026-08-28 06:39:16.380,1,HOLD,TARGET,4841
NO_50_ALL,EMA24,32919,2026-08-28 06:44:57.920,1,HOLD,STOP,5081
NO_50_ALL,EMA24,33012,2026-08-28 07:00:00.488,-1,HOLD,NONE,0
NO_50_ALL,PIN7,33133,2026-08-28 07:00:15.744,1,HOLD,TARGET,13
NO_50_ALL,PIN7,33140,2026-08-28 07:00:19.516,1,HOLD,TARGET,1310
NO_50_ALL,EMA8,33143,2026-08-28 07:00:20.956,1,HOLD,TARGET,186
NO_50_ALL,EMA8,33145,2026-08-28 07:00:22.072,1,HOLD,TARGET,247
NO_50_ALL,EMA8,33149,2026-08-28 07:00:23.412,1,HOLD,STOP,222
NO_50_ALL,PIN7,33167,2026-08-28 07:00:39.456,1,HOLD,TARGET,147
NO_50_ALL,PIN7,33168,2026-08-28 07:00:39.704,1,HOLD,TARGET,1358
NO_50_ALL,EMA8,33198,2026-08-28 07:01:49.600,-1,HOLD,STOP,8888
NO_50_ALL,EMA8,33200,2026-08-28 07:01:51.768,-1,HOLD,TARGET,2805
