bar,time,text_time,direction,entry,length,start_order,prior50,prior24,current50,gap2450,penetration,recovery,tail,shape,early,won
7503,63921681768,2026-08-06 06:42:48.804,1,7752.75,2,True,21.978674476547855,31.15357727699738,2.947442363805883,2.944323,4.402715,2.0,2.0,tail_2_3,True,True
7506,63921681781,2026-08-06 06:43:01.568,1,7753.75,1,True,20.508611580088253,27.014912374580664,6.334129501683954,2.615018,0.735728,4.0,0.0,no_tail,True,True
7526,63921681880,2026-08-06 06:44:40.436,1,7755.0,5,True,31.946454754046542,41.36985624439273,0.4676759628620857,4.166473,3.808514,3.0,1.0,tail_1,True,True
7529,63921681892,2026-08-06 06:44:52.368,1,7755.25,1,True,31.946454754046542,41.36985624439273,4.666669424066219,3.47272,3.053403,2.0,2.0,tail_2_3,True,True
7542,63921681976,2026-08-06 06:46:16.292,1,7757.25,1,True,25.45637893213805,33.454228686524495,13.415382412075022,4.104249,-0.304469,1.0,3.0,tail_2_3,True,True
7577,63921682301,2026-08-06 06:51:41.116,1,7761.75,3,True,33.96378751488902,32.93043061875051,7.572874874701309,6.317894,1.846092,2.0,2.0,tail_2_3,True,True
7589,63921682401,2026-08-06 06:53:21.380,1,7762.5,2,True,27.516809860238716,29.90980900017187,4.171690363529641,4.368789,2.28453,3.0,1.0,tail_1,True,True
7608,63921682542,2026-08-06 06:55:42.968,-1,7760.5,3,True,24.901482720481702,44.789912838478685,6.359710700146908,0.867021,2.031615,2.0,2.0,tail_2_3,True,True
7611,63921682564,2026-08-06 06:56:04.768,-1,7760.5,2,True,24.901482720481702,44.789912838478685,4.959854173400203,0.924528,2.291965,2.0,2.0,tail_2_3,True,False
7623,63921682638,2026-08-06 06:57:18.976,-1,7759.25,2,True,26.052899285231792,42.004976614838775,12.190165962039432,2.390604,-0.095481,1.0,3.0,tail_2_3,True,True
7625,63921682647,2026-08-06 06:57:27.444,-1,7760.0,1,True,26.052899285231792,42.004976614838775,6.304243829124714,2.148222,3.02797,1.0,3.0,tail_2_3,True,True
7661,63921682867,2026-08-06 07:01:07.572,-1,7759.5,2,True,19.96446353239941,35.49580732421527,-0.17624126191246198,0.93087,4.713058,3.0,1.0,tail_1,True,True
7689,63921683076,2026-08-06 07:04:36.584,-1,7758.75,1,True,15.278335323936206,30.230552840551148,9.244176028902658,0.713114,1.798034,1.0,3.0,tail_2_3,True,False
7697,63921683152,2026-08-06 07:05:52.548,1,7760.5,3,True,20.245453743586754,37.400371316713354,6.364388992340074,0.792809,2.66983,2.0,2.0,tail_2_3,True,True
7699,63921683170,2026-08-06 07:06:10.124,1,7760.25,1,True,20.245453743586754,37.400371316713354,1.6107328554481661,0.6653,3.659078,3.0,1.0,tail_1,True,True
7701,63921683193,2026-08-06 07:06:33.032,1,7760.25,1,True,20.245453743586754,37.400371316713354,0.8556297577996879,0.5582,3.649153,3.0,1.0,tail_1,True,True
7703,63921683205,2026-08-06 07:06:45.392,1,7760.25,1,True,18.844430955546372,34.08762679147476,1.597221645855307,0.504235,3.677669,2.0,2.0,tail_2_3,True,True
7766,63921684132,2026-08-06 07:22:12.788,1,7766.5,1,True,26.176208739736698,38.228729943445806,10.90469699370642,3.452971,-0.211912,3.0,1.0,tail_1,True,True
7826,63921684604,2026-08-06 07:30:04.172,-1,7755.0,5,True,34.44960300296077,37.96501113959255,6.304847614296826,6.20921,0.747905,4.0,0.0,no_tail,True,False
7828,63921684619,2026-08-06 07:30:19.748,-1,7756.0,1,True,34.44960300296077,37.96501113959255,4.395796066185403,5.310735,-0.195032,-1.0,0.0,no_tail,True,False
7833,63921684646,2026-08-06 07:30:46.444,-1,7756.25,1,False,8.856234630287263,-15.805049490192673,-6.304772141210038,2.813797,4.986391,4.0,0.0,no_tail,True,True
7835,63921684662,2026-08-06 07:31:02.512,-1,7755.25,1,False,4.574528527878083,-18.634037715022615,3.0236294880393033,2.545779,1.1443,4.0,0.0,no_tail,True,True
7849,63921684774,2026-08-06 07:32:54.076,-1,7754.25,1,True,19.369498569516097,25.298852563237016,9.385968737871154,3.143108,1.084979,2.0,2.0,tail_2_3,True,True
7852,63921684806,2026-08-06 07:33:26.160,-1,7753.75,1,True,19.366914864150758,24.229079426042144,10.52545772797483,2.984257,-0.357625,2.0,2.0,tail_2_3,True,False
7854,63921684817,2026-08-06 07:33:37.644,-1,7753.75,1,True,17.305920004906444,19.833968362599467,9.789280883464096,2.829073,-0.058692,3.0,1.0,tail_1,True,False
7856,63921684827,2026-08-06 07:33:47.308,-1,7754.5,1,True,10.52545772797483,7.5673198031720545,6.22256899362125,2.51652,3.061931,1.0,3.0,tail_2_3,True,False
7859,63921684846,2026-08-06 07:34:06.720,-1,7755.0,2,True,10.52545772797483,7.5673198031720545,-2.3195166725077128,1.840705,4.940416,4.0,0.0,no_tail,True,False
7905,63921685274,2026-08-06 07:41:14.064,-1,7750.5,2,True,34.12010090713813,39.718943643990976,11.458089947140946,5.92087,-0.781191,4.0,0.0,no_tail,True,True
7957,63921685981,2026-08-06 07:53:01.608,-1,7749.0,1,True,18.855309704476515,18.079237036160617,12.08845457910397,3.858161,1.574797,-1.0,5.0,tail_ge4,True,False
8023,63921686766,2026-08-06 08:06:06.124,-1,7754.25,1,True,32.23443770047935,56.12570230663768,13.098299324323222,1.291952,0.81934,-1.0,5.0,tail_ge4,True,False
8026,63921686830,2026-08-06 08:07:10.988,-1,7755.0,2,True,21.598084328548904,40.03518585140684,2.4921686313332727,1.124976,3.94991,2.0,2.0,tail_2_3,True,False
8035,63921686979,2026-08-06 08:09:39.344,-1,7754.75,1,False,3.3986898525712466,7.936790254083726,5.499183567454421,0.054364,2.055595,3.0,1.0,tail_1,True,False
8040,63921687062,2026-08-06 08:11:02.776,1,7757.0,1,True,9.30615940240286,17.79697649286132,11.125586593175568,0.652537,-0.306028,3.0,1.0,tail_1,True,False
8043,63921687121,2026-08-06 08:12:01.856,1,7755.75,2,True,11.125586593175568,20.57238558814655,-0.806365754871068,0.464986,4.651748,3.0,1.0,tail_1,True,False
8113,63921687849,2026-08-06 08:24:09.696,-1,7741.25,3,True,43.53930945019403,47.550810194470586,5.340338113716936,7.837114,2.77467,2.0,2.0,tail_2_3,True,True
8131,63921688035,2026-08-06 08:27:15.248,-1,7739.5,1,False,14.818025988434577,0.630380926558588,10.60733020481986,3.827178,0.260842,1.0,3.0,tail_2_3,True,False
8152,63921688256,2026-08-06 08:30:56.120,1,7742.5,1,True,18.19872778633616,36.303583809574114,7.819479253363182,0.712975,-0.203703,4.0,0.0,no_tail,True,True
8191,63921688711,2026-08-06 08:38:31.572,-1,7736.75,2,True,35.21627924601727,44.3667062609816,5.940817040464155,4.609114,1.859353,4.0,0.0,no_tail,True,True
8195,63921688759,2026-08-06 08:39:19.760,-1,7737.0,2,True,15.814880097638186,4.781470093816682,5.273686190944542,3.816192,3.455507,1.0,3.0,tail_2_3,True,True
8302,63921689882,2026-08-06 08:58:02.624,-1,7734.25,4,True,22.95039044083968,11.83731479545696,-1.0830667890819923,4.999093,4.125214,3.0,1.0,tail_1,True,True
8305,63921689913,2026-08-06 08:58:33.080,-1,7733.0,1,False,20.991941244873225,11.83731479545696,9.043567181234026,4.353292,-0.397296,4.0,0.0,no_tail,True,True
8307,63921689928,2026-08-06 08:58:48.568,-1,7733.25,1,False,18.90694739623051,7.940986729117132,9.147325231746397,3.950083,0.865472,2.0,2.0,tail_2_3,True,True
8331,63921690192,2026-08-06 09:03:12.040,-1,7730.75,1,True,32.65721819266678,40.57767504965349,8.99610005343766,4.13134,-0.057251,4.0,0.0,no_tail,True,True
8333,63921690227,2026-08-06 09:03:47.548,-1,7731.0,1,True,19.848027862504043,14.792962543624023,9.103609685346132,3.772061,1.217047,1.0,3.0,tail_2_3,True,True
8342,63921690325,2026-08-06 09:05:25.388,-1,7730.0,1,True,27.00345159918998,35.794167094262654,10.8265965068913,3.864371,0.154502,2.0,2.0,tail_2_3,True,False
8362,63921690566,2026-08-06 09:09:26.016,1,7732.75,2,True,21.520375535282582,39.80827609806348,7.128175528234479,0.809737,1.058391,3.0,1.0,tail_1,True,True
8389,63921691052,2026-08-06 09:17:32.044,-1,7728.5,4,True,37.46443789601705,52.27906036232512,13.676036217716561,4.273795,-0.75087,2.0,2.0,tail_2_3,True,False
8392,63921691094,2026-08-06 09:18:14.308,-1,7729.5,2,True,37.46443789601705,52.27906036232512,3.0310952547696757,3.477096,3.407987,2.0,2.0,tail_2_3,True,True
8403,63921691257,2026-08-06 09:20:57.336,-1,7730.0,1,False,4.330553124578125,5.417045611156067,4.905636056781395,0.773909,-0.72584,-1.0,0.0,no_tail,True,False
8408,63921691315,2026-08-06 09:21:55.232,1,7731.75,1,False,9.48907880097233,21.72029339552234,12.73229016521382,0.102912,-0.649042,1.0,3.0,tail_2_3,True,True
8411,63921691352,2026-08-06 09:22:32.048,1,7732.0,1,True,14.565629010066125,27.494813317636634,14.720167219269952,0.831196,-0.860876,0.0,4.0,tail_ge4,True,False
8414,63921691417,2026-08-06 09:23:37.152,1,7731.0,2,True,14.720167219269952,27.494813317636634,1.1407991808338176,0.704934,3.198866,4.0,0.0,no_tail,True,False
8421,63921691494,2026-08-06 09:24:54.436,1,7731.75,1,False,4.297661544442457,5.24740018052699,8.04736857765694,0.377199,0.034057,3.0,1.0,tail_1,True,True
8425,63921691585,2026-08-06 09:26:25.612,1,7730.75,3,True,8.469789829155367,15.977688219450195,-1.8187208932642918,0.308676,4.094326,4.0,0.0,no_tail,True,True
8429,63921691668,2026-08-06 09:27:48.752,1,7731.5,1,True,8.469789829155367,15.977688219450195,5.3803223222132734,0.552543,1.451602,4.0,0.0,no_tail,True,True
8466,63921692179,2026-08-06 09:36:19.460,1,7733.25,1,False,3.9235818820582273,-1.162868232865128,4.515315078232318,1.716997,4.422471,0.0,4.0,tail_ge4,True,True
8488,63921692603,2026-08-06 09:43:23.808,1,7734.25,1,False,9.26471556235227,1.748735136122733,-0.8738074772747235,1.051375,4.039265,3.0,1.0,tail_1,True,False
8517,63921693174,2026-08-06 09:52:54.096,1,7734.5,1,True,15.44164309437437,31.597446283811628,12.945581247201462,0.403074,-0.434168,2.0,2.0,tail_2_3,True,True
8522,63921693285,2026-08-06 09:54:45.972,1,7733.75,3,True,18.14866089542724,32.23640542598114,1.4253776588008045,0.922181,3.402048,4.0,0.0,no_tail,True,True
8546,63921693863,2026-08-06 10:04:23.308,1,7737.75,2,True,41.153804854721116,53.73771103635838,9.36380728249268,5.329702,-0.852341,4.0,0.0,no_tail,True,True
8569,63921694415,2026-08-06 10:13:35.112,-1,7734.25,3,True,25.837936538714395,42.344498119015924,12.759616238046707,2.121356,0.299422,1.0,3.0,tail_2_3,True,True
8585,63921694796,2026-08-06 10:19:56.584,-1,7733.25,2,True,26.360194017212855,34.00207984020174,5.360255144863604,3.399312,2.126238,2.0,2.0,tail_2_3,True,True
8588,63921694864,2026-08-06 10:21:04.004,-1,7732.75,1,True,14.792891129496363,10.375109919452003,9.012718693868795,3.102589,0.602074,2.0,2.0,tail_2_3,True,True
8601,63921695183,2026-08-06 10:26:23.364,-1,7731.25,2,True,29.032201990604086,39.27492675746016,10.033764441556102,4.389892,0.144868,4.0,0.0,no_tail,True,True
8603,63921695236,2026-08-06 10:27:16.044,-1,7731.0,1,True,25.977442920014685,32.744530521285135,10.813846043983148,4.092887,-0.480266,2.0,2.0,tail_2_3,True,True
8615,63921695510,2026-08-06 10:31:50.848,-1,7730.0,3,True,32.36799442828504,43.08930331884538,8.125920482555538,4.041182,-0.332026,4.0,0.0,no_tail,True,False
8618,63921695553,2026-08-06 10:32:33.620,-1,7730.75,2,True,21.333561751073322,21.710007315492643,2.1576552582251507,3.255499,2.781,4.0,0.0,no_tail,True,True
8629,63921695883,2026-08-06 10:38:03.936,-1,7730.25,1,False,6.122818829452779,-1.9161728860281233,5.320419788171833,1.792171,1.47642,4.0,0.0,no_tail,True,True
8631,63921695924,2026-08-06 10:38:44.068,-1,7731.0,1,False,5.320419788171833,2.1764976873278554,2.7938176771156744,1.521133,4.479002,1.0,3.0,tail_2_3,True,True
8696,63921698168,2026-08-06 11:16:08.356,1,7737.25,4,True,38.94204721343972,48.22617589383544,12.003331403020663,6.264269,1.598292,0.0,4.0,tail_ge4,True,True
8698,63921698173,2026-08-06 11:16:13.388,1,7737.25,1,True,38.94204721343972,48.22617589383544,4.757951580039444,5.419322,1.70915,4.0,0.0,no_tail,True,True
8727,63921698854,2026-08-06 11:27:34.856,1,7743.0,4,True,33.80557886551593,31.706666478341667,10.895636487734265,7.30707,-0.541184,4.0,0.0,no_tail,True,True
8733,63921699093,2026-08-06 11:31:33.676,1,7743.5,1,True,22.529977368925437,13.303220515516994,14.737459625818797,6.061041,-0.561446,1.0,3.0,tail_2_3,True,False
8758,63921700123,2026-08-06 11:48:43.908,-1,7740.25,1,True,37.93779319349768,54.984059233167486,-2.665080231377755,2.334895,4.7625,4.0,0.0,no_tail,True,True
8762,63921700298,2026-08-06 11:51:38.356,-1,7739.0,1,True,14.327283970293417,13.160825833685886,10.099974259950338,2.315755,0.463056,2.0,2.0,tail_2_3,True,True
8767,63921700628,2026-08-06 11:57:08.044,-1,7739.5,3,True,13.567367583550105,16.851910484829602,1.4372113986974793,2.01346,3.077112,4.0,0.0,no_tail,True,False
8769,63921700759,2026-08-06 11:59:19.716,-1,7739.5,1,True,13.567367583550105,16.851910484829602,2.1629952654849625,1.743924,3.111936,3.0,1.0,tail_1,True,False
8833,63921702750,2026-08-06 12:32:30.052,-1,7738.75,5,True,30.738143374133553,38.9865699038875,4.054952383132458,4.347218,3.959308,1.0,3.0,tail_2_3,True,True
8868,63921703800,2026-08-06 12:50:00.032,-1,7733.25,4,True,37.70454920978079,44.695798141702525,15.276558063801966,6.779421,-0.465562,-0.0,4.0,tail_ge4,True,True
8938,63921704390,2026-08-06 12:59:50.604,1,7734.75,1,False,1.3319250954276183,-12.250221589387735,0.5577376976849232,0.917213,4.424737,2.0,2.0,tail_2_3,True,True
8944,63921704401,2026-08-06 13:00:01.152,1,7736.5,2,True,21.095018485613327,34.68654023896997,15.57308281391462,1.962119,-0.942792,2.0,2.0,tail_2_3,True,True
8958,63921704488,2026-08-06 13:01:28.384,1,7737.5,1,True,28.54701601316337,42.08704359300004,13.532638995798928,3.241985,-0.688562,2.0,2.0,tail_2_3,True,True
8975,63921705300,2026-08-06 13:15:00.272,1,7739.0,2,True,23.323064318475108,26.213359886075324,12.572940813372872,4.519878,0.379957,1.0,3.0,tail_2_3,True,False
8977,63921705346,2026-08-06 13:15:46.300,1,7738.5,1,True,23.323064318475108,26.213359886075324,6.698888439842145,3.990677,2.543743,1.0,3.0,tail_2_3,True,False
9020,63921711845,2026-08-06 15:04:05.272,-1,7732.75,2,True,21.074733735299958,21.33555023558314,9.192444495416952,4.318812,3.446412,-1.0,5.0,tail_ge4,True,False
9048,63921714625,2026-08-06 15:50:25.796,1,7736.5,1,False,25.40940102115544,32.382870304709456,4.966223271640713,2.424931,0.662754,4.0,0.0,no_tail,True,True
9077,63921718828,2026-08-06 17:00:28.828,1,7739.25,2,True,25.967811094364272,33.50716180115302,9.65918223623652,3.917084,-0.323793,3.0,1.0,tail_1,True,True
9079,63921718899,2026-08-06 17:01:39.652,1,7739.0,1,True,25.967811094364272,33.50716180115302,9.686872848355266,3.61116,0.971001,1.0,3.0,tail_2_3,True,True
9145,63921721225,2026-08-06 17:40:25.364,-1,7733.5,2,False,14.77789312647334,25.51259205360009,10.186953531165194,1.277138,0.413136,3.0,1.0,tail_1,True,True
9155,63921721597,2026-08-06 17:46:37.732,-1,7734.0,1,False,23.011578627994908,36.420450381736885,0.6933978671088707,1.00055,3.382641,4.0,0.0,no_tail,True,True
9178,63921722513,2026-08-06 18:01:53.368,1,7736.0,2,True,21.363847152619435,36.787670061657316,13.652016500988683,1.753261,0.245948,0.0,4.0,tail_ge4,True,False
9184,63921722834,2026-08-06 18:07:14.008,1,7735.75,2,True,21.25112485198587,35.549852587241716,4.456851293238189,1.797016,2.166786,3.0,1.0,tail_1,True,True
9242,63921725414,2026-08-06 18:50:14.868,-1,7732.0,3,True,13.660817085540637,21.339261929064982,5.766786636338758,1.578978,1.30447,3.0,1.0,tail_1,True,True
9247,63921725825,2026-08-06 18:57:05.540,-1,7731.5,1,True,13.660817085540637,21.339261929064982,11.853706068472661,1.9697,0.369014,1.0,3.0,tail_2_3,True,False
9295,63921731401,2026-08-06 20:30:01.452,-1,7730.5,3,True,16.304057256761485,25.647338571828836,7.535713230073912,1.809448,1.874668,1.0,3.0,tail_2_3,True,True
9298,63921731676,2026-08-06 20:34:36.644,-1,7731.25,2,True,16.304057256761485,25.647338571828836,-2.577715429052126,1.28328,4.739609,3.0,1.0,tail_1,True,True
9300,63921731971,2026-08-06 20:39:31.560,-1,7731.0,1,False,16.304057256761485,25.647338571828836,1.3341393332268565,1.146926,3.798847,1.0,3.0,tail_2_3,True,True
9305,63921732705,2026-08-06 20:51:45.808,-1,7730.0,2,True,13.15669702346016,20.439619612286695,7.199696678319175,1.525019,0.6954,4.0,0.0,no_tail,True,True
9308,63921733981,2026-08-06 21:13:01.640,-1,7729.5,2,True,13.15669702346016,20.439619612286695,9.274537968730458,1.663074,-0.814701,4.0,0.0,no_tail,True,True
9320,63921735006,2026-08-06 21:30:06.188,-1,7730.0,1,False,31.833995437638045,47.083990177008054,1.672561505585941,1.785008,3.6467,2.0,2.0,tail_2_3,True,False
9331,63921736330,2026-08-06 21:52:10.792,-1,7729.75,1,False,3.9003900503108992,8.290936181281555,5.236566971924729,0.180509,1.511163,4.0,0.0,no_tail,True,False
9350,63921739314,2026-08-06 22:41:54.588,1,7733.0,3,True,25.758672489197313,35.08128869641811,2.923136463396803,3.535106,2.786134,4.0,0.0,no_tail,True,True
9352,63921739830,2026-08-06 22:50:30.316,1,7733.5,1,True,24.872690550449317,32.7618752473746,5.022781513371909,3.171656,0.959442,4.0,0.0,no_tail,True,True
9354,63921740663,2026-08-06 23:04:23.652,1,7733.0,1,True,23.79882235385187,29.74099796179753,5.4106856076850685,2.805092,3.07867,1.0,3.0,tail_2_3,True,True
9371,63921743600,2026-08-06 23:53:20.616,1,7735.5,4,True,39.06817239760353,51.145137941212006,4.7599241623824815,5.256604,2.028442,4.0,0.0,no_tail,True,True
9402,63921747230,2026-08-07 00:53:50.488,1,7739.5,2,True,32.83269686710683,37.47916251156208,10.04909731848403,5.626797,0.471525,3.0,1.0,tail_1,True,True
9428,63921749943,2026-08-07 01:39:03.844,1,7743.25,4,True,37.70875710065249,44.08724984744061,9.963599894039671,6.610481,0.507747,3.0,1.0,tail_1,True,True
9459,63921754727,2026-08-07 02:58:47.592,1,7746.25,3,True,27.24194599694589,28.855877686240746,6.747186092975971,4.920461,1.217114,3.0,1.0,tail_1,True,True
9475,63921758330,2026-08-07 03:58:50.504,1,7746.25,2,True,24.02030221987984,32.03728949333684,1.5986720102328646,2.933362,3.984086,3.0,1.0,tail_1,True,True
9517,63921762633,2026-08-07 05:10:33.056,1,7752.5,4,True,34.62135411255538,44.85106533894017,9.620793882897651,4.934076,-0.320651,4.0,0.0,no_tail,True,True
9524,63921763443,2026-08-07 05:24:03.696,1,7753.25,3,True,27.269777507425694,33.01280308058528,10.94196448338512,4.671121,-0.86795,3.0,1.0,tail_1,True,True
9535,63921763786,2026-08-07 05:29:46.388,1,7754.5,4,True,40.674357327993995,52.24279975939396,10.021171137743718,5.643288,-0.169861,4.0,0.0,no_tail,True,False
9537,63921763787,2026-08-07 05:29:47.112,1,7753.25,1,True,40.674357327993995,52.24279975939396,4.986467087386111,4.825431,-0.119122,-1.0,0.0,no_tail,True,False
9595,63921763802,2026-08-07 05:30:02.328,1,7759.25,2,True,20.629549326090164,10.047393737234625,4.604662903325306,4.740991,2.412709,4.0,0.0,no_tail,True,True
9597,63921763802,2026-08-07 05:30:02.648,1,7758.75,1,False,17.1859318515536,5.201564812728708,2.158799548694993,4.021902,4.42019,1.0,3.0,tail_2_3,True,True
9600,63921763803,2026-08-07 05:30:03.188,1,7760.0,1,False,13.946476463491512,0.3200126995186414,9.82399626130288,3.632288,-0.060324,2.0,2.0,tail_2_3,True,True
9602,63921763803,2026-08-07 05:30:03.188,1,7760.25,1,False,9.82399626130288,2.4788247585739995,9.867528540822276,3.395546,-0.745036,4.0,0.0,no_tail,True,True
9645,63921763804,2026-08-07 05:30:04.212,1,7768.5,1,False,30.929816388262328,21.062626754773746,1.3211592618531762,6.21778,2.164521,4.0,0.0,no_tail,True,False
9658,63921763807,2026-08-07 05:30:07.600,1,7767.25,1,False,-5.960843950957319,-17.713343346084418,-2.4955998691265164,0.695657,4.705817,3.0,1.0,tail_1,True,True
9661,63921763808,2026-08-07 05:30:08.628,1,7768.25,1,False,3.564539170084265,3.894382776607087,6.398266335709617,0.867131,1.042229,3.0,1.0,tail_1,True,True
9664,63921763809,2026-08-07 05:30:09.412,1,7768.75,1,True,10.198127861338302,16.42326771449382,11.254021468883204,1.243709,-0.360818,3.0,1.0,tail_1,True,True
9710,63921763843,2026-08-07 05:30:43.408,-1,7768.0,1,True,32.60699314896364,50.488599526915635,0.49517599479662744,1.851,2.503772,4.0,0.0,no_tail,True,True
9713,63921763850,2026-08-07 05:30:50.340,-1,7768.5,2,True,26.011697200312042,39.404791882275724,-0.36737550356736515,1.423208,4.484536,2.0,2.0,tail_2_3,True,True
9744,63921763946,2026-08-07 05:32:26.668,-1,7765.25,3,True,26.491237295208506,37.36197522806047,10.633086257658116,3.431025,0.223737,3.0,1.0,tail_1,True,True
9822,63921764700,2026-08-07 05:45:00.988,1,7773.0,2,True,34.34844080900269,34.81166166366105,8.790365502732264,6.695943,0.349411,4.0,0.0,no_tail,True,True
9849,63921765613,2026-08-07 06:00:13.564,1,7775.25,4,True,31.987965416375097,36.77360516782229,2.0072808600609684,4.772619,2.522732,4.0,0.0,no_tail,True,False
9942,63921767435,2026-08-07 06:30:35.236,-1,7756.75,2,True,28.153314183335304,23.27144415451795,12.514271287723615,6.124885,1.378566,-0.0,4.0,tail_ge4,True,True
9946,63921767442,2026-08-07 06:30:42.152,-1,7757.0,2,True,22.175678078518803,14.385574100357118,2.911783189291734,4.741519,2.79082,4.0,0.0,no_tail,True,True
9952,63921767459,2026-08-07 06:30:59.272,-1,7756.25,3,True,21.748111187981987,23.458207745992624,7.868885403163769,4.167864,1.402209,2.0,2.0,tail_2_3,True,True
9957,63921767470,2026-08-07 06:31:10.584,-1,7756.75,1,False,21.748111187981987,23.458207745992624,-0.6584904987187815,2.664969,3.297587,4.0,0.0,no_tail,True,True
9981,63921767576,2026-08-07 06:32:56.796,1,7759.5,4,True,23.706470053553495,39.44595350938753,7.365439363705579,2.32096,0.306145,4.0,0.0,no_tail,True,True
9997,63921767628,2026-08-07 06:33:48.896,1,7761.0,1,True,21.96454892875026,27.432502209722173,16.84519273460641,3.19497,-0.843,0.0,4.0,tail_ge4,True,True
10002,63921767671,2026-08-07 06:34:31.216,1,7761.25,1,True,16.84519273460641,20.290361404590953,11.500863818098779,3.031661,-0.786383,3.0,1.0,tail_1,True,True
10005,63921767690,2026-08-07 06:34:50.524,1,7760.75,2,True,16.84519273460641,20.143508559354782,4.5986665932215125,2.595273,1.454921,4.0,0.0,no_tail,True,True
10062,63921767980,2026-08-07 06:39:40.564,1,7760.25,2,True,25.360764642899753,42.866981266586684,8.304475575946721,1.992631,0.553406,4.0,0.0,no_tail,True,False
10076,63921768037,2026-08-07 06:40:37.584,-1,7757.75,1,False,13.442846505898508,29.22387111620765,7.047903873194419,0.209938,0.771769,3.0,1.0,tail_1,True,False
10081,63921768054,2026-08-07 06:40:54.676,1,7760.0,1,True,6.666182253982538,13.629507101557662,7.881628632933817,0.34107,0.743632,3.0,1.0,tail_1,True,True
10111,63921768188,2026-08-07 06:43:08.104,1,7761.0,1,False,10.69100302861106,23.296067006360474,13.152495635095086,0.177217,-0.843768,2.0,2.0,tail_2_3,True,True
10139,63921768354,2026-08-07 06:45:54.700,1,7764.5,2,True,40.68569264771822,46.518379018315585,3.679662501871699,5.631632,2.47445,4.0,0.0,no_tail,True,False
10163,63921768460,2026-08-07 06:47:40.004,-1,7761.75,3,True,17.72069122633264,27.227269985395104,2.5842720223221436,1.88459,2.938646,3.0,1.0,tail_1,True,True
10175,63921768510,2026-08-07 06:48:30.112,-1,7761.5,1,False,3.8441160374432943,5.254672613018843,6.664599585743933,0.716999,1.904787,2.0,2.0,tail_2_3,True,True
10178,63921768535,2026-08-07 06:48:55.748,-1,7761.75,2,True,6.664599585743933,10.82866006358251,0.9556813583965942,0.609859,2.954831,4.0,0.0,no_tail,True,True
10206,63921768696,2026-08-07 06:51:36.192,1,7765.0,3,True,27.826107957893615,39.10577511321353,8.00542180083979,3.722028,1.332007,3.0,1.0,tail_1,True,True
10208,63921768717,2026-08-07 06:51:57.420,1,7765.5,1,True,25.686685870871198,34.77936033897328,8.95078229165786,3.47733,-0.345194,3.0,1.0,tail_1,True,True
10227,63921768876,2026-08-07 06:54:36.216,1,7766.5,3,True,19.348894641436008,18.309035324970576,3.2463382675080363,3.631599,2.34601,3.0,1.0,tail_1,True,True
10230,63921768897,2026-08-07 06:54:57.112,1,7767.25,1,True,17.9684316882294,15.522952597614003,11.978186014044772,3.430927,-0.017514,2.0,2.0,tail_2_3,True,True
10238,63921768935,2026-08-07 06:55:35.196,1,7766.75,1,True,16.459669893531963,19.327469198080852,4.810297035968666,2.771349,3.314102,2.0,2.0,tail_2_3,True,False
10287,63921769184,2026-08-07 06:59:44.256,-1,7756.25,3,True,32.02718732566826,21.962709115707106,7.20172691900262,6.929155,1.027682,3.0,1.0,tail_1,True,False
10294,63921769204,2026-08-07 07:00:04.044,-1,7757.25,1,False,11.284955214723073,-14.697082585411174,-2.8534893048284387,3.435489,4.519936,4.0,0.0,no_tail,True,True
10297,63921769212,2026-08-07 07:00:12.220,-1,7757.25,2,False,4.485856574795417,-20.21283235006834,-2.53120743142465,2.551925,4.387317,4.0,0.0,no_tail,True,True
10342,63921769400,2026-08-07 07:03:20.620,1,7760.0,1,True,14.797033069755175,28.39441432369882,12.393791576922283,0.814491,-0.836305,2.0,2.0,tail_2_3,True,False
10344,63921769403,2026-08-07 07:03:23.648,1,7760.0,1,True,14.797033069755175,28.39441432369882,11.523382747535218,1.065223,-0.462887,2.0,2.0,tail_2_3,True,False
10375,63921769558,2026-08-07 07:05:58.248,-1,7755.0,3,True,25.043047400170458,27.408244400702884,5.496761388308309,4.316712,3.029954,2.0,2.0,tail_2_3,True,True
10379,63921769576,2026-08-07 07:06:16.188,-1,7754.5,2,True,21.50814335941919,21.144742547971305,9.25779490069384,3.772483,1.792287,1.0,3.0,tail_2_3,True,False
10381,63921769588,2026-08-07 07:06:28.088,-1,7754.5,1,True,19.41639896584611,16.830076052885552,4.324628292979195,3.295393,1.888228,4.0,0.0,no_tail,True,False
10383,63921769592,2026-08-07 07:06:32.408,-1,7754.5,1,False,11.885458557052637,5.0900169397469455,4.110133581541781,2.884225,1.976792,4.0,0.0,no_tail,True,False
10414,63921769760,2026-08-07 07:09:20.204,-1,7754.25,1,True,7.117719982550468,15.121323070399578,8.313077468740309,0.25293,0.229731,4.0,0.0,no_tail,True,True
10425,63921769832,2026-08-07 07:10:32.052,-1,7753.0,1,True,26.67507542871644,42.31084349020364,12.016779336780592,2.813423,-0.68734,3.0,1.0,tail_1,True,True
10455,63921770039,2026-08-07 07:13:59.760,-1,7748.75,2,True,40.271137542212365,45.58717789693393,16.56696962954712,7.582908,0.254868,-1.0,5.0,tail_ge4,True,True
10473,63921770125,2026-08-07 07:15:25.540,-1,7747.5,4,True,26.547630612712297,27.96651429786706,5.854949380490995,4.982589,1.574914,4.0,0.0,no_tail,True,True
